"Station","Latitude","Longitude","Datetime","Notes","SampleCode","Chlorophyll","Pheophytin","DissAmmonia_Sign","DissAmmonia","DissCalcium","DissChloride","DissNitrateNitrite_Sign","DissNitrateNitrite","DOC","TOC","DON","DissOrthophos_Sign","DissOrthophos","TotPhos","DissSilica","TDS","TSS","VSS","TKN","Year","WY","Month"
"SHR",38.53188,-121.528,2013-01-30 08:25:00,NA,"ESH0113B0029",1.7,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"1"
"SHR",38.53188,-121.528,2013-02-08 08:26:00,NA,"ESH0213B0033",2.48,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"2"
"SHR",38.53188,-121.528,2013-02-13 08:12:00,NA,"ESH0213B0037",2.8,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"2"
"SHR",38.53188,-121.528,2013-02-22 08:16:00,NA,"ESH0213B0041",2.31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"2"
"SHR",38.53188,-121.528,2013-02-27 08:20:00,NA,"ESH0213B0045",2.29,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"2"
"SHR",38.53188,-121.528,2013-03-06 08:45:00,NA,"ESH0313B0053",2.79,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"3"
"SHR",38.53188,-121.528,2013-03-13 08:24:00,NA,"ESH0313B0059",2.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"3"
"SHR",38.53188,-121.528,2013-03-20 08:56:00,NA,"ESH0313B0065",5.45,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"3"
"SHR",38.53188,-121.528,2013-04-03 07:45:00,NA,"ESH0413B0071",21.68,4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"4"
"SHR",38.53188,-121.528,2013-04-15 08:10:00,NA,"ESH0413B0077",4.83,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"4"
"SHR",38.53188,-121.528,2013-04-29 08:00:00,NA,"ESH0413B0089",6.51,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"4"
"SHR",38.53188,-121.528,2013-05-15 09:13:00,NA,"ESH0513B0095",4.26,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"5"
"SHR",38.53188,-121.528,2013-05-31 09:32:00,NA,"ESH0513B0101",2.99,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"5"
"SHR",38.53188,-121.528,2013-06-12 09:30:00,NA,"ESH0613B0113",3.97,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"6"
"SHR",38.53188,-121.528,2013-06-26 09:30:00,NA,"ESH0613B0127",2.81,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"6"
"SHR",38.53188,-121.528,2013-07-12 09:43:00,NA,"ESH0713B0134",2.25,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"7"
"SHR",38.53188,-121.528,2013-07-25 12:00:00,NA,"ESH0713B0162",2.73,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"7"
"SHR",38.53188,-121.528,2013-08-05 10:00:00,NA,"ESH0813B0192",1.92,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"8"
"SHR",38.53188,-121.528,2013-08-23 11:55:00,NA,"ESH0813B0212",2.64,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"8"
"SHR",38.53188,-121.528,2013-09-04 09:46:00,NA,"ESH0913B0224",3.08,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"9"
"SHR",38.53188,-121.528,2013-09-16 09:40:00,NA,"ES0913B0001",3.25,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,"9"
"SHR",38.53188,-121.528,2013-10-02 09:50:00,NA,"ES1013B0170",1.73,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"10"
"SHR",38.53188,-121.528,2013-10-16 09:00:00,NA,"ES1013B0260",1.7,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"10"
"SHR",38.53188,-121.528,2013-10-31 09:20:00,NA,"ES1013B0419",2.88,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"10"
"SHR",38.53188,-121.528,2013-10-31 09:20:00,NA,"ES1013B0429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"10"
"SHR",38.53188,-121.528,2013-11-13 09:44:00,NA,"ES1113B0435",2.3,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"11"
"SHR",38.53188,-121.528,2013-12-03 09:20:00,NA,"ES1213B0474",1.74,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"12"
"SHR",38.53188,-121.528,2013-12-17 09:20:00,NA,"ES1213B0510",2,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2014,"12"
"SHR",38.53188,-121.528,2014-01-03 09:30:00,NA,"ES0114B0001",1.87,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"1"
"SHR",38.53188,-121.528,2014-01-14 09:30:00,NA,"ES0114B0010",2.27,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"1"
"SHR",38.53188,-121.528,2014-01-28 09:35:00,NA,"ES0114B0019",5.72,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"1"
"SHR",38.53188,-121.528,2014-02-11 10:01:00,NA,"ES0214B0033",8.12,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"2"
"SHR",38.53188,-121.528,2014-02-24 09:10:00,NA,"ES0214B0069",5.53,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"2"
"SHR",38.53188,-121.528,2014-03-12 07:43:00,NA,"ES0314B0093",3.96,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"3"
"SHR",38.53188,-121.528,2014-03-25 16:30:00,NA,"ES0314B0102",16.45,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"3"
"SHR",38.53188,-121.528,2014-04-07 15:07:00,NA,"ES0414B0116",4.25,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"4"
"SHR",38.53188,-121.528,2014-04-24 10:30:00,NA,"ES0414B0125",1.85,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"4"
"SHR",38.53188,-121.528,2014-05-07 08:52:00,NA,"ES0514B0134",9.29,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"5"
"SHR",38.53188,-121.528,2014-05-21 08:15:00,NA,"ES0514B0143",4.91,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"5"
"SHR",38.53188,-121.528,2014-06-10 08:55:00,NA,"ES0614B0158",3.21,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"6"
"SHR",38.53188,-121.528,2014-06-24 09:28:00,NA,"ES0614B0167",1.91,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"6"
"SHR",38.53188,-121.528,2014-07-24 08:44:00,NA,"ES0714B0176",1.78,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"7"
"SHR",38.53188,-121.528,2014-08-07 09:15:00,NA,"ES0814B0263",1.28,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"8"
"SHR",38.53188,-121.528,2014-08-22 08:40:00,NA,"ES0814B0328",0.75,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"8"
"SHR",38.53188,-121.528,2014-08-26 08:30:00,NA,"ES0814B0348",0.95,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"8"
"SHR",38.53188,-121.528,2014-09-09 10:04:00,NA,"ES0914B0413",1.26,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"9"
"SHR",38.53188,-121.528,2014-09-23 10:28:00,NA,"ES0914B0473",1.12,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,"9"
"SHR",38.53188,-121.528,2014-10-06 10:20:00,NA,"ES1014B0513",0.9,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"10"
"SHR",38.53188,-121.528,2014-10-22 10:00:00,NA,"ES1014B0559",0.43,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"10"
"SHR",38.53188,-121.528,2014-11-04 09:40:00,NA,"ES1114B0582",0.81,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"11"
"SHR",38.53188,-121.528,2014-11-18 09:05:00,NA,"ES1114B0588",0.69,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"11"
"SHR",38.53188,-121.528,2014-12-03 08:45:00,NA,"ES1214B0614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"12"
"SHR",38.53188,-121.528,2014-12-03 08:46:00,NA,"ES1214B0608",1.12,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"12"
"SHR",38.53188,-121.528,2014-12-17 07:46:00,NA,"ES1214B0620",1.41,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"12"
"SHR",38.53188,-121.528,2014-12-29 09:12:00,NA,"ES1214B0640",0.82,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2015,"12"
"SHR",38.53188,-121.528,2015-01-15 08:00:00,NA,"ES0115B0015",1.24,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"1"
"SHR",38.53188,-121.528,2015-01-21 09:30:00,NA,"ES0115B0021",1.61,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"1"
"SHR",38.53188,-121.528,2015-02-03 09:30:00,NA,"ES0215B0047",2.04,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"2"
"SHR",38.53188,-121.528,2015-02-18 09:27:00,NA,"ES0215B0053",3.29,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"2"
"SHR",38.53188,-121.528,2015-03-03 09:26:00,NA,"ES0315B0116",2.64,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"3"
"SHR",38.53188,-121.528,2015-03-17 09:27:00,NA,"ES0315B0125",2.48,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"3"
"SHR",38.53188,-121.528,2015-04-03 09:41:00,NA,"ES0415B0131",5.28,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"4"
"SHR",38.53188,-121.528,2015-04-17 09:15:00,NA,"ES0415B0146",4.67,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"4"
"SHR",38.53188,-121.528,2015-04-29 08:49:00,NA,"ES0415B0152",3.42,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"4"
"SHR",38.53188,-121.528,2015-05-19 08:55:00,NA,"ES0515B0175",1.68,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"5"
"SHR",38.53188,-121.528,2015-06-02 10:18:00,NA,"ES0615B0187",1.36,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"6"
"SHR",38.53188,-121.528,2015-06-16 08:06:00,NA,"ES0615B0205",1.08,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"6"
"SHR",38.53188,-121.528,2015-07-01 09:50:00,NA,"ES0715B0220",1.04,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"7"
"SHR",38.53188,-121.528,2015-07-14 09:17:00,NA,"ES0715B0229",1.2,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"7"
"SHR",38.53188,-121.528,2015-07-29 09:23:00,NA,"ES0715B0238",1.85,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"7"
"SHR",38.53188,-121.528,2015-08-05 11:12:00,NA,"ES0815B0406",0.99,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"8"
"SHR",38.53188,-121.528,2015-08-17 08:59:00,NA,"ES0815B0440",0.88,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"8"
"SHR",38.53188,-121.528,2015-08-31 09:33:00,NA,"ES0815B0492",1,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"8"
"SHR",38.53188,-121.528,2015-09-14 10:15:00,NA,"ES0915B0528",0.93,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"9"
"SHR",38.53188,-121.528,2015-09-28 09:10:00,NA,"ES0915B0585",0.87,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2015,"9"
"SHR",38.53188,-121.528,2015-10-12 09:18:00,NA,"ES1015B0621",0.9,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2016,"10"
"SHR",38.53188,-121.528,2015-10-28 09:04:00,NA,"ES1015B0657",1.42,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2016,"10"
"SHR",38.53188,-121.528,2015-11-09 08:27:00,NA,"ES1115B0663",0.63,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2016,"11"
"SHR",38.53188,-121.528,2015-11-23 08:44:00,NA,"ES1115B0672",0.8,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2016,"11"
"SHR",38.53188,-121.528,2015-12-10 10:36:00,NA,"ES1215B0693",1.55,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2016,"12"
"SHR",38.53188,-121.528,2015-12-22 08:55:00,NA,"ES1215B0702",6.13,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2016,"12"
"SHR",38.53188,-121.528,2016-01-13 09:14:00,NA,"ES0116B0001",2.72,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"1"
"SHR",38.53188,-121.528,2016-01-28 12:55:00,NA,"ES0116B0013",1.53,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"1"
"SHR",38.53188,-121.528,2016-02-08 10:07:00,NA,"ES0216B0070",1.86,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"2"
"SHR",38.53188,-121.528,2016-02-23 09:53:00,NA,"ES0216B0085",3.55,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"2"
"SHR",38.53188,-121.528,2016-03-08 07:47:00,NA,"ES0316B0091",6.22,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"3"
"SHR",38.53188,-121.528,2016-03-17 08:25:00,NA,"ES0316B0109",1.95,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"3"
"SHR",38.53188,-121.528,2016-03-25 08:09:00,NA,"ES0316B0121",4.85,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"3"
"SHR",38.53188,-121.528,2016-03-30 08:10:00,NA,"ES0316B0127",5.28,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"3"
"SHR",38.53188,-121.528,2016-04-07 09:45:00,NA,"ES0416B0134",4.54,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"4"
"SHR",38.53188,-121.528,2016-04-18 10:35:00,NA,"ES0416B0140",3.4,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"4"
"SHR",38.53188,-121.528,2016-05-05 08:53:00,NA,"ES0516B0281",1.09,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"5"
"SHR",38.53188,-121.528,2016-05-20 09:10:00,NA,"ES0516B0294",1.18,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"5"
"SHR",38.53188,-121.528,2016-05-31 08:50:00,NA,"ES0516B0300",1.41,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"5"
"SHR",38.53188,-121.528,2016-06-13 08:53:00,NA,"ES0616B0312",1.8,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"6"
"SHR",38.53188,-121.528,2016-06-29 08:30:00,NA,"ES0616B0357",2.19,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"6"
"SHR",38.53188,-121.528,2016-07-06 08:59:00,NA,"ES0716B0378",2,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"7"
"SHR",38.53188,-121.528,2016-07-18 08:25:00,NA,"ES0716B0447",1.74,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"7"
"SHR",38.53188,-121.528,2016-07-18 08:25:00,NA,"ES0716B0441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"7"
"SHR",38.53188,-121.528,2016-07-20 12:51:00,NA,"ES0716B0429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"7"
"SHR",38.53188,-121.528,2016-08-01 09:11:00,NA,"ES0816B0567",1.58,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"8"
"SHR",38.53188,-121.528,2016-08-15 09:05:00,NA,"ES0816B0633",1.89,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"8"
"SHR",38.53188,-121.528,2016-08-29 08:35:00,NA,"ES0816B0711",2.02,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"8"
"SHR",38.53188,-121.528,2016-09-12 08:30:00,NA,"ES0916B0747",1.41,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"9"
"SHR",38.53188,-121.528,2016-09-19 09:27:00,NA,"ES0916B0756",1.68,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2016,"9"
"SHR",38.53188,-121.528,2016-10-05 10:25:00,NA,"ES1016B0765",1.16,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2017,"10"
"SHR",38.53188,-121.528,2016-10-19 10:30:00,NA,"ES1016B0799",0.8,0.67,"=",0.02,10,4,"=",0.21,NA,1.9,0.2,"=",0.05,0.05,17.4,73,7,1,0.2,2016,2017,"10"
"SHR",38.53188,-121.528,2016-11-01 10:00:00,NA,"ES1016B0807",1.36,1.66,"=",0.03,13,6,"=",0.26,2.8,2.8,0.2,"=",0.06,0.07,20.4,97,10,1,0.3,2016,2017,"11"
"SHR",38.53188,-121.528,2016-11-18 09:47:00,NA,"ES1116B0821",0.7,0.7,"=",0.03,13,6,NA,NA,2.2,2.2,0.1,"=",0.05,NA,20.2,84,6,1,NA,2016,2017,"11"
"SHR",38.53188,-121.528,2016-11-18 09:47:00,"Sample  ES1116B0821 was originally batched with Batch: 44849.","ES1116B0821",NA,NA,NA,NA,NA,NA,"=",0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2017,"11"
"SHR",38.53188,-121.528,2016-11-18 09:47:00,NA,"ES1116B0821C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,0.15,2016,2017,"11"
"SHR",38.53188,-121.528,2016-11-29 10:15:00,NA,"ES1116B0829",1.65,1.25,"=",0.01,13,5,"=",0.25,2.7,2.7,0.1,NA,NA,NA,22.8,108,24,2,NA,2016,2017,"11"
"SHR",38.53188,-121.528,2016-11-29 10:15:00,NA,"ES1116B0829C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,0.15,2016,2017,"11"
"SHR",38.53188,-121.528,2016-12-14 08:28:00,NA,"ES1216B0837",3.05,2.51,"=",0.02,10,3,"=",0.23,NA,NA,NA,"=",0.03,NA,18,57,95,11,NA,2016,2017,"12"
"SHR",38.53188,-121.528,2016-12-14 08:28:00,"Sample  ES1216B0837 was originally batched with Batch: 45028.","ES1216B0837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2016,2017,"12"
"SHR",38.53188,-121.528,2016-12-14 08:28:00,"Sample  ES1216B0837 was originally batched with Batch: 45029.","ES1216B0837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2016,2017,"12"
"SHR",38.53188,-121.528,2016-12-14 08:28:00,"Sample  ES1216B0837 was originally batched with Batch: 45030.","ES1216B0837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,2016,2017,"12"
"SHR",38.53188,-121.528,2016-12-21 08:11:00,NA,"ES1216B0845",1.7,0.9,"=",0.02,10,4,"=",0.21,3.3,3.5,0.2,"=",0.03,0.07,18.2,74,44,6,0.3,2016,2017,"12"
"SHR",38.53188,-121.528,2016-12-29 08:12:00,NA,"ES1216B0861",1.69,0.5,"=",0.01,12,4,"=",0.22,2.3,2.5,0.1,"=",0.03,0.04,22,65,29,2,0.1,2016,2017,"12"
"SHR",38.53188,-121.528,2017-01-10 09:41:00,NA,"ES0117B0003",2.49,1.5,"=",0.02,7,2,"=",0.18,3.2,3.7,0.2,"=",0.03,0.1,12.2,31,117,12,0.4,2017,2017,"1"
"SHR",38.53188,-121.528,2017-01-23 09:45:00,NA,"ES0117B0109",1.14,0.63,"=",0.01,9,3,"=",0.22,2.7,3.2,0.1,"=",0.04,0.05,15.8,68,53,4,0.2,2017,2017,"1"
"SHR",38.53188,-121.528,2017-02-07 09:00:00,NA,"ES0217B0204",1.48,0.5,"=",0.01,8,2,"=",0.18,2,2.2,0.1,"=",0.02,0.05,13.8,57,30,2,0.2,2017,2017,"2"
"SHR",38.53188,-121.528,2017-02-23 08:08:00,NA,"ES0217B0327",0.67,0.5,"=",0.01,7,2,"=",0.14,1.9,2.1,0.1,"=",0.03,0.08,13.7,43,33,2,0.2,2017,2017,"2"
"SHR",38.53188,-121.528,2017-03-08 08:05:00,NA,"ES0317B0422",2.75,0.5,"=",0.01,12,3,"=",0.18,1.2,1.2,0.1,"=",0.03,0.04,19.6,81,35,3,0.1,2017,2017,"3"
"SHR",38.53188,-121.528,2017-03-21 10:52:00,NA,"ES0317B0436",3.2,0.73,"=",0.01,10,3,"=",0.1,1.4,1.4,0.1,"=",0.03,0.05,17.1,70,44,4,0.2,2017,2017,"3"
