source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll,agency_cd,station_flow,water_year,Q_sday,daymet_tmax,daymet_srad,daymet_precip_mm,SAC,flow_yolo,height_sac_na,inund_days,inundation,max_wtemp_RIV,station_wtemp,Q_1day,Q_mwk,T_mwk,Srad_mwk,WT_mwk
YBFMP,4816,STTD,38.35338,-121.643,FALSE,2011-03-09,1,NA,5.66,USGS,11425500,2011,33000,18.49,328.64,0,39300,2379,25.97,0,0,11.9,RIV,32400,27871.428571428572,18.21857142857143,293.41285714285715,10.9
YBFMP,4836,STTD,38.35338,-121.643,FALSE,2011-03-29,1,NA,6.17,USGS,11425500,2011,64300,22.56,479.43,0,79300,58524,36.22,13,1,12.1,RIV,65600,66185.71428571429,15.864285714285714,311.7657142857143,10.657142857142857
YBFMP,4851,STTD,38.35338,-121.643,FALSE,2011-04-13,1,NA,16.4,USGS,11425500,2011,43800,18.03,421.49,0,53900,3543,30.46,0,0,13.8,RIV,47700,53185.71428571428,18.94142857142857,464.1757142857143,13.742857142857144
YBFMP,4860,STTD,38.35338,-121.643,FALSE,2011-04-22,1,NA,10.15,USGS,11425500,2011,37700,21.75,441.84,0,43800,1385,27.65,0,0,15.5,RIV,34300,33714.28571428572,22.89857142857143,410.48,15.371428571428572
YBFMP,4872,STTD,38.35338,-121.643,FALSE,2011-05-04,1,NA,7.48,USGS,11425500,2011,26700,32.08,497.98,0,33600,471,22.25,0,0,15.5,RIV,27600,31085.714285714286,26.992857142857144,493.2814285714286,14.571428571428571
YBFMP,4887,STTD,38.35338,-121.643,FALSE,2011-05-19,1,NA,23.7,USGS,11425500,2011,32300,26.8,512.62,0,37900,340,25.2,0,0,14.4,RIV,29800,28628.571428571428,20.277142857142856,341.14285714285717,15.014285714285714
YBFMP,4900,STTD,38.35338,-121.643,FALSE,2011-06-01,1,NA,9.29,USGS,11425500,2011,29800,19.23,302.13,2.63,34500,416,24.34,0,0,15.6,RIV,30100,29800,20.728571428571428,370.57428571428574,15.8
YBFMP,4914,STTD,38.35338,-121.643,FALSE,2011-06-15,1,NA,12.6,USGS,11425500,2011,34200,36.42,524.4,0,41800,475,25.25,0,0,18.9,RIV,34600,38100,31.16714285714286,527.36,17.728571428571428
YBFMP,4928,STTD,38.35338,-121.643,FALSE,2011-06-29,1,NA,7.37,USGS,11425500,2011,29300,24.75,418.02,0,38100,563,23.54,0,0,18.9,RIV,27800,27385.714285714286,28.792857142857144,463.4042857142857,19.357142857142858
YBFMP,4942,STTD,38.35338,-121.643,FALSE,2011-07-13,1,NA,7.16,USGS,11425500,2011,14600,26.25,379.4,0,18300,623,17.69,0,0,20.6,RIV,15100,17614.285714285714,30.68857142857143,456.93285714285713,21.15714285714286
YBFMP,4955,STTD,38.35338,-121.643,FALSE,2011-07-26,1,NA,6.3,USGS,11425500,2011,13400,33.28,503.29,0,16700,718,17.08,0,0,21.9,RIV,13400,13571.42857142857,33.03285714285715,492.0271428571429,21.67142857142857
YBFMP,4970,STTD,38.35338,-121.643,FALSE,2011-08-10,1,NA,6.84,USGS,11425500,2011,13900,33.21,482.94,0,14800,619,17.22,0,0,22.1,RIV,14100,13871.42857142857,31.865714285714287,481.7,21.88571428571429
YBFMP,4984,STTD,38.35338,-121.643,FALSE,2011-08-24,1,NA,6.84,USGS,11425500,2011,15400,35.61,457.23,0,18300,553,17.47,0,0,21.7,RIV,15300,14742.857142857143,32.39142857142857,461.6114285714286,21.742857142857144
YBFMP,4998,STTD,38.35338,-121.643,FALSE,2011-09-07,1,NA,23.71,USGS,11425500,2011,17700,36.31,464.19,0,20800,425,19.05,0,0,21.4,RIV,17200,17328.571428571428,34.75857142857143,463.73571428571427,21.557142857142857
YBFMP,5011,STTD,38.35338,-121.643,FALSE,2011-09-20,1,NA,12.1,USGS,11425500,2011,18600,37.15,427.24,0,20900,332,19.57,0,0,20.8,RIV,18700,19142.85714285714,32.61,411.2471428571429,20.84285714285714
YBFMP,5027,STTD,38.35338,-121.643,FALSE,2011-10-06,1,NA,18.2,USGS,11425500,2012,18900,19.41,210.27,8.06,22700,135,19.35,0,0,17.1,RIV,18600,18728.571428571428,22.494285714285713,225.9528571428571,18.542857142857144
YBFMP,5040,STTD,38.35338,-121.643,FALSE,2011-10-19,1,NA,17.05,USGS,11425500,2012,12300,25.72,294.17,0,15600,46,16.74,0,0,18.1,RIV,13100,14185.714285714286,28.81142857142857,324.23857142857145,17.685714285714287
YBFMP,5054,STTD,38.35338,-121.643,FALSE,2011-11-02,1,NA,27.66,USGS,11425500,2012,10100,22.79,287.57,0,11900,96,15.42,0,0,15.1,RIV,10500,10728.57142857143,25.28857142857143,313.4357142857143,16.37142857142857
YBFMP,5067,STTD,38.35338,-121.643,FALSE,2011-11-15,1,NA,6.62,USGS,11425500,2012,10400,19.91,244.95,0,12000,45,15.39,0,0,12.2,RIV,10400,10165.714285714286,18.93285714285714,238.40714285714287,12.485714285714286
YBFMP,5082,STTD,38.35338,-121.643,FALSE,2011-11-30,1,NA,3.84,USGS,11425500,2012,12900,18.94,238.81,0,14800,123,17.08,0,0,11.3,RIV,13500,13600,14.932857142857143,177.0557142857143,11.428571428571429
YBFMP,5096,STTD,38.35338,-121.643,FALSE,2011-12-14,1,NA,4.33,USGS,11425500,2012,15200,14.88,178.11,5.84,16500,96,17.23,0,0,8.7,RIV,15100,14928.57142857143,14.661428571428573,225.90857142857143,8.828571428571427
YBFMP,5111,STTD,38.35338,-121.643,FALSE,2011-12-29,1,NA,8.53,USGS,11425500,2012,10700,15.2,191.96,0,11800,65,15.5,0,0,7.6,RIV,10900,11342.857142857143,14.588571428571427,225.53142857142856,7.771428571428571
YBFMP,5124,STTD,38.35338,-121.643,FALSE,2012-01-11,1,NA,3.86,USGS,11425500,2012,11200,19.12,258.59,0,11600,89,15.8,0,0,9,RIV,11000,10500,18.62857142857143,245.53857142857143,9.128571428571428
YBFMP,5137,STTD,38.35338,-121.643,FALSE,2012-01-24,1,NA,5.98,USGS,11425500,2012,26400,16.07,218.14,0,27400,82,25.1,0,0,8.4,RIV,23000,15800,13.33,157.3685714285714,8.242857142857142
YBFMP,5152,STTD,38.35338,-121.643,FALSE,2012-02-08,1,NA,7.05,USGS,11425500,2012,13500,19.02,276.96,0,13800,96,16.54,0,0,10.6,RIV,13100,13842.857142857143,18.162857142857145,254.53142857142856,10.428571428571429
YBFMP,5180,STTD,38.35338,-121.643,FALSE,2012-03-07,1,NA,15.38,USGS,11425500,2012,10300,19.07,384.65,0,10100,204,14.95,0,0,11.4,RIV,10700,11014.285714285714,19.644285714285715,365.6114285714286,11.428571428571429
YBFMP,5195,STTD,38.35338,-121.643,FALSE,2012-03-22,1,NA,3.65,USGS,11425500,2012,21800,18.68,332.43,0,24900,142,21.75,0,0,12.4,RIV,26900,33800,16.767142857142858,306.07714285714286,12.214285714285714
YBFMP,5208,STTD,38.35338,-121.643,FALSE,2012-04-04,1,NA,4.59,USGS,11425500,2012,27000,17.85,461.06,0,29700,150,23.99,0,0,13.3,RIV,30300,29757.14285714286,18.527142857142856,368.7314285714286,13.185714285714289
YBFMP,5220,STTD,38.35338,-121.643,FALSE,2012-04-16,1,NA,7.8,USGS,11425500,2012,31300,22.84,481.99,0,34600,158,25.39,0,0,14.4,RIV,34800,24414.285714285714,18.794285714285714,358.52857142857147,14.32857142857143
YBFMP,5236,STTD,38.35338,-121.643,FALSE,2012-05-02,1,NA,10.79,USGS,11425500,2012,18000,21.55,445.88,0,25700,335,19.06,0,0,17.2,RIV,18900,21171.428571428572,25.162857142857145,459.87714285714287,18.042857142857144
YBFMP,5251,STTD,38.35338,-121.643,FALSE,2012-05-17,1,NA,4.7,USGS,11425500,2012,7970,26.4,430.44,0,9700,548,13.89,0,0,19.6,RIV,8130,8951.42857142857,28.014285714285712,458.1114285714286,19.4
YBFMP,5265,STTD,38.35338,-121.643,FALSE,2012-05-31,1,NA,3.9,USGS,11425500,2012,9020,35.65,503.82,0,10300,567,14.89,0,0,21.3,RIV,9580,9065.714285714286,26.818571428571428,436.9757142857143,20.314285714285713
YBFMP,5278,STTD,38.35338,-121.643,FALSE,2012-06-13,1,NA,4.89,USGS,11425500,2012,10700,34.11,499.12,0,12300,584,15.12,0,0,21.2,RIV,10200,11142.857142857143,32.12,480.8585714285714,20.8
YBFMP,5290,STTD,38.35338,-121.643,FALSE,2012-06-25,1,NA,6.73,USGS,11425500,2012,12800,25.25,418.05,0,15400,677,16.29,0,0,20.6,RIV,12400,12314.285714285714,26.825714285714287,414.4085714285714,21.928571428571427
YBFMP,5305,STTD,38.35338,-121.643,FALSE,2012-07-10,1,NA,7.52,USGS,11425500,2012,16200,38.27,558.77,0,19100,649,18.04,0,0,22.3,RIV,16000,16057.142857142857,34.722857142857144,525.4657142857143,22.228571428571428
YBFMP,5320,STTD,38.35338,-121.643,FALSE,2012-07-25,1,NA,9.29,USGS,11425500,2012,18500,31.32,479.95,0,21600,669,19.07,0,0,21.9,RIV,18600,18414.285714285714,33.37571428571429,493.5257142857143,21.67142857142857
YBFMP,5333,STTD,38.35338,-121.643,FALSE,2012-08-07,1,NA,8.22,USGS,11425500,2012,19800,35.34,494.27,0,23000,598,19.89,0,0,21,RIV,19900,19542.85714285714,33.3,470.7857142857143,21.8
YBFMP,5347,STTD,38.35338,-121.643,FALSE,2012-08-21,1,NA,7.05,USGS,11425500,2012,15500,33.02,454.46,0,16300,601,17.59,0,0,22.1,RIV,15300,15257.142857142857,34.19714285714286,452.82428571428574,22.32857142857143
YBFMP,5357,STTD,38.35338,-121.643,FALSE,2012-08-31,1,NA,39.3,USGS,11425500,2012,14000,24.11,312.79,0,13900,495,17.38,0,0,21.5,RIV,13700,13742.857142857143,30.48857142857143,423.0471428571428,21.585714285714285
YBFMP,5361,STTD,38.35338,-121.643,FALSE,2012-09-04,1,NA,11.2,USGS,11425500,2012,15400,33.24,450.33,0,15700,424,17.99,0,0,21.6,RIV,15200,14485.714285714286,31.792857142857144,440.92571428571426,21.542857142857144
YBFMP,5362,STTD,38.35338,-121.643,FALSE,2012-09-05,1,NA,10.2,USGS,11425500,2012,15900,31.79,438.67,0,16300,438,18.22,0,0,21.2,RIV,15400,14814.285714285714,31.387142857142855,435.61857142857144,21.485714285714288
YBFMP,5364,STTD,38.35338,-121.643,FALSE,2012-09-07,1,NA,6.51,USGS,11425500,2012,16200,32.35,438.65,0,16900,428,18.37,0,0,20.7,RIV,16000,15457.142857142857,32.15571428571428,447.98571428571427,21.242857142857144
YBFMP,5368,STTD,38.35338,-121.643,FALSE,2012-09-11,1,NA,6.51,USGS,11425500,2012,16600,32.88,443.3,0,17400,418,18.54,0,0,20.9,RIV,16500,16285.714285714286,31.93,430.3457142857143,20.771428571428572
YBFMP,5371,STTD,38.35338,-121.643,FALSE,2012-09-14,1,NA,9.72,USGS,11425500,2012,16300,33.08,410.52,0,17000,399,18.38,0,0,21.1,RIV,16400,16428.571428571428,32.76,429.50857142857143,20.814285714285713
YBFMP,5374,STTD,38.35338,-121.643,FALSE,2012-09-17,1,NA,12.3,USGS,11425500,2012,15600,30.37,413.86,0,16100,373,17.99,0,0,20.7,RIV,15800,16157.142857142857,32.69428571428571,428.27,20.97142857142857
YBFMP,5378,STTD,38.35338,-121.643,FALSE,2012-09-21,1,NA,11.9,USGS,11425500,2012,13900,31.93,416.04,0,14300,368,17.2,0,0,19.7,RIV,13900,14914.285714285714,31.16,419.29857142857145,20.32857142857143
YBFMP,5382,STTD,38.35338,-121.643,FALSE,2012-09-25,1,NA,15,USGS,11425500,2012,13000,30.74,387.77,0,13400,362,16.66,0,0,20.3,RIV,13300,13642.857142857143,31.31714285714286,404.8985714285714,20
YBFMP,5406,STTD,38.35338,-121.643,FALSE,2012-10-19,1,NA,20.3,USGS,11425500,2013,8730,26.38,260.56,0,9110,231,14.42,0,0,18.6,RIV,9010,9878.57142857143,28.5,321.07,18.17142857142857
YBFMP,5417,STTD,38.35338,-121.643,FALSE,2012-10-30,1,NA,8.86,USGS,11425500,2013,9440,24.34,301.01,0,9920,45,14.78,0,0,17.1,RIV,9440,9654.285714285714,23.70285714285714,283.74142857142857,17.12857142857143
YBFMP,5431,STTD,38.35338,-121.643,FALSE,2012-11-13,1,NA,7.26,USGS,11425500,2013,8320,18.99,281.93,0,8540,68,14.08,0,0,14.9,RIV,8260,8745.714285714286,16.98857142857143,244.39428571428573,15.871428571428572
YBFMP,5447,STTD,38.35338,-121.643,FALSE,2012-11-29,1,NA,8.01,USGS,11425500,2013,13400,16.89,95.76,19.98,14000,125,16.96,0,0,13.3,RIV,12200,13657.142857142857,17.60857142857143,188.32285714285717,13.8
YBFMP,5460,STTD,38.35338,-121.643,FALSE,2012-12-12,1,NA,4.04,USGS,11425500,2013,31100,13.72,195.57,0,35200,3812,25.61,0,0,11.7,RIV,35800,47057.142857142855,15.667142857142858,212.45142857142855,12.571428571428571
YBFMP,5475,STTD,38.35338,-121.643,FALSE,2012-12-27,1,NA,2.95,USGS,11425500,2013,61900,10.66,197.05,0,67900,15596,34.96,4,1,8.8,RIV,62300,46357.142857142855,11.765714285714283,147.24,8.842857142857143
YBFMP,5482,STTD,38.35338,-121.643,FALSE,2013-01-03,1,NA,1.72,USGS,11425500,2013,29000,12.15,238.93,0,35400,3097,24.87,0,0,7.4,RIV,32400,44371.42857142857,11.677142857142858,229.81428571428572,7.885714285714285
YBFMP,5487,STTD,38.35338,-121.643,FALSE,2013-01-08,1,NA,4.71,USGS,11425500,2013,20500,13.29,214.52,0,26100,86,21.28,0,0,7.8,RIV,21200,25085.714285714286,12.044285714285714,203.94,7.485714285714286
YBFMP,5497,STTD,38.35338,-121.643,FALSE,2013-01-18,1,NA,4.84,USGS,11425500,2013,16000,16.29,279.51,0,19600,96,19.78,0,0,6.7,RIV,16300,17471.428571428572,12.247142857142856,247.39714285714285,7.071428571428571
YBFMP,5503,STTD,38.35338,-121.643,FALSE,2013-01-24,1,NA,6.62,USGS,11425500,2013,15000,14.79,149.7,0.88,17700,94,18.92,0,0,8.1,RIV,15000,15228.57142857143,15.802857142857142,240.5557142857143,7.4714285714285715
YBFMP,5509,STTD,38.35338,-121.643,FALSE,2013-01-30,1,NA,7.37,USGS,11425500,2013,17000,17.4,282,0,20100,91,19.08,0,0,9.8,RIV,17200,16414.285714285714,15.877142857142855,229.2642857142857,9.114285714285714
YBFMP,5518,STTD,38.35338,-121.643,FALSE,2013-02-08,1,NA,5.98,USGS,11425500,2013,15300,14.36,278.03,0,17700,147,18.39,0,0,10.4,RIV,15600,15657.142857142857,15.838571428571427,272.30285714285714,10.342857142857143
YBFMP,5523,STTD,38.35338,-121.643,FALSE,2013-02-13,1,NA,5.55,USGS,11425500,2013,13700,18.91,336.07,0,16200,101,17.93,0,0,10.1,RIV,14200,14742.857142857143,16.27857142857143,305.08142857142855,10.214285714285714
YBFMP,5532,STTD,38.35338,-121.643,FALSE,2013-02-22,1,NA,5.98,USGS,11425500,2013,12200,17.53,360.06,0,14100,95,16.5,0,0,11,RIV,12500,12471.42857142857,16.472857142857144,306.0128571428571,11
YBFMP,5537,STTD,38.35338,-121.643,FALSE,2013-02-27,1,NA,13.03,USGS,11425500,2013,11400,21,392.86,0,13200,137,15.99,0,0,10.8,RIV,11500,11928.57142857143,18.56571428571429,349.80857142857144,10.814285714285717
YBFMP,5544,STTD,38.35338,-121.643,FALSE,2013-03-06,1,NA,13.56,USGS,11425500,2013,10900,14.51,170.62,6.54,12000,234,15.51,0,0,13.1,RIV,10800,10985.714285714286,19.20285714285714,293.6328571428571,12.271428571428572
YBFMP,5551,STTD,38.35338,-121.643,FALSE,2013-03-13,1,NA,21.47,USGS,11425500,2013,14100,25.53,428.77,0,15400,420,16.84,0,0,14.2,RIV,13700,11957.142857142857,21.71,407.80857142857144,13.514285714285714
YBFMP,5558,STTD,38.35338,-121.643,FALSE,2013-03-20,1,NA,19.86,USGS,11425500,2013,12700,17.86,277.63,0.36,14600,469,16.79,0,0,15.6,RIV,13800,13814.285714285714,22.484285714285715,373.6628571428571,15.157142857142857
YBFMP,5572,STTD,38.35338,-121.643,FALSE,2013-04-03,1,NA,8.67,USGS,11425500,2013,16000,23.82,323.09,11.15,17000,398,18.38,0,0,17.7,RIV,14900,12514.285714285714,22.87,339.4942857142857,16.271428571428572
YBFMP,5584,STTD,38.35338,-121.643,FALSE,2013-04-15,1,NA,8.58,USGS,11425500,2013,12100,19.7,420.3,0,13100,369,16.75,0,0,16.9,RIV,12700,13842.857142857143,25.29285714285714,471.4242857142857,16.728571428571428
YBFMP,5598,STTD,38.35338,-121.643,FALSE,2013-04-29,1,NA,19.5,USGS,11425500,2013,11000,32.87,493.83,0,11400,689,15.22,0,0,20.1,RIV,10300,7987.142857142857,29.731428571428573,515.9285714285714,18.542857142857144
YBFMP,5613,STTD,38.35338,-121.643,FALSE,2013-05-14,1,NA,5.98,USGS,11425500,2013,11200,29.24,454.16,0,11200,510,16.04,0,0,21.2,RIV,11400,11271.42857142857,29.96142857142857,483.0885714285714,20.457142857142856
YBFMP,5630,STTD,38.35338,-121.643,FALSE,2013-05-31,1,NA,5.45,USGS,11425500,2013,12800,34.72,559.66,0,13700,598,16.96,0,0,20.4,RIV,12900,12328.57142857143,27.455714285714286,463.6685714285714,19.942857142857143
YBFMP,5641,STTD,38.35338,-121.643,FALSE,2013-06-11,1,NA,5.45,USGS,11425500,2013,11100,29,489.67,0,12400,668,15.97,0,0,22.4,RIV,11300,10430,31.327142857142857,476.7471428571429,22.057142857142857
YBFMP,5655,STTD,38.35338,-121.643,FALSE,2013-06-25,1,NA,6.51,USGS,11425500,2013,12900,26.39,254.83,2.25,14400,546,16.45,0,0,21.7,RIV,12300,11714.285714285714,27.937142857142856,400.44142857142856,21.642857142857142
YBFMP,5671,STTD,38.35338,-121.643,FALSE,2013-07-11,1,NA,10.22,USGS,11425500,2013,15100,31.74,521.65,0,17300,724,17.63,0,0,23.1,RIV,15200,15042.857142857143,33.339999999999996,512.3857142857142,24.02857142857143
YBFMP,5685,STTD,38.35338,-121.643,FALSE,2013-07-25,1,NA,7.05,USGS,11425500,2013,15600,35.12,456.48,0,17700,652,17.92,0,0,22.7,RIV,15600,15414.285714285714,34.56142857142857,476.7057142857143,22.457142857142856
YBFMP,5691,STTD,38.35338,-121.643,FALSE,2013-07-31,1,NA,10.89,USGS,11425500,2013,15200,31.29,481.55,0,17100,573,17.79,0,0,21.7,RIV,15800,15657.142857142857,31.54285714285714,461.49,22.34285714285714
YBFMP,5697,STTD,38.35338,-121.643,FALSE,2013-08-06,1,NA,6.51,USGS,11425500,2013,15200,28.07,452.81,0,16700,561,17.56,0,0,21.6,RIV,15200,15214.285714285714,30.81571428571429,480.6057142857142,21.771428571428572
YBFMP,5706,STTD,38.35338,-121.643,FALSE,2013-08-15,1,NA,6.24,USGS,11425500,2013,15800,34.76,474.89,0,17800,550,17.89,0,0,22.6,RIV,15600,15400,32.612857142857145,483.2085714285714,21.9
YBFMP,5714,STTD,38.35338,-121.643,FALSE,2013-08-23,1,NA,6.24,USGS,11425500,2013,16700,31.58,478.43,0,18500,423,18.44,0,0,22.2,RIV,16500,16342.857142857143,33.76571428571429,453.8757142857143,22.985714285714284
YBFMP,5717,STTD,38.35338,-121.643,FALSE,2013-08-26,1,NA,10.1,USGS,11425500,2013,16700,31.54,435.03,0,18800,436,18.45,0,0,22.2,RIV,16900,16528.571428571428,31.47142857142857,435.11,22.5
YBFMP,5727,STTD,38.35338,-121.643,FALSE,2013-09-05,1,NA,23.5,USGS,11425500,2013,15300,31.69,432.55,0,16600,417,17.52,0,0,22.2,RIV,15100,15442.857142857143,31.97714285714286,410.3042857142857,22.5
YBFMP,5734,STTD,38.35338,-121.643,FALSE,2013-09-12,1,NA,25.42,USGS,11425500,2013,13200,31.16,409.44,0,14300,391,17.07,0,0,21.7,RIV,13900,14557.142857142857,33.61,430.26714285714286,22.271428571428572
YBFMP,5739,STTD,38.35338,-121.643,FALSE,2013-09-17,1,NA,31.4,USGS,11425500,2013,12000,28.83,371.72,0,12700,319,16.44,0,0,21.3,RIV,12400,12714.285714285714,30.192857142857143,396.5328571428571,21.61428571428571
YBFMP,5745,STTD,38.35338,-121.643,FALSE,2013-09-23,1,NA,20.08,USGS,11425500,2013,11000,28.1,394.26,0,11400,204,15.75,0,0,20.9,RIV,10800,11085.714285714286,27.515714285714285,355.15,21.12857142857143
YBFMP,5748,STTD,38.35338,-121.643,FALSE,2013-09-26,1,NA,27.13,USGS,11425500,2013,10300,24.97,345.95,0,11400,177,15.55,0,0,20.1,RIV,10400,10628.57142857143,25.19142857142857,324.87857142857143,20.757142857142856
YBFMP,5753,STTD,38.35338,-121.643,FALSE,2013-10-01,1,NA,14.95,USGS,11425500,2014,9250,25.41,365.06,0,9960,224,15.05,0,0,19.3,RIV,9560,9948.57142857143,25.92142857142857,350.38,19.557142857142857
YBFMP,5755,STTD,38.35338,-121.643,FALSE,2013-10-03,1,NA,13.03,USGS,11425500,2014,8560,25.33,333.88,0,9670,222,14.55,0,0,19.1,RIV,8760,9465.714285714286,26.28,352.57714285714286,19.257142857142856
YBFMP,5760,STTD,38.35338,-121.643,FALSE,2013-10-08,1,NA,5.66,USGS,11425500,2014,8360,25.21,336.41,0,8480,234,14.27,0,0,17.9,RIV,8300,8431.42857142857,27.234285714285715,368.00857142857143,18.42857142857143
YBFMP,5767,STTD,38.35338,-121.643,FALSE,2013-10-15,1,NA,5.83,USGS,11425500,2014,7270,27.45,374.09,0,7930,181,13.57,0,0,17.2,RIV,7360,7760,24.981428571428573,353.84714285714284,17.5
YBFMP,5774,STTD,38.35338,-121.643,FALSE,2013-10-22,1,NA,4.7,USGS,11425500,2014,6390,28.13,351.22,0,6900,104,12.69,0,0,17.7,RIV,6310,6745.714285714285,27.95,366.26,17.557142857142857
YBFMP,5782,STTD,38.35338,-121.643,FALSE,2013-10-30,1,NA,3.97,USGS,11425500,2014,7500,20.65,283.77,0,7980,105,13.55,0,0,16.4,RIV,7130,6660,21.822857142857146,277.62,16.9
YBFMP,5795,STTD,38.35338,-121.643,FALSE,2013-11-12,1,NA,2.56,USGS,11425500,2014,7880,23.21,247.85,0,8690,107,13.97,0,0,14.1,RIV,8090,8415.714285714286,22.974285714285713,272.29714285714283,14.342857142857143
YBFMP,5817,STTD,38.35338,-121.643,FALSE,2013-12-04,1,NA,2.65,USGS,11425500,2014,7810,10.23,177.84,0,8230,145,13.58,0,0,11.1,RIV,7910,7754.285714285715,17.465714285714284,220.97285714285715,11.914285714285716
YBFMP,5831,STTD,38.35338,-121.643,FALSE,2013-12-18,1,NA,2.99,USGS,11425500,2014,7990,16.58,212.86,0,7970,84,13.67,0,0,7.8,RIV,7860,7850,16.408571428571427,241.50285714285715,7.914285714285714
YBFMP,5846,STTD,38.35338,-121.643,FALSE,2014-01-02,1,NA,13.24,USGS,11425500,2014,7770,18.93,231.11,0,7820,86,13.62,0,0,8.6,RIV,7840,7731.428571428572,17.71142857142857,233.21571428571428,8.5
YBFMP,5859,STTD,38.35338,-121.643,FALSE,2014-01-15,1,NA,7.2,USGS,11425500,2014,6440,20.45,253.34,0,6220,146,12.71,0,0,9.3,RIV,6450,6412.857142857143,17.55,211.77,9.32857142857143
YBFMP,5873,STTD,38.35338,-121.643,FALSE,2014-01-29,1,NA,10.83,USGS,11425500,2014,5930,18.26,107.94,3.34,5290,374,12.11,0,0,11,RIV,5790,5725.714285714285,20.59857142857143,230.6742857142857,10.342857142857143
YBFMP,5887,STTD,38.35338,-121.643,FALSE,2014-02-12,1,NA,8.19,USGS,11425500,2014,22200,18.88,261.41,0,24100,100,21.99,0,0,12.1,RIV,22800,14007.142857142857,15.315714285714286,140.50285714285715,11.22857142857143
YBFMP,5899,STTD,38.35338,-121.643,FALSE,2014-02-24,1,NA,8.52,USGS,11425500,2014,7180,22.87,378.27,0,7440,97,13.43,0,0,14.4,RIV,7380,8544.285714285714,21.13571428571429,351.9757142857143,13.757142857142858
YBFMP,5915,STTD,38.35338,-121.643,FALSE,2014-03-12,1,NA,6.56,USGS,11425500,2014,22300,25.02,407.11,0,21500,107,23.47,0,0,14.6,RIV,16700,22228.571428571428,21.69,355.15857142857146,14.657142857142857
YBFMP,5928,STTD,38.35338,-121.643,FALSE,2014-03-25,1,NA,10.51,USGS,11425500,2014,7090,18.02,259.19,3.85,7220,210,13.73,0,0,16.8,RIV,7320,7565.714285714285,23.56571428571429,416.5871428571429,16.185714285714287
YBFMP,5941,STTD,38.35338,-121.643,FALSE,2014-04-07,1,NA,6.77,USGS,11425500,2014,10900,27.73,462.73,0,12200,124,16.46,0,0,15.6,RIV,12300,14714.285714285714,20.54,378.81142857142856,15.014285714285714
YBFMP,5959,STTD,38.35338,-121.643,FALSE,2014-04-25,1,NA,3.46,USGS,11425500,2014,5860,15.95,177.84,18.29,6440,372,12.79,0,0,19.3,RIV,6000,6495.714285714285,22.695714285714285,398.99571428571426,19.8
YBFMP,5973,STTD,38.35338,-121.643,FALSE,2014-05-09,1,NA,3.46,USGS,11425500,2014,4570,25.79,388.19,0,4780,558,11.44,0,0,19.7,RIV,4270,4665.714285714285,24,378.3514285714286,19.8
YBFMP,5986,STTD,38.35338,-121.643,FALSE,2014-05-22,1,NA,3.72,USGS,11425500,2014,5120,30.99,513.7,0,6280,498,11.82,0,0,21.6,RIV,5040,4952.857142857143,27.74571428571429,448.92857142857144,21.12857142857143
YBFMP,6004,STTD,38.35338,-121.643,FALSE,2014-06-09,1,NA,5.85,USGS,11425500,2014,6910,38.93,504.85,0,7780,718,13.17,0,0,23.5,RIV,6790,6860,35.09857142857143,524.7071428571429,22.65714285714286
YBFMP,6018,STTD,38.35338,-121.643,FALSE,2014-06-23,1,NA,6.77,USGS,11425500,2014,8930,33.39,511.99,0,9540,701,14.29,0,0,22.7,RIV,8390,8248.57142857143,32.53857142857143,496.8371428571429,22.685714285714287
YBFMP,6048,STTD,38.35338,-121.643,FALSE,2014-07-23,1,NA,7.41,USGS,11425500,2014,9160,31.86,470.23,0,9670,645,14.17,0,0,22.9,RIV,9000,8661.42857142857,30.255714285714287,415.8071428571429,23.014285714285712
YBFMP,6061,STTD,38.35338,-121.643,FALSE,2014-08-05,1,NA,5.99,USGS,11425500,2014,8120,27.78,313.01,0,8900,566,13.98,0,0,23.9,RIV,7980,8130,33.221428571428575,446.0357142857143,24.714285714285715
YBFMP,6070,STTD,38.35338,-121.643,FALSE,2014-08-14,1,NA,6.3,USGS,11425500,2014,8670,32.54,477.88,0,8840,519,14.39,0,0,23,RIV,8740,9341.42857142857,31.842857142857145,476.12571428571425,23.542857142857144
YBFMP,6077,STTD,38.35338,-121.643,FALSE,2014-08-21,1,NA,7.54,USGS,11425500,2014,7820,31.6,464.93,0,8120,493,13.68,0,0,22.8,RIV,7890,7834.285714285715,31.352857142857143,454.43428571428575,23.214285714285715
YBFMP,6083,STTD,38.35338,-121.643,FALSE,2014-08-27,1,NA,5.23,USGS,11425500,2014,8340,34.99,479.42,0,8460,435,14.02,0,0,22.9,RIV,8240,8095.714285714285,31.708571428571428,455.4485714285714,22.785714285714285
YBFMP,6091,STTD,38.35338,-121.643,FALSE,2014-09-04,1,NA,7.52,USGS,11425500,2014,9170,34.28,479.7,0,9090,445,14.62,0,0,23.3,RIV,8900,8942.857142857143,34.252857142857145,465.06142857142856,23.414285714285715
YBFMP,6097,STTD,38.35338,-121.643,FALSE,2014-09-10,1,NA,7.05,USGS,11425500,2014,8680,36.23,478.33,0,8620,450,14.5,0,0,22.2,RIV,8720,8958.57142857143,32.418571428571425,454.3485714285714,22.685714285714287
