agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,sample_start_time_datum_cd_reported,sample_end_time_datum_cd_reported,startDateTime,tz_cd,remark_cd_00631,result_va_00631,val_qual_tx_00631,meth_cd_00631,dqi_cd_00631,rpt_lev_va_00631,rpt_lev_cd_00631,lab_std_va_00631,prep_set_no_00631,prep_dt_00631,anl_set_no_00631,anl_dt_00631,result_lab_cm_tx_00631,anl_ent_cd_00631,remark_cd_00681,result_va_00681,val_qual_tx_00681,meth_cd_00681,dqi_cd_00681,rpt_lev_va_00681,rpt_lev_cd_00681,lab_std_va_00681,prep_set_no_00681,prep_dt_00681,anl_set_no_00681,anl_dt_00681,result_lab_cm_tx_00681,anl_ent_cd_00681,remark_cd_00608,result_va_00608,val_qual_tx_00608,meth_cd_00608,dqi_cd_00608,rpt_lev_va_00608,rpt_lev_cd_00608,lab_std_va_00608,prep_set_no_00608,prep_dt_00608,anl_set_no_00608,anl_dt_00608,result_lab_cm_tx_00608,anl_ent_cd_00608,remark_cd_00671,result_va_00671,val_qual_tx_00671,meth_cd_00671,dqi_cd_00671,rpt_lev_va_00671,rpt_lev_cd_00671,lab_std_va_00671,prep_set_no_00671,prep_dt_00671,anl_set_no_00671,anl_dt_00671,result_lab_cm_tx_00671,anl_ent_cd_00671,remark_cd_70953,result_va_70953,val_qual_tx_70953,meth_cd_70953,dqi_cd_70953,rpt_lev_va_70953,rpt_lev_cd_70953,lab_std_va_70953,prep_set_no_70953,prep_dt_70953,anl_set_no_70953,anl_dt_70953,result_lab_cm_tx_70953,anl_ent_cd_70953,remark_cd_00613,result_va_00613,val_qual_tx_00613,meth_cd_00613,dqi_cd_00613,rpt_lev_va_00613,rpt_lev_cd_00613,lab_std_va_00613,prep_set_no_00613,prep_dt_00613,anl_set_no_00613,anl_dt_00613,result_lab_cm_tx_00613,anl_ent_cd_00613,remark_cd_50624,result_va_50624,val_qual_tx_50624,meth_cd_50624,dqi_cd_50624,rpt_lev_va_50624,rpt_lev_cd_50624,lab_std_va_50624,prep_set_no_50624,prep_dt_50624,anl_set_no_50624,anl_dt_50624,result_lab_cm_tx_50624,anl_ent_cd_50624,remark_cd_63162,result_va_63162,val_qual_tx_63162,meth_cd_63162,dqi_cd_63162,rpt_lev_va_63162,rpt_lev_cd_63162,lab_std_va_63162,prep_set_no_63162,prep_dt_63162,anl_set_no_63162,anl_dt_63162,result_lab_cm_tx_63162,anl_ent_cd_63162,remark_cd_62360,result_va_62360,val_qual_tx_62360,meth_cd_62360,dqi_cd_62360,rpt_lev_va_62360,rpt_lev_cd_62360,lab_std_va_62360,prep_set_no_62360,prep_dt_62360,anl_set_no_62360,anl_dt_62360,result_lab_cm_tx_62360,anl_ent_cd_62360,remark_cd_62854,result_va_62854,val_qual_tx_62854,meth_cd_62854,dqi_cd_62854,rpt_lev_va_62854,rpt_lev_cd_62854,lab_std_va_62854,prep_set_no_62854,prep_dt_62854,anl_set_no_62854,anl_dt_62854,result_lab_cm_tx_62854,anl_ent_cd_62854
USGS,11336790,2020-10-16,00:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T08:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,00121,S,0.3,LRL,NA,NA,NA,GR25277,2020-10-28,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-184,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25277,2020-10-16,NA,USGSOMCA,NA,2.6,c,UV003,S,NA,NA,NA,NA,NA,GR25277,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-16,02:00:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T10:00:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,00121,S,0.3,LRL,NA,NA,NA,GR25278,2020-10-22,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-185,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25278,2020-10-16,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25278,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-16,03:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T11:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,00121,S,0.3,LRL,NA,NA,NA,GR25279,2020-10-28,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-186,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25279,2020-10-16,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25279,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-16,04:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T12:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,00121,S,0.3,LRL,NA,NA,NA,GR25280,2020-10-27,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-187,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25280,2020-10-16,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25280,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-16,07:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T15:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,00121,S,0.3,LRL,NA,NA,NA,GR25282,2020-10-28,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-188,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25282,2020-10-16,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25282,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-16,09:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T17:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,00121,S,0.3,LRL,NA,NA,NA,GR25283,2020-10-28,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-189,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25283,2020-10-16,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25283,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-16,11:00:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-16T19:00:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,00121,S,0.3,LRL,NA,NA,NA,GR25284,2020-10-28,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-190,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25284,2020-10-16,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25284,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-10-21,12:05:00,NA,NA,K,USGSCAWC,WS,BGCDLTMAP,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-21T20:05:00Z,UTC,NA,0.267,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO3_20318A,2020-11-13,NA,USGSNWQL,NA,2.1,NA,00121,S,0.3,LRL,NA,NA,NA,GR25306,2020-11-03,NA,USGSOMCA,NA,0.04,n,SHC02,S,0.02,DLDQC,NA,NA,NA,KONE_20322A,2020-11-17,NA,USGSNWQL,NA,0.062,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE_20322A,2020-11-17,NA,USGSNWQL,NA,0.4,NA,CHL06,S,0.1,MRL,NA,NA,NA,CHLOR20335A,2020-11-09,NA,USGSNWQL,NA,0.013,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE_20322A,2020-11-17,NA,USGSNWQL,NA,0.059,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25306,2020-10-22,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25306,NA,Calculated value,USGSOMCA,NA,0.3,NA,CHL06,S,0.1,MRL,NA,NA,NA,CHLOR20335A,2020-11-09,NA,USGSNWQL,NA,0.47,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP_20317B,2020-11-18,NA,USGSNWQL
USGS,11336790,2020-10-27,09:15:00,NA,NA,K,USGSCAWC,WS,BGC_X2CM,NA,NA,NA,9,9,9,NA,PST,PST,2020-10-27T17:15:00Z,UTC,NA,0.27,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO3_20322A,2020-11-17,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,n,SHC02,S,0.02,DLDQC,NA,NA,NA,KONE_20324A,2020-11-19,NA,USGSNWQL,NA,0.069,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE_20324A,2020-11-19,NA,USGSNWQL,NA,2.2,NA,00050,S,0.1,MRL,NA,NA,NA,CHLOR20337A,2020-11-19,NA,USGSNWQL,NA,0.015,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE_20324A,2020-11-19,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,00050,S,0.1,MRL,NA,NA,NA,CHLOR20337A,2020-11-19,NA,USGSNWQL,NA,0.49,@c,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP_20324B,2020-11-27,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,USGSNWQL
USGS,11336790,2020-11-24,11:45:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2020-11-24T19:45:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,00121,S,0.3,LRL,NA,NA,NA,GR25406,2020-12-28,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-213,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25406,2020-11-25,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25406,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2020-11-24,12:00:00,NA,NA,K,USGSCAWC,WS,BGC_X2CM,NA,NA,NA,9,9,9,NA,PST,PST,2020-11-24T20:00:00Z,UTC,NA,0.34,NA,RED01,R,0.04,DLDQC,NA,NA,NA,KNO3_20351A,2020-12-17,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,SHC02,R,0.02,DLDQC,NA,NA,NA,KONE_20357A,2020-12-22,NA,USGSNWQL,NA,0.07,NA,PHM01,R,0.004,DLDQC,NA,NA,NA,KONE_20357A,2020-12-22,NA,USGSNWQL,NA,0.7,NA,00050,R,0.1,MRL,NA,NA,NA,CHLOR20365B,2020-12-21,NA,USGSNWQL,NA,0.01,NA,DZ001,R,0.001,DLDQC,NA,NA,NA,KONE_20357A,2020-12-22,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,00050,R,0.1,MRL,NA,NA,NA,CHLOR20365B,2020-12-21,NA,USGSNWQL,NA,0.57,NA,CL063,R,0.05,DLDQC,NA,NA,NA,PDNP_20338B,2020-12-08,NA,USGSNWQL
USGS,11336790,2021-03-02,14:15:00,NA,NA,K,USGS-WRD,WS,BGC_X2CM,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-02T22:15:00Z,UTC,NA,0.44,NA,RED02,R,0.01,DLDQC,NA,NA,NA,KNLL_21077A,2021-03-18,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,SHC02,R,0.02,DLDQC,NA,NA,NA,KONE_21078A,2021-03-24,NA,USGSNWQL,NA,0.08,NA,PHM01,R,0.004,DLDQC,NA,NA,NA,KONE_21078A,2021-03-24,NA,USGSNWQL,NA,1,NA,00050,R,0.1,MRL,NA,NA,NA,CHLOR21089A,2021-03-19,NA,USGSNWQL,NA,0.01,NA,DZ001,R,0.001,DLDQC,NA,NA,NA,KONE_21078A,2021-03-24,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,00050,R,0.1,MRL,NA,NA,NA,CHLOR21089A,2021-03-19,NA,USGSNWQL,NA,0.96,NA,CL063,R,0.05,DLDQC,NA,NA,NA,PDNP_21075C,2021-03-19,NA,USGSNWQL
USGS,11336790,2021-03-02,14:30:00,NA,NA,K,USGS-WRD,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-02T22:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,00121,S,0.6,LRL,NA,NA,NA,GR25670,2021-03-15,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-216,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25670,2021-03-03,NA,USGSOMCA,NA,3.3,c,UV003,S,NA,NA,NA,NA,NA,GR25670,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,07:15:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-30T15:15:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,00121,S,0.6,LRL,NA,NA,NA,GR25741,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-226,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25741,2021-03-31,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25741,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,09:45:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-30T17:45:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,00121,S,0.6,LRL,NA,NA,NA,GR25742,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-227,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25742,2021-03-31,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25742,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,10:45:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-30T18:45:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,00121,S,0.3,LRL,NA,NA,NA,GR25743,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-228,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25743,2021-03-31,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25743,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,13:15:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-30T21:15:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,00121,S,0.3,LRL,NA,NA,NA,GR25744,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-229,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25744,2021-03-31,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25744,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,15:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-30T23:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,00121,S,0.3,LRL,NA,NA,NA,GR25745,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-230,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25745,2021-03-31,NA,USGSOMCA,NA,2.8,c,UV003,S,NA,NA,NA,NA,NA,GR25745,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,17:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-31T01:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,00121,S,0.3,LRL,NA,NA,NA,GR25746,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-231,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25746,2021-03-31,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25746,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-03-30,19:30:00,NA,NA,K,USGSCAWC,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-03-31T03:30:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,00121,S,0.6,LRL,NA,NA,NA,GR25747,2021-04-05,NA,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-232,NA,NA,USGSBGCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25747,2021-03-31,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25747,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11336790,2021-04-07,12:30:00,NA,NA,K,USGS-WRD,WS,ZG00TJB,NA,NA,NA,9,9,9,NA,PST,PST,2021-04-07T20:30:00Z,UTC,NA,0.341,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO3_21123A,2021-05-03,NA,USGSNWQL,NA,3,NA,00121,S,0.3,LRL,NA,NA,NA,GR25798,2021-04-20,NA,USGSOMCA,NA,0.04,n,SHC02,S,0.02,DLDQC,NA,NA,NA,KONE_21116A,2021-04-26,NA,USGSNWQL,NA,0.056,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE_21116A,2021-04-26,NA,USGSNWQL,NA,40.6,NA,00050,S,NA,NA,NA,CHL-A,NA,HGS-260,NA,NA,USGSBGCA,NA,0.012,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE_21116A,2021-04-26,NA,USGSNWQL,NA,0.087,NA,UV008,S,0.00245,MDL,NA,NA,NA,GR25798,2021-04-08,NA,USGSOMCA,NA,2.9,c,UV003,S,NA,NA,NA,NA,NA,GR25798,NA,Calculated value,USGSOMCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
