,NO3 μM ISUS HR min,NO3 μM ISUS HR max,NO3 μM ISUS HR mean,NO3 μM ISUS HR median,NO3 μM ISUS HR std,NO3 μM SUNA HR min,NO3 μM SUNA HR max,NO3 μM SUNA HR mean,NO3 μM SUNA HR median,NO3 μM SUNA HR std,Cond μScm TSG HR min,Cond μScm TSG HR max,Cond μScm TSG HR mean,Cond μScm TSG HR median,Cond μScm TSG HR std,DO mgL EXO HR min,DO mgL EXO HR max,DO mgL EXO HR mean,DO mgL EXO HR median,DO mgL EXO HR std,DO sat EXO HR min,DO sat EXO HR max,DO sat EXO HR mean,DO sat EXO HR median,DO sat EXO HR std,fCHLA μgL EXO HR min,fCHLA μgL EXO HR max,fCHLA μgL EXO HR mean,fCHLA μgL EXO HR median,fCHLA μgL EXO HR std,fCHLA μgL WS HR min,fCHLA μgL WS HR max,fCHLA μgL WS HR mean,fCHLA μgL WS HR median,fCHLA μgL WS HR std,fDOM QSU EXO HR min,fDOM QSU EXO HR max,fDOM QSU EXO HR mean,fDOM QSU EXO HR median,fDOM QSU EXO HR std,fDOM QSU WS HR min,fDOM QSU WS HR max,fDOM QSU WS HR mean,fDOM QSU WS HR median,fDOM QSU WS HR std,pH EXO HR min,pH EXO HR max,pH EXO HR mean,pH EXO HR median,pH EXO HR std,pH mV EXO HR min,pH mV EXO HR max,pH mV EXO HR mean,pH mV EXO HR median,pH mV EXO HR std,Salinity PSU TSG HR min,Salinity PSU TSG HR max,Salinity PSU TSG HR mean,Salinity PSU TSG HR median,Salinity PSU TSG HR std,Sp Cond μScm EXO HR min,Sp Cond μScm EXO HR max,Sp Cond μScm EXO HR mean,Sp Cond μScm EXO HR median,Sp Cond μScm EXO HR std,Temp C EXO HR min,Temp C EXO HR max,Temp C EXO HR mean,Temp C EXO HR median,Temp C EXO HR std,Temp C TSG HR min,Temp C TSG HR max,Temp C TSG HR mean,Temp C TSG HR median,Temp C TSG HR std,Turb FNU EXO HR min,Turb FNU EXO HR max,Turb FNU EXO HR mean,Turb FNU EXO HR median,Turb FNU EXO HR std,C 1m CStar HR min,C 1m CStar HR max,C 1m CStar HR mean,C 1m CStar HR median,C 1m CStar HR std,Tr  CStar HR min,Tr  CStar HR max,Tr  CStar HR mean,Tr  CStar HR median,Tr  CStar HR std,est DOC mgL HR min,est DOC mgL HR max,est DOC mgL HR mean,est DOC mgL HR median,est DOC mgL HR std,est DON µM HR min,est DON µM HR max,est DON µM HR mean,est DON µM HR median,est DON µM HR std,CL_ID,Location,Latitude,Longitude,USGS_Stati,Station_ID,USGS_Sta_1,DigitalLat,DigitalLon,Subregions
207,16.1841,16.5383,16.364266666666666,16.3681,0.12342835487795561,16.2835,16.417975,16.360925000000005,16.35990625,0.04801210962303647,105.35,105.7,105.57083333333333,105.625,0.14531835480221802,10.37,10.37,10.370000000000001,10.37,0.0,95.515,95.52,95.51708333333333,95.515,0.0025746432527157135,1.764602082,1.79957657,1.782082910333333,1.7798065205,0.016555918666992027,3.17589117,3.1886693810000004,3.1834509196666665,3.184434183,0.004469970600911475,15.119284500000001,15.12999712,15.126350660000002,15.12977036,0.00471660425902731,23.97565331,23.98978615,23.982023754545455,23.98079636,0.005170743342107512,7.65,7.65,7.650000000000001,7.65,0.0,-64.995,-64.9,-64.9475,-64.94749999999999,0.03278719262151726,0.068,0.0682,0.068125,0.068175,8.918825850158175e-05,142.83,143.01,142.94125,142.95749999999998,0.0664394803219786,11.64,11.65,11.644583333333335,11.6425,0.004981024599477628,11.5969,11.5987,11.597562500000002,11.596924999999999,0.0008474896084106459,39.3,39.765,39.518750000000004,39.4925,0.17387462829187408,24.04601154,24.04601154,24.04601154,24.04601154,0.0,0.09030151900000001,0.09040568199999999,0.09031193530000002,0.09030151900000001,3.293923279160117e-05,2.264012239,2.264817811,2.264375354181818,2.2643053930000003,0.00029473222633184473,8.715608232000001,8.720653656,8.717882480545454,8.717444301,0.0018459552289639281,A2316,Prospect Slough,38.25335,-121.671988, , ,0,0.0,0.0,Cache Slough Complex
208,15.3653,15.9265,15.655100000000003,15.6367,0.22202327805885638,16.3385125,16.50355,16.406305681818182,16.417975,0.05139260779882382,105.35,105.4,105.36000000000001,105.35,0.02108185106779291,10.37,10.38,10.37681818181818,10.38,0.004622081388686797,95.52,95.52,95.52,95.52,0.0,1.750981541,1.79957657,1.7835021944545455,1.79957657,0.020461626243511007,3.139060002,3.1692460789999997,3.156542034727273,3.1582028010000003,0.00883129448095261,15.12977036,15.13178192,15.130604239999998,15.13022387,0.0008213750226297441,23.97565331,24.12785757,24.019102439999998,23.98773895,0.0592186625852717,7.65,7.65,7.65,7.65,0.0,-65.085,-65.005,-65.04772727272729,-65.05,0.02562846428911273,0.068,0.068,0.068,0.068,0.0,143.01,143.03,143.02363636363634,143.025,0.007103136311147773,11.64,11.64,11.640000000000002,11.64,0.0,11.5838,11.5969,11.591259090909091,11.5908,0.004521494121517435,39.455,39.92,39.715624999999996,39.725,0.13083352289946965,23.61418844,24.03777673,23.871231130909095,23.91398444,0.15503564369951334,0.0903759,0.09428639999999999,0.09190398645454545,0.091501935,0.001429556937412944,2.264012239,2.272687881,2.266488839090909,2.26470112,0.003375463623730044,8.715608232000001,8.769945152,8.73111957109091,8.719922805,0.021141062399311062,A2317,Prospect Slough,38.25199,-121.672449, , ,0,0.0,0.0,Cache Slough Complex
209,15.6045,15.6367,15.625966666666667,15.6367,0.01609999999999982,16.3385125,16.50355,16.394636363636366,16.3751875,0.06049943529037679,105.65,105.8,105.73636363636363,105.7,0.055185637130090795,10.36,10.38,10.373333333333335,10.372499999999999,0.006853444168422853,95.365,95.52,95.46583333333335,95.47999999999999,0.05692232879241513,1.720031754,1.750826711,1.734085341818182,1.72900494,0.009192653281016601,3.085546945,3.128965137,3.1125706204999997,3.1166064515,0.013616775505305427,15.27151647,15.333671100000002,15.309708476666666,15.323526300000001,0.02532253371471331,24.11832723,24.153443399999997,24.14327049583333,24.153443399999997,0.013205249791794705,7.65,7.65,7.650000000000001,7.65,0.0,-65.135,-65.09,-65.11375,-65.1125,0.014635728388247374,0.06815,0.0683,0.06825000000000002,0.068275,5.640760748177977e-05,143.03,143.115,143.06541666666666,143.0625,0.02544676558597532,11.62,11.635,11.628333333333332,11.63,0.004438126822994184,11.5575,11.5823,11.571845833333333,11.572875,0.007885961586992035,39.99,41.025,40.75681818181818,41.025,0.39503337028200686,23.36145541,23.598758800000002,23.472495901666672,23.464430285,0.08322931001769542,0.094431956,0.09669966699999999,0.09563493675,0.095709027,0.0007953518176595695,2.2721446519999997,2.274146274,2.273566418333333,2.274146274,0.0007526993668385074,8.766542821,8.779079294,8.775447567083335,8.779079294,0.0047142743043776855,A2318,Prospect Slough,38.250636,-121.672971, , ,0,0.0,0.0,Cache Slough Complex
210,16.1841,16.8557,16.44880909090909,16.3635,0.272631903689003,16.417975,16.5463375,16.453631250000004,16.43936875,0.04769269571361951,105.7,105.8,105.73750000000003,105.75,0.03768891807222073,10.35,10.36,10.353749999999998,10.35,0.0048265364958172555,95.22,95.35,95.27499999999999,95.27000000000001,0.04194151772516698,1.578204902,1.697830305,1.6432177395833332,1.655789752,0.047650858408381305,3.0268494969999997,3.085546945,3.055603109166667,3.053136051,0.017066450603478004,15.32875614,15.37005949,15.341454083333332,15.33193224,0.016003390111091625,24.09284364,24.11154149,24.099498031818186,24.09853418,0.00653175921053161,7.65,7.65,7.650000000000001,7.65,0.0,-65.15,-65.14,-65.14625,-65.15,0.004826536495813568,0.0683,0.06835,0.06830833333333335,0.0683,1.9462473604036472e-05,143.12,143.23,143.17708333333334,143.175,0.03614732061823927,11.6,11.62,11.61,11.61,0.0076870611478581895,11.51985,11.5544,11.537433333333333,11.53815,0.01156134494640187,38.67,38.76,38.706818181818186,38.715,0.0337840737088265,23.30659825,23.35391694,23.333892763749997,23.332555139999997,0.014740890204814927,0.09677257,0.097231644,0.096966649125,0.09697951600000002,0.00014299994998643665,2.270692087,2.271757865,2.271071387454546,2.271016448,0.00037231037736767464,8.757445179,8.764120312000001,8.759820797000001,8.759476702,0.0023318381405275745,A2319,Prospect Slough,38.24941,-121.673636, , ,0,0.0,0.0,Cache Slough Complex
211,16.1335,17.2697,16.555445454545453,16.3635,0.40341811650850906,16.417975,16.6074625,16.50688409090909,16.5341125,0.054216437224709715,105.45,105.75,105.59545454545454,105.6,0.12135597524337476,10.35,10.35,10.349999999999998,10.35,0.0,95.17,95.2,95.18,95.18,0.011832159566202068,1.578204902,1.626553822,1.5861751863636362,1.578204902,0.015572753334344568,2.9949669360000004,3.0198355589999997,3.0044560756363636,3.002623737,0.007898515374829215,15.39688911,15.59424381,15.518333893636365,15.58433497,0.09453173443491994,24.12454881,24.28177252,24.213588613636364,24.25926638,0.0717014360693354,7.65,7.65,7.65,7.65,0.0,-65.15,-65.14,-65.14545454545454,-65.15,0.005222329678675747,0.0682,0.06835,0.06825909090909092,0.06825,6.252272314199706e-05,143.23,143.33,143.28818181818178,143.29,0.03736794931976798,11.57,11.59,11.5785,11.58,0.007472170590485313,11.51755,11.51755,11.51755,11.51755,0.0,38.76,41.36,40.354545454545466,41.05,1.1499248987335102,23.11293157,23.11293157,23.11293157,23.11293157,0.0,0.099100947,0.099132976,0.09912715254545455,0.099132976,1.2956368436901975e-05,2.272499282,2.281461034,2.2775745510000003,2.280178184,0.004086982019228221,8.768763925,8.82489279,8.800551135090908,8.816858097999999,0.025597412840029445,A2320,Prospect Slough,38.248112,-121.674218, , ,0,0.0,0.0,Cache Slough Complex
212,15.2181,17.2697,15.966877777777777,15.5953,0.7792683006798402,16.3813,16.5341125,16.47366666666667,16.491325,0.04719353189924539,105.4,105.45,105.41666666666666,105.4,0.02499999999999928,10.35,10.36,10.354999999999999,10.355,0.005000000000000335,95.17,95.175,95.17214285714284,95.17,0.002672612419120125,1.635297556,1.701339915,1.6750011881111113,1.6843033509999998,0.024678816493684377,2.9541959189999996,2.9949669360000004,2.976483672111111,2.97678321,0.015046842813324055,15.46048288,15.5932938,15.54842614666667,15.58959105,0.057066860787315404,24.11366929,24.20115175,24.146319643333328,24.11843767,0.039122041413735535,7.65,7.65,7.6499999999999995,7.65,0.0,-65.14,-65.14,-65.14,-65.14,0.0,0.068,0.0682,0.06806666666666666,0.068,9.013878188659416e-05,143.32,143.33,143.325625,143.325,0.0032043497223133064,11.57,11.57,11.57,11.57,0.0,11.52025,11.60815,11.565205555555554,11.5662,0.03241665702656333,41.33,41.37,41.33999999999999,41.33,0.01851640199545008,23.14334799,23.61438557,23.33033654888889,23.27548228,0.16843179163312244,0.094285484,0.09883223699999999,0.09701378899999999,0.09753503599999999,0.0016263554453354453,2.27187915,2.27686565,2.2737402197777774,2.272150947,0.0022299562583204748,8.764879937,8.796111175,8.776536112777778,8.766582247999999,0.01396656868244111,A2321,Prospect Slough,38.246918,-121.674893, , ,0,0.0,0.0,Cache Slough Complex
213,15.2779,15.7609,15.531819999999996,15.5953,0.1734877056162765,16.1184625,16.3813,16.279610227272727,16.3262875,0.1095237445457275,105.4,105.8,105.57272727272726,105.5,0.18078113336799653,10.36,10.36,10.36,10.36,0.0,95.21,95.335,95.27772727272728,95.28,0.04524177474213072,1.701339915,1.711060152,1.7083539557272724,1.711060152,0.004354599848802728,2.930647575,2.952353235,2.9396979391818188,2.9426262960000003,0.006353457341865754,15.33154993,15.46048288,15.371007050909093,15.36811262,0.047385069492319076,24.10429419,24.11638979,24.109229058181814,24.10898174,0.00501960656537263,7.65,7.65,7.65,7.65,0.0,-65.14,-65.14,-65.14,-65.14,0.0,0.068,0.0682,0.06807272727272728,0.068,9.317627477967326e-05,142.74,143.25,142.99318181818182,142.99,0.1728188752317476,11.57,11.62,11.59090909090909,11.59,0.018683974659876614,11.61435,11.6401,11.634468181818184,11.6401,0.00922554260537893,40.245,41.315,40.80772727272727,40.79,0.36809213273556285,23.69075553,23.69408272,23.693713032222224,23.69408272,0.0011090633333343568,0.093536202,0.093536202,0.093536202,0.093536202,0.0,2.271344769,2.272034218,2.2716260565454545,2.271611959,0.00028611765356913486,8.761533026,8.765851155,8.763294774,8.763206481000001,0.0017919996231806025,A2322,Prospect Slough,38.245732,-121.675616, , ,0,0.0,0.0,Cache Slough Complex
214,15.1261,17.1915,16.0553,15.7609,0.7479044546821028,15.9473125,16.25905,16.062979807692304,16.100125,0.10947069237006131,105.8,111.0,108.11538461538461,107.3,2.265997261636383,10.345,10.36,10.354615384615384,10.355,0.0055758177507643026,95.335,95.335,95.33500000000001,95.335,0.0,1.711060152,1.7734250930000002,1.7379118568461538,1.738133051,0.023846088847914993,2.9426262960000003,3.474477422,3.178370521615385,3.214192483,0.21723611384706193,15.33154993,15.76730394,15.505822204615383,15.51729801,0.1412830280782145,24.10429419,25.63216588,24.825632013846153,25.12146604,0.615271043791401,7.65,7.65,7.650000000000001,7.65,0.0,-65.14,-65.14,-65.14,-65.14,0.0,0.0682,0.0715,0.0696769230769231,0.0692,0.0014543921102152726,142.625,142.625,142.625,142.625,0.0,11.64,11.66,11.654166666666667,11.66,0.007929614610987188,11.6209,11.6413,11.632484615384616,11.6312,0.00738070075194339,39.66,40.44,40.207916666666655,40.3775,0.3368467302750153,23.70089499,23.70089499,23.70089499,23.70089499,0.0,0.093472414,0.093472414,0.093472414,0.093472414,0.0,2.271344769,2.358433455,2.312461024846154,2.329323564,0.035070449482408034,8.761533026,9.306983219,9.019050629,9.124663376,0.2196517626198265,A2323,Prospect Slough,38.244437,-121.676313, , ,0,0.0,0.0,Cache Slough Complex
215,16.1657,17.7343,17.100075,17.4077,0.5694741477889929,16.2162625,16.50355,16.340040625,16.32934375,0.10972138167186062,112.7,116.4,115.48125,116.32499999999999,1.4774344317092378,10.34,10.34,10.340000000000002,10.34,0.0,95.22,95.27,95.243125,95.2425,0.01688987439689496,1.8087171340000001,2.174872066,1.9967575437499998,2.000617611,0.12161537686371447,3.557866914,4.210290569,3.9299936405,3.963026747,0.2463511814731543,15.97846639,16.93047607,16.380560858750002,16.32238268,0.3185593531502321,26.14077589,28.22138984,27.0384430725,26.943002085,0.730172285097724,7.65,7.65,7.6499999999999995,7.65,0.0,-65.115,-65.02,-65.074375,-65.08,0.03267125210771251,0.0726,0.075,0.07439375,0.07492499999999999,0.0009503523782561673,142.755,144.36,143.475625,143.4225,0.5806058258405642,11.66,11.66,11.659999999999998,11.66,0.0,11.61705,11.6205,11.61880625,11.6188,0.0013181256985365327,39.87,41.245,40.85875,41.215,0.5408640573854286,23.87200451,24.62280051,24.18182258125,24.11631292,0.28482445463904404,0.08524206,0.091886566,0.08911646075,0.0896715975,0.0025233057414242943,2.387424226,2.506019221,2.43859125525,2.433151119,0.04161982027094783,9.488556993,10.23133617,9.80902417625,9.774951743999999,0.2606715048656022,A2324,Prospect Slough,38.242741,-121.676563, , ,0,0.0,0.0,Cache Slough Complex
216,16.4325,17.4261,17.105020000000003,17.272,0.37054547419236294,16.6930375,16.8641875,16.80442083333333,16.8030625,0.0686655637742641,114.15,116.35,115.70454545454545,116.35,0.861526130031625,10.34,10.34,10.340000000000002,10.34,0.0,95.2,95.22,95.21166666666667,95.21,0.006123724356958574,2.223398624,2.416758662,2.3693636797272726,2.416758662,0.0742303866241921,4.192169603,4.210290569,4.208277128333334,4.210290569,0.006040321999999913,17.23937789,18.81122415,18.13391705,18.04894273,0.46470756285792914,28.49614881,28.49614881,28.49614881,28.49614881,0.0,7.65,7.65,7.65,7.65,0.0,-65.0,-64.825,-64.88727272727273,-64.87,0.06439579319968616,0.07375,0.07495,0.07460909090909092,0.07495,0.0004684112412283582,144.64,151.045,147.66636363636368,147.61,2.207316346730889,11.645,11.66,11.654000000000002,11.6525,0.005676462121976074,11.47395,11.61645,11.55069090909091,11.5532,0.05204718444921794,41.51,41.52,41.516000000000005,41.52,0.005163977794948014,24.68947058,24.70277282,24.698797596363644,24.70277282,0.006096067491838269,0.084561446,0.084673975,0.0845950768181818,0.084561446,5.1569010248047555e-05,2.5165054959999997,2.521680482,2.521210028727273,2.521680482,0.0015603169870311271,10.29701337,10.32942513,10.326478606363638,10.32942513,0.009772513337731834,A2325,Prospect Slough,38.241663,-121.678119, , ,0,0.0,0.0,Cache Slough Complex
217,14.1739,16.4325,15.238172727272724,14.8547,0.8947970150720315,16.4240875,16.8641875,16.66080795454545,16.735825,0.18108049714429017,107.65,113.95,111.28636363636365,111.85,2.2832094635721534,10.34,10.34,10.340000000000002,10.34,0.0,94.97,95.155,95.06545454545454,95.075,0.06412700466474273,2.141726303,2.417291575,2.3224740062727274,2.3895600040000002,0.11000757799713642,3.462756183,4.051074676,3.787094262727273,3.8148126710000003,0.18907734421060082,18.84029698,18.84029698,18.84029698,18.84029698,0.0,26.92744838,28.32006216,27.590721727272726,27.45552332,0.4885121276258579,7.65,7.65,7.65,7.65,0.0,-64.825,-64.825,-64.825,-64.825,0.0,0.0697,0.07365,0.07199090909090909,0.07235,0.0014361090108028288,154.03,154.03,154.03,154.03,0.0,11.54,11.63,11.590454545454547,11.59,0.030696461152268588,11.43385,11.4362,11.435043750000002,11.43505,0.0006281705296222242,41.51,43.255,42.25727272727273,41.685,0.8369329830887424,24.29056083,24.6695393,24.510379834545457,24.51988067,0.11995216791893186,0.08484314300000001,0.088120531,0.08620992427272728,0.08612223699999999,0.0010368805889100351,2.432264558,2.511643543,2.4700711383636365,2.462364829,0.027845191130348262,9.769399072,10.26656219,10.006187656818183,9.957921825,0.17439882946421736,A2326,Prospect Slough,38.240874,-121.679422, , ,0,0.0,0.0,Cache Slough Complex
218,14.1141,14.7397,14.39562,14.4867,0.2207446226852298,16.344625,16.4485375,16.39130227272727,16.369075,0.037208281931825814,107.0,107.2,107.08000000000001,107.1,0.06324555320336998,10.34,10.34,10.340000000000002,10.34,0.0,94.89,94.955,94.91318181818183,94.905,0.023587361793208576,1.911557435,2.08416087,1.9920434879090907,1.999823804,0.05127848510078256,3.109615285,3.396420969,3.2567794507272723,3.2420708169999997,0.08762571799930714,17.77316944,18.81945538,18.398739814545454,18.46829215,0.37194360180590036,25.57272825,26.58288341,25.977194384545456,25.84712529,0.3235291450324019,7.65,7.66,7.6549999999999985,7.655,0.004999999999999864,-65.41,-64.98,-65.19500000000001,-65.195,0.1450517149157561,0.0693,0.0695,0.06932727272727274,0.0693,6.466697906829185e-05,152.305,154.03,153.4477272727273,153.63,0.6320694725912825,11.49,11.525,11.504090909090907,11.5,0.012613124477739044,11.4289,11.4289,11.4289,11.4289,0.0,43.23,43.65,43.4405,43.41,0.1244197644177872,23.56421528,24.23649315,23.88649857818182,23.88133947,0.2230387352198387,0.088597856,0.09475908400000001,0.09177478381818184,0.091802279,0.0020449337500779274,2.35504551,2.412624354,2.37810008,2.370686142,0.01844116112511348,9.285763985,9.646389377,9.430158395363637,9.383723729,0.11549990463483442,A2327,Prospect Slough,38.239696,-121.680265, , ,0,0.0,0.0,Cache Slough Complex
219,14.6201,16.3773,15.255666666666668,15.1491,0.6669778888707069,16.515775,16.5830125,16.552449999999997,16.5585625,0.028192296759767893,107.1,107.1,107.1,107.1,0.0,10.33,10.34,10.337083333333334,10.34,0.004501683186892492,94.74,94.885,94.82166666666667,94.83,0.04706539615420427,1.779265392,1.893939394,1.8109692966666666,1.779382944,0.045209309362136345,3.1057416730000003,3.1070553419999998,3.10667660475,3.1069043819999997,0.00048604429123937873,16.80672541,17.72000564,17.217449144166665,17.132162605,0.29711685068914767,25.35061967,25.38906698,25.368968700000003,25.36022245,0.019441285177578826,7.66,7.665,7.6604166666666655,7.66,0.0014433756729740918,-65.74,-65.45,-65.61999999999999,-65.6375,0.09636578042210772,0.06925,0.0693,0.06929500000000002,0.0693,1.581138830083918e-05,147.99,151.99,149.92,149.865,1.3351812951464967,11.465,11.48,11.47409090909091,11.47,0.005838742081211086,11.37785,11.4269,11.403291666666666,11.4025,0.01429511730584599,42.165,42.395,42.25363636363637,42.165,0.11322744607847642,23.44551011,23.51908826,23.452862769999996,23.44551011,0.02127682867630168,0.09518743,0.095890604,0.09582034550000001,0.095890604,0.0002033354679057592,2.342385321,2.344576818,2.3434312159090918,2.34293268,0.0011081534014043685,9.206471222000001,9.220196912,9.213021825909093,9.209899415,0.006940538954677297,A2328,Prospect Slough,38.239136,-121.682376, , ,0,0.0,0.0,Cache Slough Complex
220,3.8515,6.8369,5.343769784172665,5.2545,0.7517301567355742,-0.085775,0.4215625,0.16751220050441396,0.158725,0.12776853821403686,273.0,288.55,280.2034977064218,280.82500000000005,4.221598125956386,11.64,12.22,11.956690140845085,11.98,0.16064780323653308,109.915,120.0,115.29920886075948,115.13,2.70157676593283,13.94971614,18.441419800000002,16.19730865483149,16.14240649,1.1449774738707879,20.98690056,26.99287831,23.995090620523573,24.23122352,1.4915942608552757,33.72327252,34.996811,34.35945925546918,34.34843884,0.3189415705405254,44.80655836,45.54355025,45.1776989364876,45.15406452,0.18695096317740434,8.27,8.37,8.324293478260966,8.33,0.029114536041759644,-105.87,-98.48,-102.75433404940914,-103.07,2.1802356060683588,0.1716,0.17365,0.1726401105651102,0.17265,0.0005209720903077557,355.955,358.815,357.38616457461694,357.465,0.721012539291753,12.705,14.51,13.605768229166658,13.6625,0.45308236922751005,12.64935,14.4516,13.55043134920635,13.59105,0.4512273960687044,23.135,26.4,24.784907550077026,24.745,0.809428043047637,14.94726838,17.31234864,16.15312364455127,16.02299575,0.6030588392046256,0.175907388,0.222109781,0.19878387256046823,0.20115848100000003,0.01171978524979468,3.451373827,3.493382364,3.4725288393636355,3.4711816774999997,0.010656204873693466,16.15224134,16.41534744,16.28473852088153,16.276301035000003,0.06674149372031542,A2353,Shag Slough,38.321738,-121.692938, , ,0,0.0,0.0,Cache Slough Complex
221,6.5517,6.7311,6.620909090909092,6.627599999999999,0.05519045732811545,0.0425875,0.0914875,0.07259431818181818,0.07315,0.01778677893465059,288.0,289.95,288.5795454545455,288.175,0.6915577810292737,11.44,11.44,11.44,11.44,0.0,106.31,106.4,106.33692307692307,106.32,0.03358800152069433,21.13835532,23.24685674,22.030293417826087,21.99699035,0.6091127057037123,27.85092423,31.76462529,29.444674736153846,29.46964207,1.2155036065195595,33.95068523,34.21166233,34.10192721384615,34.12269857,0.07916677559975585,44.09474042,44.17807346,44.13536880079999,44.13400213,0.022769187316987675,8.26,8.27,8.265192307692303,8.2675,0.004996152365725918,-99.625,-99.49,-99.54923076923075,-99.52000000000001,0.06181734882202568,0.1847,0.1848,0.18470833333333336,0.1847,2.886751345947811e-05,382.975,383.415,383.1283333333335,383.0775,0.15720152302243529,12.03,12.06,12.039423076923075,12.032499999999999,0.011604044387792683,12.0318,12.07755,12.052867307692306,12.051974999999999,0.016567763532278217,30.645,30.66,30.654642857142868,30.66,0.00745867737148451,24.84904063,24.92298418,24.872706463809518,24.85642659,0.026380244867052923,0.082719636,0.08333360000000001,0.08313688561904761,0.08327216400000001,0.00021921713211072116,3.4108002039999996,3.415550187,3.4131160214799996,3.413038121,0.0012978435814260925,15.89812233,15.92787223,15.912626662800003,15.91213876,0.008128600139568877,A2354,Shag Slough,38.320143,-121.693011, , ,0,0.0,0.0,Cache Slough Complex
222,6.4919,7.1037,6.773113333333334,6.8093,0.18340651907196562,0.1403875,0.158725,0.150065625,0.1526125,0.006089302572861994,287.9,288.2,288.12999999999994,288.2,0.12507140817492807,11.43,11.44,11.434666666666665,11.43,0.005163977794942718,106.265,106.31,106.29269230769228,106.3,0.015892265495024056,20.38585584,21.08524387,20.641028711999997,20.55855537,0.24748200576806564,25.76728658,27.80335775,26.834665692666658,26.87391489,0.7825705674995468,33.88654123,33.94153578,33.91288112866666,33.91068547,0.023220884055419853,44.04299144,44.07184731,44.052171166,44.04299144,0.010687246769732608,8.27,8.27,8.269999999999998,8.27,0.0,-99.625,-99.58,-99.59966666666666,-99.595,0.01884776101392558,0.18455,0.1848,0.18474000000000004,0.1848,0.00010555973258235778,383.235,383.295,383.25035714285724,383.235,0.025903985861580315,12.03,12.03,12.03,12.03,0.0,12.0318,12.04365,12.037290000000002,12.03545,0.005548622737734333,30.485,30.705,30.546785714285715,30.5,0.0830108228082142,24.75027617,24.90091068,24.811700789999993,24.75027617,0.07254002541007308,0.082902425,0.084160666,0.08364743266666665,0.084160666,0.00060597997584169,3.407850512,3.409495297,3.408373756333334,3.407850512,0.0006091730602705645,15.87964794,15.88994949,15.88292510466667,15.87964794,0.003815349223655496,A2355,Shag Slough,38.318682,-121.692991,SHAG SLOUGH A LIBERTY ISLAND NR COURTLAND CA,Shag,11455276,38.318333,-121.693056,Cache Slough Complex
223,6.9013,8.0191,7.506353333333335,7.6557,0.3414589577233608,0.2381875,0.256525,0.244809375,0.2381875,0.008822633801053989,287.9,288.7,288.1566666666667,287.9,0.31728010758108255,11.43,11.43,11.430000000000003,11.43,0.0,106.045,106.17,106.07576923076924,106.045,0.04536179347967195,20.22292994,20.37709126,20.305574318000005,20.32480806,0.058019849928592354,25.58338376,25.7164134,25.634780680666665,25.63835882,0.04184753238219355,33.88654123,34.06884843,33.954691073999996,33.91449881,0.07655292390063087,44.07930788,44.42016131,44.20204904066667,44.14276543,0.13206688508612907,8.27,8.27,8.269999999999998,8.27,0.0,-99.58,-99.58,-99.58,-99.58,0.0,0.18455,0.18545,0.1848366666666666,0.1846,0.00035378901433857956,383.58,385.34,384.6023333333334,384.705,0.5761506086168126,11.96,12.01,11.977666666666666,11.975,0.018599795185763223,11.9902,12.04365,12.027253571428576,12.034524999999999,0.018808380540903454,30.84,35.33,32.925666666666665,32.64,1.587565371732393,24.75027617,25.3095829,25.077896203333335,25.15316202,0.20102683867449656,0.079582747,0.084160666,0.081463755,0.080837357,0.0016470120207290127,3.4099205489999997,3.429349195,3.4169167955333335,3.41353763,0.0075278125286757395,15.89261291,16.01429759,15.936431508,15.91526726,0.047147878498550684,A2356,Shag Slough,38.317224,-121.692989, , ,0,0.0,0.0,Cache Slough Complex
224,7.2095,7.4487,7.329713333333335,7.2417,0.11584939648814109,0.0792625,0.1403875,0.10656500000000002,0.1037125,0.023771110542601313,288.7,289.15,288.85999999999996,288.85,0.14904457626592732,11.43,11.43,11.430000000000003,11.43,0.0,106.045,106.105,106.08833333333335,106.105,0.02497617912750827,19.54607838,20.20081387,19.96264696933333,20.06546934,0.22628832373070704,24.81071489,25.58062036,25.277549458666666,25.35288959,0.28526144367933587,33.79271709,34.06884843,33.955961478,33.97860514,0.09262901202174745,44.25752664,44.42016131,44.33436127200001,44.33433523,0.05416083761806462,8.27,8.28,8.273666666666664,8.27,0.004805750523615998,-100.085,-99.835,-99.99666666666667,-100.015,0.08729397513710425,0.1855,0.1857,0.18558666666666668,0.1856,8.549575316660385e-05,385.41,386.895,386.07833333333326,386.045,0.48258480626529066,11.96,11.98,11.970000000000002,11.97,0.008660254037843703,11.9568,11.9568,11.9568,11.9568,0.0,35.05,35.35,35.20500000000001,35.235,0.09883247008376063,25.32173876,25.60014974,25.42221474733333,25.39878061,0.08928020085861826,0.07730374599999999,0.07948604599999999,0.0786943732,0.078876087,0.0007005345863678729,3.420079018,3.429349195,3.4244585925999997,3.424457108,0.003087167889203628,15.95623701,16.01429759,15.983666975333334,15.98365768,0.019335419721602926,A2357,Shag Slough,38.315775,-121.692982, , ,0,0.0,0.0,Cache Slough Complex
