agency_cd,site_no,sample_dt,sample_tm,sample_start_time_datum_cd_reported,remark_cd_NO3_NO2_mg_L,result_va_NO3_NO2_mg_L,rpt_lev_va_NO3_NO2_mg_L,rpt_lev_cd_NO3_NO2_mg_L,remark_cd_NH4_mg_L,result_va_NH4_mg_L,rpt_lev_va_NH4_mg_L,rpt_lev_cd_NH4_mg_L,remark_cd_OrthoP_mg_L,result_va_OrthoP_mg_L,rpt_lev_va_OrthoP_L,rpt_lev_cd_OrthoP_mg_L,remark_cd_NO2_mg_L,result_va_NO2_mg_L,rpt_lev_va_NO2_mg_L,rpt_lev_cd_NO2_mg_L,remark_cd_TDN_mg_L,result_va_TDN_mg_L,rpt_lev_va_TDN_mg_L,rpt_lev_cd_TDN_mg_L,remark_cd_Chla_ugL,result_va_Chla_ugL,rpt_lev_va_Chla_ugL,rpt_lev_cd_Chla_ugL,remark_cd_Phaeo_ugL,result_va_Phaeo_ugL,rpt_lev_va_Phaeo_ugL,rpt_lev_cd_Phaeo_ugL,remark_cd_DOC_mgL,result_va_DOC_mgL,rpt_lev_va_DOC_mgL,rpt_lev_cd_DOC_mgL,remark_cd_A254_nm,result_va_A254_nm,rpt_lev_va_A254_nm,rpt_lev_cd_A254_nm,remark_cd_SUVA,result_va_SUVA,rpt_lev_va_SUVA,rpt_lev_cd_SUVA
USGS,11303500,2011-02-28,11:50:00,PST,NA,0.55,0.02,LT-MDL,NA,0.07,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-02-28,11:55:00,PST,NA,0.55,0.02,LT-MDL,NA,0.07,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.009,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,0.15,LT-MDL,NA,0.15,0.005,LT-MDL,NA,4.2,NA,NA
USGS,11303500,2011-03-16,10:30:00,PDT,NA,0.58,0.02,LT-MDL,NA,0.09,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-03-16,10:35:00,PDT,NA,0.58,0.02,LT-MDL,NA,0.09,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,0.15,LT-MDL,NA,0.1,0.005,LT-MDL,NA,3.2,NA,NA
USGS,11303500,2011-03-30,13:10:00,PDT,NA,0.32,0.02,LT-MDL,NA,0.03,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-03-30,13:15:00,PDT,NA,0.32,0.02,LT-MDL,NA,0.03,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,0.15,LT-MDL,NA,0.25,0.005,LT-MDL,NA,4.4,NA,NA
USGS,11303500,2011-04-19,12:20:00,PDT,NA,0.13,0.02,LT-MDL,NA,0.02,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.005,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-04-19,12:25:00,PDT,NA,0.13,0.02,LT-MDL,NA,0.02,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.006,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43,0.15,LT-MDL,NA,0.13,0.005,LT-MDL,NA,3.8,NA,NA
USGS,11303500,2011-04-26,11:40:00,PDT,NA,0.18,0.02,LT-MDL,NA,0.04,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.007,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-05-11,11:50:00,PDT,NA,0.21,0.02,LT-MDL,NA,0.01,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.004,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-06-02,12:40:00,PDT,NA,0.38,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.03,0.004,LT-MDL,NA,0.003,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-06-21,13:00:00,PDT,NA,0.36,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.03,0.004,LT-MDL,NA,0.003,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-06-21,13:05:00,PDT,NA,0.36,0.02,LT-MDL,NA,0.01,0.01,LT-MDL,NA,0.03,0.004,LT-MDL,NA,0.003,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,0.15,LT-MDL,NA,0.07,0.005,LT-MDL,NA,3,NA,NA
USGS,11303500,2011-07-06,11:30:00,PDT,NA,0.48,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.007,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-08-02,12:20:00,PDT,NA,1.01,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-08-09,12:10:00,PDT,NA,0.72,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.04,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-08-09,12:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,0.15,LT-MDL,NA,0.07,0.005,LT-MDL,NA,2.7,NA,NA
USGS,11303500,2011-08-23,12:40:00,PDT,NA,0.6,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.04,0.004,LT-MDL,NA,0.006,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-09-07,12:00:00,PDT,NA,0.71,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.006,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-09-20,11:20:00,PDT,NA,1.15,0.02,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.007,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-10-26,10:40:00,PDT,NA,0.74,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.004,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-10-26,10:45:00,PDT,NA,0.73,0.04,IRL,<,0.02,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.004,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51,0.23,LT-MDL,NA,0.06,0.005,LT-MDL,NA,2.4,NA,NA
USGS,11303500,2011-11-22,11:30:00,PST,NA,1.39,0.04,IRL,NA,0.02,0.01,LT-MDL,NA,0.09,0.004,LT-MDL,NA,0.007,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-12-06,12:00:00,PST,NA,1.66,0.04,IRL,NA,0.04,0.01,LT-MDL,NA,0.09,0.004,LT-MDL,NA,0.009,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-12-06,12:05:00,PST,NA,1.68,0.04,IRL,NA,0.04,0.01,LT-MDL,NA,0.09,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,0.23,LT-MDL,NA,0.08,0.005,LT-MDL,NA,2.9,NA,NA
USGS,11303500,2011-12-28,11:30:00,PST,NA,1.69,0.04,IRL,NA,0.02,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.009,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2011-12-28,11:35:00,PST,NA,1.7,0.04,IRL,NA,0.02,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.009,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,0.23,LT-MDL,NA,0.07,0.005,LT-MDL,NA,2.4,NA,NA
USGS,11303500,2012-01-04,11:50:00,PST,NA,1.74,0.04,IRL,NA,0.02,0.01,LT-MDL,NA,0.09,0.004,LT-MDL,NA,0.008,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-01-04,11:55:00,PST,NA,1.74,0.04,IRL,NA,0.02,0.01,LT-MDL,NA,0.09,0.004,LT-MDL,NA,0.008,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,0.23,LT-MDL,NA,0.07,0.005,LT-MDL,NA,2.9,NA,NA
USGS,11303500,2012-01-19,11:30:00,PST,NA,1.36,0.04,IRL,NA,0.03,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-01-19,11:35:00,PST,NA,1.37,0.04,IRL,NA,0.03,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,0.23,LT-MDL,NA,0.06,0.005,LT-MDL,NA,2.3,NA,NA
USGS,11303500,2012-02-07,12:20:00,PST,NA,1.67,0.04,IRL,NA,0.07,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-02-07,12:25:00,PST,NA,1.68,0.04,IRL,NA,0.08,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,0.23,LT-MDL,NA,0.07,0.005,LT-MDL,NA,2.3,NA,NA
USGS,11303500,2012-02-21,11:50:00,PST,NA,1.82,0.04,IRL,NA,0.09,0.01,LT-MDL,NA,0.13,0.004,LT-MDL,NA,0.02,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-02-21,11:55:00,PST,NA,1.82,0.04,IRL,NA,0.09,0.01,LT-MDL,NA,0.13,0.004,LT-MDL,NA,0.02,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.23,LT-MDL,NA,0.09,0.005,LT-MDL,NA,2.4,NA,NA
USGS,11303500,2012-03-13,10:50:00,PDT,NA,1.71,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-03-13,10:55:00,PDT,NA,1.75,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34,0.23,LT-MDL,NA,0.1,0.005,LT-MDL,NA,3,NA,NA
USGS,11303500,2012-03-28,11:30:00,PDT,NA,1.93,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-03-28,11:35:00,PDT,NA,1.94,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22,0.23,LT-MDL,NA,0.1,0.005,LT-MDL,NA,2.4,NA,NA
USGS,11303500,2012-04-03,11:00:00,PDT,NA,1.58,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-04-16,11:10:00,PDT,NA,0.99,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-05-16,11:00:00,PDT,NA,0.63,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.006,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-05-16,11:05:00,PDT,NA,0.64,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.005,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,0.23,LT-MDL,NA,0.06,0.005,LT-MDL,NA,2.9,NA,NA
USGS,11303500,2012-05-30,12:00:00,PDT,NA,1,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-06-06,12:00:00,PDT,NA,1.68,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-06-21,12:30:00,PDT,NA,0.73,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.04,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-06-21,12:35:00,PDT,NA,0.75,0.04,IRL,NA,0.01,0.01,LT-MDL,NA,0.03,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0.23,LT-MDL,NA,0.07,0.005,LT-MDL,NA,3,NA,NA
USGS,11303500,2012-07-02,12:00:00,PDT,NA,1.01,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.04,0.004,LT-MDL,NA,0.02,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-07-23,13:00:00,PDT,NA,1.62,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.03,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-07-25,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-08-08,11:50:00,PDT,NA,1.53,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.03,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-08-08,11:55:00,PDT,NA,1.57,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,0.03,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,0.23,LT-MDL,NA,0.08,0.005,LT-MDL,NA,3.1,NA,NA
USGS,11303500,2012-08-23,12:30:00,PDT,NA,1.92,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.02,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-09-06,14:00:00,PDT,NA,1.97,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.02,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-09-20,10:10:00,PDT,NA,2.29,0.04,IRL,<,0.01,0.01,LT-MDL,NA,0.1,0.004,LT-MDL,NA,0.02,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-10-17,11:40:00,PDT,NA,1.61,0.04,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,0.23,LT-MDL,NA,0.06,0.005,LT-MDL,NA,2.4,NA,NA
USGS,11303500,2012-10-17,11:43:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-10-30,10:48:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-11-14,11:10:00,PST,NA,1.93,0.04,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.12,0.004,LT-MDL,NA,0.008,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03,0.23,LT-MDL,NA,0.09,0.005,LT-MDL,NA,3,NA,NA
USGS,11303500,2012-11-26,12:23:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-12-05,15:40:00,PST,NA,1.42,0.04,LT-MDL,NA,0.03,0.01,LT-MDL,NA,0.14,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,0.23,LT-MDL,NA,0.14,0.005,LT-MDL,NA,2.7,NA,NA
USGS,11303500,2012-12-05,15:43:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2012-12-18,11:30:00,PST,NA,1.56,0.04,LT-MDL,NA,0.02,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.007,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,0.23,LT-MDL,NA,0.11,0.005,LT-MDL,NA,3.1,NA,NA
USGS,11303500,2012-12-18,11:33:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-01-10,11:00:00,PST,NA,2,0.04,LT-MDL,NA,0.15,0.01,LT-MDL,NA,0.19,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,0.23,LT-MDL,NA,0.2,0.005,LT-MDL,NA,3.6,NA,NA
USGS,11303500,2013-01-10,11:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-01-24,11:00:00,PST,NA,2.02,0.04,LT-MDL,NA,0.03,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,0.23,LT-MDL,NA,0.09,0.005,LT-MDL,NA,1.6,NA,NA
USGS,11303500,2013-01-24,11:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-02-07,10:10:00,PST,NA,1.31,0.04,LT-MDL,NA,0.01,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,0.009,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,0.23,LT-MDL,NA,0.08,0.005,LT-MDL,NA,2.6,NA,NA
USGS,11303500,2013-02-07,10:13:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-02-27,11:20:00,PST,NA,1.64,0.04,LT-MDL,NA,0.03,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,0.23,LT-MDL,NA,0.08,0.005,LT-MDL,NA,2.7,NA,NA
USGS,11303500,2013-02-27,11:23:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-03-21,12:00:00,PDT,NA,1.46,0.04,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.11,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,0.23,LT-MDL,NA,0.11,0.005,LT-MDL,NA,2.6,NA,NA
USGS,11303500,2013-03-25,11:48:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-04-11,10:23:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,0.3,MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-04-23,12:40:00,PDT,NA,0.59,0.04,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,0.006,0.001,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,0.23,LT-MDL,NA,0.05,0.005,LT-MDL,NA,2.3,NA,NA
USGS,11303500,2013-04-23,12:43:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-05-09,10:30:00,PDT,NA,0.45,0.04,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.03,0.004,LT-MDL,NA,0.005,0.001,LT-MDL,NA,0.55,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,0.23,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11303500,2013-05-29,12:30:00,PDT,NA,1.15,0.04,LT-MDL,<,0.01,0.01,LT-MDL,NA,0.04,0.004,LT-MDL,NA,0.01,0.001,LT-MDL,NA,1.34,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,0.23,LT-MDL,NA,0.07,0.005,LT-MDL,NA,2.9,NA,NA
