date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd
2011-12-12,0,13.61,2.71,8.16,10.899999999999999,199.52,742.31
2011-12-13,0,14.06,-0.05,7.005,14.110000000000001,233.5,608.35
2011-12-14,6.72,15.04,0.24,7.64,14.799999999999999,177.84,621.61
2011-12-15,0,13.8,3.73,8.765,10.07,187.16,797.9
2011-12-16,0,16.87,2.3,9.585,14.57,233.9,720.55
2011-12-17,0,13.41,0.52,6.965,12.89,222.05,634.01
2011-12-18,0,14.96,0.57,7.765000000000001,14.39,232.5,636.4
2011-12-19,0,16.02,1.34,8.68,14.68,232.56,672.93
2011-12-20,0,12.73,0.37,6.55,12.360000000000001,212.31,627.36
2011-12-21,0,15.51,-0.83,7.34,16.34,243.31,574.92
2011-12-22,0,15.16,0.39,7.775,14.77,231.4,628.45
2011-12-23,0,14.02,-1.54,6.24,15.559999999999999,237.58,545.53
2011-12-24,0,14.14,-2.17,5.985,16.310000000000002,240.84,520.8
2011-12-25,0,13.52,-1.63,5.945,15.149999999999999,231.16,541.83
2011-12-26,0,14.3,-2.15,6.075,16.45,239.41,521.49
2011-12-27,0,16,-0.59,7.705,16.59,237.1,584.85
2011-12-28,0,15.08,2.67,8.875,12.41,198.24,739.86
2011-12-29,0,15.39,3.26,9.325,12.13,194.28,771.54
2011-12-30,0,17.27,4.97,11.12,12.3,194.95,870.37
2011-12-31,0,15.9,3.5,9.7,12.4,198.35,785.05
2012-01-01,0,16.27,2.09,9.18,14.18,219.68,709.99
2012-01-02,0,16.99,2.94,9.965,14.049999999999999,218.16,754.48
2012-01-03,0,18.99,4.08,11.535,14.909999999999998,224.98,817.56
2012-01-04,0,19.67,3.28,11.475000000000001,16.39,237.59,772.43
2012-01-05,0,19.52,2.49,11.004999999999999,17.03,243.49,730.54
2012-01-06,0,17.36,2.02,9.69,15.34,233.62,706.57
2012-01-07,0,19.41,3.5,11.455,15.91,237.08,784.84
2012-01-08,0,18.19,2.29,10.24,15.900000000000002,239.92,720.43
2012-01-09,0,18.67,0.99,9.83,17.680000000000003,253.92,656.25
2012-01-10,0,18.48,1.41,9.945,17.07,251.36,676
2012-01-11,0,19.19,1.25,10.22,17.94,258.15,668.68
2012-01-12,0,19.27,0.69,9.98,18.58,263.49,642.03
2012-01-13,0,18.85,1.09,9.97,17.76,260.19,660.94
2012-01-14,0,17.76,0.53,9.145000000000001,17.23,259.49,634.43
2012-01-15,0,14.38,0.98,7.680000000000001,13.4,229.03,655.52
2012-01-16,0,12.15,-1.96,5.095000000000001,14.11,240.88,528.91
2012-01-17,0,13.14,-2.64,5.25,15.780000000000001,257.68,503.05
2012-01-18,0,14.6,-0.68,6.96,15.28,253.78,581.01
2012-01-19,0.33,10.58,0.85,5.715,9.73,188.07,649.55
2012-01-20,26.88,12.92,5.65,9.285,7.27,108.34,912.1
2012-01-21,0,13.43,5.47,9.45,7.96,157.58,901.25
2012-01-22,17.54,11.6,5.97,8.785,5.63,86.96,932.82
2012-01-23,12.41,14.63,5.38,10.005,9.25,136.33,895.52
2012-01-24,0,16.4,4.61,10.504999999999999,11.79,221.31,848.37
2012-01-25,0,18.34,5.22,11.78,13.120000000000001,238.52,885.59
2012-01-26,0,18.88,6.98,12.93,11.899999999999999,222.91,1000.18
2012-01-27,0,18.74,6.16,12.45,12.579999999999998,234.73,945.35
2012-01-28,0,17.54,1.65,9.594999999999999,15.889999999999999,277.15,687.89
2012-01-29,0,18.01,3.47,10.74,14.540000000000001,264.5,783.33
2012-01-30,0,16.56,5.13,10.844999999999999,11.43,227.19,880.01
2012-01-31,0,16.74,3.92,10.329999999999998,12.819999999999999,249.82,808.37
2012-02-01,0,17.06,6.28,11.67,10.779999999999998,221.62,952.7
2012-02-02,0,18.85,5.3,12.075000000000001,13.55,262.45,890.09
2012-02-03,0,17.92,1.9,9.91,16.020000000000003,294.31,700.41
2012-02-04,0,19.21,2.67,10.940000000000001,16.54,300.49,739.76
2012-02-05,0,18.93,3.15,11.04,15.78,295.99,765.47
2012-02-06,9.2,17.65,3.5,10.575,14.149999999999999,211.75,784.94
2012-02-07,7.68,15.99,7.69,11.84,8.3,143.97,1049.94
2012-02-08,0,19.15,5.73,12.44,13.419999999999998,280.26,917.14
2012-02-09,0,19.79,5.8,12.795,13.989999999999998,290.05,922.04
2012-02-10,0,18.69,5.93,12.31,12.760000000000002,279.48,930.29
2012-02-11,0,16.66,7.74,12.2,8.92,220.53,1053.37
2012-02-12,3.8,15.75,4.17,9.96,11.58,208.19,822.49
2012-02-13,1.93,12.37,4.33,8.35,8.04,217.39,831.99
2012-02-14,0,16.67,2.8,9.735000000000001,13.870000000000001,318.49,747.05
2012-02-15,0,16.29,4.16,10.225,12.129999999999999,297.92,822.06
2012-02-16,0,19.35,3.39,11.370000000000001,15.96,344.09,778.78
2012-02-17,0,19.13,3.65,11.389999999999999,15.479999999999999,342.66,793.43
2012-02-18,0,15.85,5.52,10.684999999999999,10.33,273.69,903.92
2012-02-19,0.64,15.06,4.62,9.84,10.440000000000001,277.9,849.23
2012-02-20,0,15.35,5.98,10.665,9.37,256.56,933.39
2012-02-21,0,21.4,4.95,13.174999999999999,16.45,355.33,869.06
2012-02-22,0,23.88,6.81,15.344999999999999,17.07,356.86,988.42
2012-02-23,0,23.36,9.51,16.435,13.85,321.2,1187.5
2012-02-24,0,21.57,6.37,13.97,15.2,345.67,959.06
2012-02-25,0,17.91,3.93,10.92,13.98,338.03,808.8
2012-02-26,0,15.98,1.85,8.915000000000001,14.13,345.49,697.84
2012-02-27,0,14.36,1.46,7.91,12.899999999999999,332.97,678.69
2012-02-28,6.05,14.06,2.85,8.455,11.21,229.81,749.61
2012-02-29,7.81,13.71,6.32,10.015,7.390000000000001,165.35,955.39
2012-03-01,0,15.24,5.45,10.345,9.79,282.52,899.47
2012-03-02,0,18.02,4,11.01,14.02,359.4,813.08
2012-03-03,0,21.4,2.86,12.129999999999999,18.54,406.3,749.93
2012-03-04,0,23.5,5.12,14.31,18.38,403.13,879.4
2012-03-05,0,23.69,5.41,14.55,18.28,404.43,897.32
2012-03-06,0,16.93,5.33,11.129999999999999,11.6,326.76,892.52
2012-03-07,0,19.09,3.96,11.525,15.129999999999999,385.05,810.69
2012-03-08,0,21.19,2.63,11.91,18.560000000000002,419.27,737.83
2012-03-09,0,22.25,3.67,12.96,18.58,418.93,794.33
2012-03-10,0,20.06,5.16,12.61,14.899999999999999,381.32,881.7
2012-03-11,0,17.59,5.81,11.7,11.780000000000001,333.32,922.22
2012-03-12,5.63,16.9,3.58,10.239999999999998,13.319999999999999,273.6,789.27
2012-03-13,19.43,14.2,10.56,12.379999999999999,3.639999999999999,90.82,1274.04
2012-03-14,16.99,16.08,11.52,13.799999999999999,4.559999999999999,111.03,1358.39
2012-03-15,2.25,17.3,12.41,14.855,4.890000000000001,120.72,1439.94
2012-03-16,18.57,14.53,9.4,11.965,5.129999999999999,131.76,1178.87
2012-03-17,7.41,13.42,5.26,9.34,8.16,208.87,887.89
2012-03-18,2.6,14.37,3.63,9,10.739999999999998,263.54,792.05
2012-03-19,0,15.08,1.5,8.29,13.58,408.94,680.85
2012-03-20,0,20.01,5.75,12.88,14.260000000000002,411.64,918.57
2012-03-21,0,22.3,8.2,15.25,14.100000000000001,403.22,1087.24
2012-03-22,0,18.85,8.71,13.780000000000001,10.14,333.01,1125.08
2012-03-23,0,16.29,5.27,10.78,11.02,365.57,888.83
2012-03-24,11.54,12.8,7.03,9.915000000000001,5.7700000000000005,164.29,1003.15
2012-03-25,0,16.14,5.87,11.005,10.27,359.45,926.25
2012-03-26,0,15.63,5.65,10.64,9.98,357.47,912.45
2012-03-27,29.96,16.29,8.37,12.329999999999998,7.92,225.39,1099.7
2012-03-28,0,19.87,9.93,14.9,9.940000000000001,356.95,1221.96
2012-03-29,3.39,18.92,7.78,13.350000000000001,11.14,293.71,1056.32
2012-03-30,0,18.48,10.42,14.45,8.06,306.94,1262.35
2012-03-31,10.01,15.92,8.75,12.335,7.17,213.71,1128.14
2012-04-01,0,18.27,6.39,12.33,11.879999999999999,418.85,960.5
2012-04-02,0,20.66,6.12,13.39,14.54,465.84,942.36
2012-04-03,1.98,19.78,7.98,13.88,11.8,424.2,1070.59
2012-04-04,0,17.86,4.79,11.325,13.07,458.96,859.52
2012-04-05,0,17.16,3.22,10.19,13.94,476.38,769.19
2012-04-06,0,19.07,2.63,10.85,16.44,506.04,737.87
2012-04-07,0,21.91,3.44,12.675,18.47,520.61,781.24
2012-04-08,0,23.04,6.14,14.59,16.9,505.86,943.98
2012-04-09,0,21.01,6.3,13.655000000000001,14.71,486.99,954.23
2012-04-10,5.32,16.38,8.98,12.68,7.399999999999999,239.79,1146.07
2012-04-11,6.8,17.57,8.81,13.190000000000001,8.76,276.93,1133.21
2012-04-12,23.94,16.77,8.06,12.415,8.709999999999999,275.03,1076.8
2012-04-13,5.69,16.09,6.57,11.33,9.52,294.13,971.95
2012-04-14,0,20.08,6.78,13.43,13.299999999999997,469.66,986.38
2012-04-15,0,22.42,7.59,15.005,14.830000000000002,486.1,1042.57
2012-04-16,0,22.96,8.05,15.505,14.91,483.62,1075.74
2012-04-17,0,23.35,8.68,16.015,14.670000000000002,478.22,1122.99
2012-04-18,0,24.57,9.07,16.82,15.5,488.18,1152.65
2012-04-19,0,27.66,11.78,19.72,15.88,483.81,1381.66
2012-04-20,0,31.55,14.01,22.78,17.54,490.61,1599.22
2012-04-21,0,32.36,14.2,23.28,18.16,493.34,1615.1
2012-04-22,0,31.54,14.81,23.175,16.729999999999997,477.89,1658.4
2012-04-23,0,24.19,11.31,17.75,12.88,431.98,1339.65
2012-04-24,0,23.81,12.03,17.919999999999998,11.78,407.15,1404.86
2012-04-25,7.65,22.14,13.19,17.665,8.950000000000001,248.9,1515.17
2012-04-26,0,21.35,10.96,16.155,10.39,377.65,1308.76
2012-04-27,0,23.1,7.74,15.420000000000002,15.360000000000001,484.67,1053.18
2012-04-28,0,28.71,10.19,19.45,18.520000000000003,512.44,1198.24
2012-04-29,0,29.59,11.95,20.77,17.64,494.47,1355.41
2012-04-30,0,28.14,13.48,20.810000000000002,14.66,444.45,1544.37
2012-05-01,0,24.09,9.77,16.93,14.32,451.18,1208.66
2012-05-02,0,21.57,7.96,14.765,13.61,444.53,1069.33
2012-05-03,0,19.18,9.94,14.559999999999999,9.24,334.74,1222.25
2012-05-04,0,22.21,10.11,16.16,12.100000000000001,410.51,1236.51
2012-05-05,0,26.14,10.46,18.3,15.68,476.12,1255.25
2012-05-06,0,29.7,12.55,21.125,17.15,489.8,1404.26
2012-05-07,0,32.54,12.54,22.54,20,520.47,1333.48
2012-05-08,0,33.34,12.36,22.85,20.980000000000004,529,1283.71
2012-05-09,0,31.72,13.35,22.535,18.369999999999997,501.12,1406.96
2012-05-10,0,30.53,12.08,21.305,18.450000000000003,502.65,1300.19
2012-05-11,0,32.62,13.92,23.27,18.699999999999996,495.18,1458.14
2012-05-12,0,32.44,13.38,22.91,19.059999999999995,497.8,1405.59
2012-05-13,0,25.54,10.42,17.98,15.12,448.74,1230.74
2012-05-14,0,23.14,10.67,16.905,12.47,394.94,1283.49
2012-05-15,0,27.19,10.96,19.075000000000003,16.23,467.1,1241.67
2012-05-16,0,28.57,11.24,19.905,17.33,482.49,1240.34
2012-05-17,0,26.4,11.99,19.195,14.409999999999998,431.23,1367.6
2012-05-18,0,29.46,9.44,19.45,20.020000000000003,520.27,1063.29
2012-05-19,0,30.96,12.26,21.61,18.700000000000003,495.51,1295.46
2012-05-20,0,32.4,13.34,22.869999999999997,19.06,495.85,1377.21
2012-05-21,0,27.35,12.73,20.04,14.620000000000001,431.82,1423.37
2012-05-22,0,28.15,13.24,20.695,14.909999999999998,437.09,1458.59
2012-05-23,0,27.09,11.98,19.535,15.11,444.21,1342.19
2012-05-24,0,25.68,11.76,18.72,13.92,420.5,1355.69
2012-05-25,0,20.43,10.8,15.615,9.629999999999999,319.23,1294.28
2012-05-26,0,23.03,11.45,17.240000000000002,11.580000000000002,368.52,1351.46
2012-05-27,0,24.2,9.73,16.965,14.469999999999999,437.9,1177.28
2012-05-28,0,23.42,10.36,16.89,13.060000000000002,409.45,1256.85
2012-05-29,0,27.8,10.07,18.935000000000002,17.73,495.8,1114.39
2012-05-30,0,32.71,12.15,22.43,20.560000000000002,521.67,1193.99
2012-05-31,0,35.71,14.77,25.240000000000002,20.94,513.76,1403.76
2012-06-01,0,35.49,15.76,25.625,19.730000000000004,494.98,1522.82
2012-06-02,0,32.92,15.48,24.200000000000003,17.44,462.85,1557.85
2012-06-03,0,30.31,13.65,21.98,16.659999999999997,455.52,1410.54
2012-06-04,0.71,24.1,11.95,18.025,12.150000000000002,370.82,1397.55
2012-06-05,0,23.22,9.88,16.55,13.339999999999998,406.48,1191.22
2012-06-06,0,27.63,11.91,19.77,15.719999999999999,451.07,1281.85
2012-06-07,0,28.51,12.11,20.310000000000002,16.400000000000002,464.63,1277.43
2012-06-08,0,28.63,12.39,20.509999999999998,16.24,462.13,1302.22
2012-06-09,0,29.52,10.81,20.165,18.71,503.69,1126.77
2012-06-10,0,33.71,16.22,24.965,17.490000000000002,468.08,1617.09
2012-06-11,0,35.64,15.01,25.325,20.630000000000003,511.86,1401.79
2012-06-12,0,34.68,14.93,24.805,19.75,504.66,1323.44
2012-06-13,0,34.1,14.3,24.200000000000003,19.8,508.34,1182.79
2012-06-14,0,34.65,14.62,24.634999999999998,20.03,509.07,1189.09
2012-06-15,0,37.28,14.08,25.68,23.200000000000003,544.82,958.76
2012-06-16,0,38.35,17.96,28.155,20.39,505.42,1227.97
2012-06-17,0,36.61,18.48,27.545,18.13,475.37,1323.25
2012-06-18,0,31.38,15.04,23.21,16.34,458.22,1136.17
2012-06-19,0,34.72,13.39,24.055,21.33,531.57,882
2012-06-20,0,33.34,16.03,24.685000000000002,17.310000000000002,469.76,1170.24
2012-06-21,0,23.68,12.98,18.33,10.7,334.74,1267.75
2012-06-22,0,22.73,10.86,16.795,11.870000000000001,371.95,1055.44
2012-06-23,0,23.73,11.62,17.675,12.110000000000001,379.44,1018.34
2012-06-24,0,24.31,10.47,17.39,13.839999999999998,421.11,877.63
2012-06-25,0,25.3,11.31,18.305,13.99,421.76,917.85
2012-06-26,0,28.51,12.22,20.365000000000002,16.29,476.02,578.45
2012-06-27,0,31.05,12.34,21.695,18.71,513.39,529.88
2012-06-28,0,30.56,14.22,22.39,16.339999999999996,473.35,603.96
2012-06-29,0,29.27,14.32,21.795,14.95,448.14,661.9
2012-06-30,0,31.33,15.16,23.244999999999997,16.169999999999998,475.76,644.69
2012-07-01,0,30.01,15.8,22.905,14.21,439.89,673.64
2012-07-02,0,32.71,14.81,23.76,17.9,505.87,629.3
2012-07-03,0,33.17,13.28,23.225,19.89,532.85,565.85
2012-07-04,0,32.75,15.47,24.11,17.28,491.6,658.27
2012-07-05,0,30.29,13.66,21.975,16.63,482.45,581.28
2012-07-06,0,33.91,12.07,22.99,21.839999999999996,549.36,520.1
2012-07-07,0,35.92,14.56,25.240000000000002,21.36,538.69,618.31
2012-07-08,0,35.87,15.74,25.805,20.129999999999995,521.51,670.75
2012-07-09,0,36.46,14.72,25.59,21.740000000000002,539.48,625.18
2012-07-10,0,38.34,14.25,26.295,24.090000000000003,558.26,605.2
2012-07-11,0,39.71,16.68,28.195,23.03,544.04,714.99
2012-07-12,0,37.14,18.06,27.6,19.080000000000002,498.81,784.55
2012-07-13,0,32.23,14.2,23.214999999999996,18.029999999999998,491.52,603.42
2012-07-14,0,30.28,12.04,21.16,18.240000000000002,498.42,518.93
2012-07-15,0,31.86,13.29,22.575,18.57,503.05,566.38
2012-07-16,0,23.35,13.58,18.465,9.770000000000001,320.55,578.03
2012-07-17,0,24.89,13.69,19.29,11.200000000000001,362.46,582.49
2012-07-18,0,29.08,12.54,20.81,16.54,479.21,537.34
2012-07-19,0,31.42,14.22,22.82,17.200000000000003,488.78,604.26
2012-07-20,0,35.46,13.34,24.4,22.12,547.21,568.31
2012-07-21,0,35.98,16.14,26.06,19.839999999999996,514.99,689.35
2012-07-22,0,35.66,16.87,26.265,18.789999999999996,497.36,724.1
2012-07-23,0,31.91,16.66,24.285,15.25,438.91,713.97
2012-07-24,0,31.76,13.72,22.740000000000002,18.04,488.52,583.49
2012-07-25,0,31.3,13.67,22.485,17.630000000000003,480.28,581.72
2012-07-26,0,29.87,12.68,21.275,17.19,474.21,542.56
2012-07-27,0,30.71,12.38,21.545,18.33,491.7,531.27
2012-07-28,0,33.87,13.06,23.465,20.809999999999995,520.06,557.45
2012-07-29,0,34.17,13.76,23.965,20.410000000000004,512.05,585.2
2012-07-30,0,35.9,14.7,25.299999999999997,21.2,517,624.37
2012-07-31,0,36.24,17.13,26.685000000000002,19.110000000000003,484.83,737.29
2012-08-01,0,35.84,16.37,26.105000000000004,19.470000000000002,489.98,700.02
2012-08-02,0,36.15,16.1,26.125,20.049999999999997,497.09,687.56
2012-08-03,0,33.32,15.54,24.43,17.78,466.15,661.37
2012-08-04,0,27.38,14.31,20.845,13.069999999999999,379.92,607.81
2012-08-05,0,30.67,14.22,22.445,16.450000000000003,448.46,604.04
2012-08-06,0,34.31,13.97,24.14,20.340000000000003,504.17,593.96
2012-08-07,0,35.24,15.73,25.485,19.51,490.62,670.07
2012-08-08,0,37.3,15.46,26.38,21.839999999999996,516.1,657.78
2012-08-09,0,38.71,17.07,27.89,21.64,510.85,733.94
2012-08-10,0,38.67,17.21,27.94,21.46,508.16,740.97
2012-08-11,0,39.49,16.54,28.015,22.950000000000003,521.12,708.06
2012-08-12,0,38.17,17.67,27.92,20.5,492.97,764.42
2012-08-13,0,38.84,19.22,29.03,19.620000000000005,477.62,848.13
2012-08-14,0,35.6,20.17,27.885,15.43,412.86,903.26
2012-08-15,0,35.02,17.9,26.46,17.120000000000005,441.8,776.39
2012-08-16,0,35.41,15.56,25.485,19.849999999999994,480.35,662.28
2012-08-17,0,34.27,15.58,24.925,18.690000000000005,463.21,663.57
2012-08-18,0,34.58,18.69,26.634999999999998,15.889999999999997,413.27,818.55
2012-08-19,0,32.96,15.51,24.235,17.450000000000003,445.03,660.17
2012-08-20,0,33.88,15.15,24.515,18.730000000000004,463.02,644.05
2012-08-21,0,33,14.98,23.990000000000002,18.02,452.5,636.74
2012-08-22,0,32.35,15.08,23.715,17.270000000000003,438.89,641.07
2012-08-23,0,32.19,14.69,23.439999999999998,17.5,442.1,624.09
2012-08-24,0,32.04,14,23.02,18.04,449.3,594.95
2012-08-25,0,28.4,13.09,20.744999999999997,15.309999999999999,405.56,558.54
2012-08-26,0,26.77,12.89,19.83,13.879999999999999,378.48,550.87
2012-08-27,0,31.85,11.79,21.82,20.060000000000002,476.44,509.89
2012-08-28,0,33.75,14.73,24.240000000000002,19.02,458.33,625.73
2012-08-29,0,34.6,14.24,24.42,20.36,473.52,604.96
2012-08-30,0,33.69,14.92,24.305,18.769999999999996,451.98,633.88
2012-08-31,0,24.07,13,18.535,11.07,314.86,554.83
2012-09-01,0,29.33,11.86,20.595,17.47,438.79,512.32
2012-09-02,0,33.32,11.63,22.475,21.689999999999998,485.53,504.25
2012-09-03,0,34.51,13.17,23.84,21.339999999999996,475.93,561.56
2012-09-04,0,33.14,14.01,23.575,19.130000000000003,447.39,595.4
2012-09-05,0,31.98,13.34,22.66,18.64,440.88,568.43
2012-09-06,0,30.76,13.96,22.36,16.8,412.97,593.51
2012-09-07,0,32.31,13.71,23.01,18.6,437.85,583.32
2012-09-08,0,31.25,15.41,23.33,15.84,395.55,655.64
2012-09-09,0,31.54,14.05,22.795,17.49,421.88,597.04
2012-09-10,0,32.75,12.01,22.38,20.740000000000002,461.55,517.65
2012-09-11,0,32.8,13.53,23.165,19.269999999999996,442.06,575.92
2012-09-12,0,33.28,14.05,23.665,19.23,438.58,597.1
2012-09-13,0,34.39,14.92,24.655,19.47,436.39,634.14
2012-09-14,0,33.03,15.51,24.27,17.520000000000003,409.17,660.23
2012-09-15,0,32.89,13.69,23.29,19.200000000000003,430.83,582.24
2012-09-16,0,31.62,13.08,22.35,18.54,421.45,558.23
2012-09-17,0,30.5,12.21,21.355,18.29,416.43,525.15
2012-09-18,0,30.34,10.91,20.625,19.43,428.34,478.9
2012-09-19,0,29.54,12.45,20.994999999999997,17.09,395.61,533.99
2012-09-20,0,31.26,11.39,21.325000000000003,19.87,427.3,495.6
2012-09-21,0,31.91,12.73,22.32,19.18,415.03,544.68
2012-09-22,0,33.4,13.25,23.325,20.15,421.2,564.76
2012-09-23,0,32.07,14.25,23.16,17.82,391.09,605.45
2012-09-24,0,30.17,12.07,21.12,18.1,394.09,519.95
2012-09-25,0,30.58,12.75,21.665,17.83,386.14,545.33
2012-09-26,0,32.16,13.77,22.964999999999996,18.389999999999997,389.53,585.45
2012-09-27,0,33.75,13.12,23.435,20.630000000000003,410.69,559.74
2012-09-28,0,30.91,14.15,22.53,16.759999999999998,364.15,601.01
2012-09-29,0,34.14,13.47,23.805,20.67,405.41,573.36
2012-09-30,0,35.79,14.49,25.14,21.299999999999997,404.18,615.51
2012-10-01,0,37.28,16.89,27.085,20.39,388.81,725.35
2012-10-02,0,37.15,17.58,27.365,19.57,377.49,760.04
2012-10-03,0,34.15,15.73,24.939999999999998,18.419999999999998,366.31,670.02
2012-10-04,0,25.67,14.62,20.145,11.050000000000002,254.84,621.14
2012-10-05,0,24.36,13.03,18.695,11.33,261.84,556.26
2012-10-06,0,24.01,11.11,17.560000000000002,12.900000000000002,291.52,485.82
2012-10-07,0,25.34,10.63,17.985,14.709999999999999,319.95,469.71
2012-10-08,0,23.93,11.37,17.65,12.56,283.2,494.86
2012-10-09,0,24.29,10.15,17.22,14.139999999999999,309.09,453.68
2012-10-10,0,25,10.24,17.62,14.76,317.91,456.69
2012-10-11,0,18.23,10.79,14.51,7.440000000000001,178.08,660.75
2012-10-12,0,18.36,10.91,14.635,7.449999999999999,179.72,660.96
2012-10-13,0,24.48,8.75,16.615000000000002,15.73,333.76,410.44
2012-10-14,0,26.87,11.23,19.05,15.64,328.32,490.02
2012-10-15,0,29.43,12.59,21.009999999999998,16.84,339.09,539.48
2012-10-16,0,30.83,15.6,23.215,15.229999999999999,314.73,664.37
2012-10-17,0,30.44,13.92,22.18,16.520000000000003,329.94,591.85
2012-10-18,0,30.8,13.16,21.98,17.64,340.15,561.44
2012-10-19,0,26.4,14.6,20.5,11.799999999999999,260.77,620.07
2012-10-20,0,24.13,12.1,18.115,12.03,267.42,521.2
2012-10-21,9.92,21.03,9.76,15.395,11.270000000000001,189.66,575.43
2012-10-22,9.85,17,11.57,14.285,5.43,97.03,1135.94
2012-10-23,0,17.42,9.76,13.59,7.660000000000002,186.56,627.3
2012-10-24,2.24,18.48,9.9,14.190000000000001,8.58,154.32,745.74
2012-10-25,0,19.9,10.99,15.445,8.909999999999998,215.95,630.21
2012-10-26,0,24.26,9.06,16.66,15.200000000000001,318.75,419.6
2012-10-27,0,26.42,10.58,18.5,15.840000000000002,322.92,468.1
2012-10-28,0,26.45,11.86,19.155,14.59,306.56,512.19
2012-10-29,0,26.03,10.36,18.195,15.670000000000002,318.23,460.52
2012-10-30,0,24.38,10.26,17.32,14.12,302,457.25
2012-10-31,4.89,19.26,12.39,15.825000000000001,6.870000000000001,126.24,1099.42
2012-11-01,0,21.07,11.75,16.41,9.32,226.09,780.22
2012-11-02,0,21.84,9.58,15.71,12.26,279.41,539.82
2012-11-03,0,23.58,9.4,16.49,14.179999999999998,300.21,475.99
2012-11-04,0,25.11,10.43,17.77,14.68,300.64,497.03
2012-11-05,0,26.42,10.39,18.405,16.03,309.18,468.79
2012-11-06,0,25.16,10.75,17.955,14.41,290.69,534.28
2012-11-07,0,22.14,9.84,15.99,12.3,263.12,595.77
2012-11-08,4.35,14.79,7.69,11.24,7.099999999999999,126.85,941.92
2012-11-09,0,14.12,4.69,9.405,9.43,220.1,628.18
2012-11-10,0,14.59,3.48,9.035,11.11,245.98,534.27
2012-11-11,0,15.36,1.69,8.525,13.67,275.88,428.91
2012-11-12,0,18.86,3.09,10.975,15.77,292.27,425.68
2012-11-13,0,19.01,4.17,11.59,14.840000000000002,281.14,475.13
2012-11-14,0,20.02,5.42,12.719999999999999,14.6,276.27,518.78
2012-11-15,0,18.8,5.47,12.135,13.330000000000002,261.66,556.24
2012-11-16,14.37,17.28,7.27,12.275,10.010000000000002,159.64,875.58
2012-11-17,15.15,17.38,11.45,14.415,5.93,100.53,1351.81
2012-11-18,0,17.78,7.88,12.83,9.900000000000002,209.38,1063.39
2012-11-19,0,19.71,10.26,14.985,9.450000000000001,198.13,1248.69
2012-11-20,8.8,19.57,10.3,14.935,9.27,145.99,1252.02
2012-11-21,4.07,18.24,10.37,14.305,7.869999999999999,126.81,1258.47
2012-11-22,0,18.21,7.32,12.765,10.89,217.09,1023.89
2012-11-23,0,18.57,6.1,12.335,12.47,234.26,941.32
2012-11-24,0,18.72,5.93,12.325,12.79,234.94,930.29
2012-11-25,0,18.16,5.09,11.625,13.07,237.76,877.51
2012-11-26,0,17.87,5.14,11.505,12.73,234.15,880.65
2012-11-27,4.87,16.64,6.36,11.5,10.280000000000001,152.97,958.5
2012-11-28,17.17,16.18,8.53,12.355,7.65,121.81,1111.38
2012-11-29,16.89,16.96,10.96,13.96,6,98.12,1308.97
2012-11-30,29.85,17.3,13.19,15.245000000000001,4.110000000000001,68.22,1515.48
2012-12-01,31.69,16.92,12.8,14.860000000000001,4.120000000000001,69.07,1477.87
2012-12-02,25.42,16.95,9.08,13.015,7.869999999999999,126.92,1153.43
2012-12-03,0,16.47,5.28,10.875,11.189999999999998,221.05,889.02
2012-12-04,9.29,16.27,9.67,12.969999999999999,6.6,111.29,1200.13
2012-12-05,5.72,14.54,12.17,13.355,2.369999999999999,45.62,1417.31
2012-12-06,0,16.56,9.46,13.01,7.099999999999998,164.17,1183.91
2012-12-07,0,15.54,5.2,10.37,10.34,218.69,884
2012-12-08,0,15.18,4.59,9.885,10.59,220.32,847.53
2012-12-09,0,17.4,4.24,10.82,13.159999999999998,242.2,826.8
2012-12-10,0,16.41,4.69,10.55,11.719999999999999,228.63,853.42
2012-12-11,0,14.8,4.3,9.55,10.5,217.16,830.03
2012-12-12,0,13.64,5.07,9.355,8.57,192.86,876.13
2012-12-13,0,12.09,2.81,7.45,9.28,207.39,747.38
2012-12-14,0,9.92,1.29,5.605,8.629999999999999,201.55,670.53
2012-12-15,4.38,10.55,0.23,5.390000000000001,10.32,169.14,621.05
2012-12-16,1.03,12.55,4.08,8.315000000000001,8.47,197.26,817.69
2012-12-17,2.14,13.98,6.64,10.31,7.340000000000001,131.21,976.87
2012-12-18,0,11.17,3.27,7.22,7.9,188.95,772.06
2012-12-19,0,11.32,-0.47,5.425,11.790000000000001,239.75,590.34
2012-12-20,0,13.12,-0.12,6.5,13.239999999999998,248.84,605.4
2012-12-21,22.68,13.82,5.12,9.47,8.7,147.48,879.36
2012-12-22,20.45,13.1,7.47,10.285,5.63,105.17,1034.32
2012-12-23,28.48,11.67,7.95,9.81,3.7199999999999998,74.17,1068.48
2012-12-24,0,11.05,4.08,7.565,6.970000000000001,177.09,817.64
2012-12-25,23.82,9.73,3.45,6.59,6.28,125.45,781.9
2012-12-26,0,12.64,4.11,8.375,8.530000000000001,208.65,819.44
2012-12-27,0,10.58,3.04,6.8100000000000005,7.54,195.44,759.59
2012-12-28,0,9.18,0.69,4.935,8.49,213.29,642.26
2012-12-29,0,12.33,2.86,7.595,9.47,223.76,749.9
2012-12-30,0,11.78,1.38,6.58,10.399999999999999,234.55,674.69
2013-01-01,0,11.84,0.12,5.9799999999999995,11.72,219.06,512.78
