"date","group","mean","max","min","sd","cv","n","site","category","method","length"
2015-12-21,NA,9.44117647058824,9.7,9.3,0.122774302733775,1.30041317537332,17,"LIB","data","Pien_2020",NA
2015-12-22,NA,9.61818181818182,9.9,9.5,0.14709304414677,1.52932276523107,11,"LIB","data","Pien_2020",NA
2015-12-23,NA,9.825,10.1,9.6,0.170038358843706,1.73067031901991,24,"LIB","data","Pien_2020",NA
2015-12-24,NA,9.69583333333333,9.9,9.6,0.0999093792292351,1.0304362275469,24,"LIB","data","Pien_2020",NA
2015-12-25,NA,9.33333333333333,9.7,9.1,0.16061476099436,1.72087243922529,24,"LIB","data","Pien_2020",NA
2015-12-26,NA,8.72916666666667,9.4,8.2,0.364129894007818,4.17141644686761,24,"LIB","data","Pien_2020",NA
2015-12-27,NA,8.29583333333333,8.9,7.9,0.256191447888126,3.08819424877701,24,"LIB","data","Pien_2020",NA
2015-12-28,NA,8.19166666666667,8.6,7.7,0.232035729382664,2.83258265777413,24,"LIB","data","Pien_2020",NA
2015-12-29,NA,7.9625,8.4,7.1,0.330759994426538,4.15397167254679,24,"LIB","data","Pien_2020",NA
2015-12-30,NA,7.9375,8.2,7.5,0.206023426274569,2.59557072471899,24,"LIB","data","Pien_2020",NA
2015-12-31,NA,7.75217391304348,8.1,7.3,0.225367508381293,2.90715237956799,23,"LIB","data","Pien_2020",NA
2016-01-01,NA,7.4125,7.8,6.7,0.290894422802142,3.92437669884846,24,"LIB","data","Pien_2020",NA
2016-01-02,NA,7.15833333333333,7.4,6.6,0.212473357238577,2.96819591020131,24,"LIB","data","Pien_2020",NA
2016-01-03,NA,7.1375,7.5,6.9,0.16100904646472,2.25581851439187,24,"LIB","data","Pien_2020",NA
2016-01-04,NA,7.31666666666667,7.6,7.2,0.116718415024353,1.5952402964604,24,"LIB","data","Pien_2020",NA
2016-01-05,NA,7.53333333333333,7.7,7.4,0.086811473228243,1.15236468887048,24,"LIB","data","Pien_2020",NA
2016-01-06,NA,7.7375,7.9,7.7,0.0575779245136913,0.744141189191487,24,"LIB","data","Pien_2020",NA
2016-01-07,NA,7.86666666666667,8,7.8,0.0868114732282432,1.10353567663021,24,"LIB","data","Pien_2020",NA
2016-01-08,NA,7.95833333333333,8.2,7.8,0.113890361720181,1.43108307920646,24,"LIB","data","Pien_2020",NA
2016-01-09,NA,8.15416666666667,8.4,8,0.0977092700273387,1.19827413421366,24,"LIB","data","Pien_2020",NA
2016-01-10,NA,8.40833333333333,8.7,8.3,0.124818709114169,1.48446433039645,24,"LIB","data","Pien_2020",NA
2016-01-11,NA,8.60833333333333,8.8,8.5,0.0880546602310508,1.02290021565596,24,"LIB","data","Pien_2020",NA
2016-01-12,NA,8.8375,9,8.7,0.0824225591744733,0.932645648367449,24,"LIB","data","Pien_2020",NA
2016-01-13,NA,9.09583333333333,9.4,8.9,0.145898018780441,1.60400936817709,24,"LIB","data","Pien_2020",NA
2016-01-14,NA,9.25833333333333,9.4,9.2,0.0583592075121771,0.630342475379051,24,"LIB","data","Pien_2020",NA
2016-01-15,NA,9.39583333333333,9.7,9.3,0.119706767331373,1.27404098268423,24,"LIB","data","Pien_2020",NA
2016-01-16,NA,9.61666666666667,10.1,9.4,0.183366268451417,1.90675495790035,24,"LIB","data","Pien_2020",NA
2016-01-17,NA,9.9,10.1,9.8,0.093250480824031,0.941924048727586,24,"LIB","data","Pien_2020",NA
2016-01-18,NA,10.1291666666667,10.6,9.9,0.175645806313052,1.73405979083227,24,"LIB","data","Pien_2020",NA
2016-01-19,NA,10.4125,10.8,10,0.230900882179572,2.21753548311713,24,"LIB","data","Pien_2020",NA
2016-01-20,NA,10.775,11.1,10.4,0.1893926218663,1.75770414725104,24,"LIB","data","Pien_2020",NA
2016-01-21,NA,11.2375,11.7,10.9,0.208123082312617,1.85204077697546,24,"LIB","data","Pien_2020",NA
2016-01-22,NA,11.4260869565217,11.7,11.3,0.109616651457157,0.95935425552306,23,"LIB","data","Pien_2020",NA
2016-01-23,NA,11.4625,11.6,11.4,0.0646898957233324,0.564361140443467,24,"LIB","data","Pien_2020",NA
2016-01-24,NA,11.4666666666667,11.7,11.3,0.143456300471354,1.25107238783158,24,"LIB","data","Pien_2020",NA
2016-01-25,NA,11.4875,11.8,11.3,0.142378857736796,1.23942422404175,24,"LIB","data","Pien_2020",NA
2016-01-26,NA,11.5208333333333,11.8,11.3,0.16934443076725,1.46989740991465,24,"LIB","data","Pien_2020",NA
2016-01-27,NA,11.425,11.8,11.2,0.162186151770387,1.41957244437975,24,"LIB","data","Pien_2020",NA
2016-01-28,NA,11.4416666666667,11.8,11.1,0.201982923657609,1.76532781055448,24,"LIB","data","Pien_2020",NA
2016-01-29,NA,11.3791666666667,11.7,11.1,0.208470969028151,1.83204073843853,24,"LIB","data","Pien_2020",NA
2016-01-30,NA,11.5833333333333,12.4,11.1,0.353450896493253,3.05137464598492,24,"LIB","data","Pien_2020",NA
2016-01-31,NA,11.6791666666667,12.1,11.2,0.248437143947425,2.12718211014563,24,"LIB","data","Pien_2020",NA
2016-02-01,NA,10.7458333333333,11.7,10,0.538903207140825,5.01499688692508,24,"LIB","data","Pien_2020",NA
2016-02-02,NA,10.1583333333333,10.6,9.9,0.179168773159171,1.76376150771948,24,"LIB","data","Pien_2020",NA
2016-02-03,NA,9.875,10.3,9.4,0.245392321200864,2.48498553114799,24,"LIB","data","Pien_2020",NA
2016-02-04,NA,9.77916666666667,10.3,9.3,0.251912970939442,2.57601674586562,24,"LIB","data","Pien_2020",NA
2016-02-05,NA,9.79583333333333,10.4,9.2,0.332943612756518,3.39882888394574,24,"LIB","data","Pien_2020",NA
2016-02-06,NA,9.84583333333333,10.4,9.4,0.321652211134225,3.26688661329725,24,"LIB","data","Pien_2020",NA
2016-02-07,NA,10.075,10.7,9.7,0.273861278752583,2.71822609183705,24,"LIB","data","Pien_2020",NA
2016-02-08,NA,10.3125,10.9,9.9,0.2786808990194,2.70236023291539,24,"LIB","data","Pien_2020",NA
2016-02-09,NA,10.625,11.1,10.3,0.287795217049418,2.70866086634746,24,"LIB","data","Pien_2020",NA
2016-02-10,NA,10.9541666666667,11.6,10.5,0.281269121733225,2.56769072711959,24,"LIB","data","Pien_2020",NA
2016-02-11,NA,11.3333333333333,12,10.9,0.311611054481965,2.74950930425263,24,"LIB","data","Pien_2020",NA
2016-02-12,NA,11.7708333333333,12.6,11.4,0.320975641316971,2.72687270499373,24,"LIB","data","Pien_2020",NA
2016-02-13,NA,12.2666666666667,13.3,11.9,0.367916184531993,2.99931672172821,24,"LIB","data","Pien_2020",NA
2016-02-14,NA,12.7541666666667,13.9,12.4,0.393401185501039,3.08449149037078,24,"LIB","data","Pien_2020",NA
2016-02-15,NA,13.325,14.2,12.9,0.38701758189474,2.90444714367535,24,"LIB","data","Pien_2020",NA
2016-02-16,NA,13.7478260869565,14.4,13.3,0.382420003776656,2.78167618180363,23,"LIB","data","Pien_2020",NA
2016-02-17,NA,14.0625,14.7,13.7,0.307602934344572,2.18739864422807,24,"LIB","data","Pien_2020",NA
2016-02-18,NA,13.9458333333333,14.6,13.6,0.260399637124349,1.86722177800549,24,"LIB","data","Pien_2020",NA
2016-02-19,NA,13.8727272727273,14.2,13.6,0.190692517849118,1.37458564635669,22,"LIB","data","Pien_2020",NA
2016-02-20,NA,13.6583333333333,13.9,13.3,0.220506662951025,1.61444780684094,24,"LIB","data","Pien_2020",NA
2016-02-21,NA,13.4958333333333,13.9,13.2,0.231214499821132,1.7132287729877,24,"LIB","data","Pien_2020",NA
2016-02-22,NA,13.4875,13.9,13.1,0.267537075854024,1.9835927774163,24,"LIB","data","Pien_2020",NA
2016-02-23,NA,13.2916666666667,13.8,12.9,0.276494620856028,2.08021031365037,24,"LIB","data","Pien_2020",NA
2016-02-24,NA,13.2791666666667,14,12.7,0.376458516297285,2.83495588049415,24,"LIB","data","Pien_2020",NA
2016-02-25,NA,13.3208333333333,14.2,12.7,0.467164589436302,3.50702225413552,24,"LIB","data","Pien_2020",NA
2016-02-26,NA,13.4875,14.8,12.6,0.680991923593812,5.04905967446756,24,"LIB","data","Pien_2020",NA
2016-02-27,NA,13.4875,14.6,12.8,0.517781639387644,3.83897415672025,24,"LIB","data","Pien_2020",NA
2016-02-28,NA,13.75,14.7,13.1,0.454924742940116,3.30854358501902,24,"LIB","data","Pien_2020",NA
2016-02-29,NA,13.9625,15.5,13.2,0.604916451291811,4.33243653566203,24,"LIB","data","Pien_2020",NA
2016-03-01,NA,14.275,15.6,13.4,0.568942573704862,3.98558720633879,24,"LIB","data","Pien_2020",NA
2016-03-02,NA,14.6583333333333,15.7,13.7,0.556320729097153,3.79525227354511,24,"LIB","data","Pien_2020",NA
2016-03-03,NA,14.8625,15.9,14.1,0.5088883878655,3.4239756963196,24,"LIB","data","Pien_2020",NA
2016-03-04,NA,15.0291666666667,15.9,14.4,0.414392343670529,2.75725429667111,24,"LIB","data","Pien_2020",NA
2016-03-05,NA,15.1375,15.9,14.7,0.337268439080801,2.22803262811429,24,"LIB","data","Pien_2020",NA
2016-03-06,NA,15.0708333333333,15.7,14.7,0.236788598922562,1.57117123974053,24,"LIB","data","Pien_2020",NA
2016-03-07,NA,14.7916666666667,15.2,14.2,0.293282274871195,1.98275340757991,24,"LIB","data","Pien_2020",NA
2016-03-08,NA,14.0166666666667,14.7,13.1,0.451727762058624,3.22279021682728,24,"LIB","data","Pien_2020",NA
2016-03-09,NA,13.4541666666667,14,12.4,0.42933636014776,3.1911033272054,24,"LIB","data","Pien_2020",NA
2016-03-10,NA,13.1375,13.9,12.3,0.493269923461085,3.75467115860007,24,"LIB","data","Pien_2020",NA
2016-03-11,NA,12.75,13.6,11.9,0.514147669533721,4.03253074144095,24,"LIB","data","Pien_2020",NA
2016-03-12,NA,12.2333333333333,12.8,11.6,0.32122952198872,2.62585440317755,24,"LIB","data","Pien_2020",NA
2016-03-13,NA,12.1875,12.9,11.4,0.423558937944938,3.47535538826615,24,"LIB","data","Pien_2020",NA
2016-03-14,NA,12.4666666666667,13.7,11.4,0.51555513909695,4.13546903018944,24,"LIB","data","Pien_2020",NA
2016-03-15,NA,12.9791666666667,14.4,11.8,0.648060092937353,4.99307936773563,24,"LIB","data","Pien_2020",NA
2016-03-16,NA,13.7583333333333,14.5,13.3,0.348807492274272,2.53524524972215,24,"LIB","data","Pien_2020",NA
2016-03-17,NA,13.9166666666667,14.9,13.2,0.47700758053102,3.42759938106123,24,"LIB","data","Pien_2020",NA
2016-03-18,NA,14.4083333333333,14.9,14.1,0.226344613494492,1.57092849157542,24,"LIB","data","Pien_2020",NA
2016-03-19,NA,15.0833333333333,15.6,14.6,0.304554795050752,2.01914781249118,24,"LIB","data","Pien_2020",NA
2016-03-20,NA,15.4833333333333,16.1,14.9,0.395261791801296,2.55282104500299,24,"LIB","data","Pien_2020",NA
2016-03-21,NA,15.4791666666667,16.3,14.3,0.506461867457369,3.27189362556578,24,"LIB","data","Pien_2020",NA
2016-03-22,NA,14.8666666666667,15.4,14.1,0.325264663696005,2.18787890378479,24,"LIB","data","Pien_2020",NA
2016-03-23,NA,14.9583333333333,15.7,13.9,0.484468930817587,3.23878950964404,24,"LIB","data","Pien_2020",NA
2016-03-24,NA,14.9541666666667,15.9,13.4,0.656723862733842,4.3915777948209,24,"LIB","data","Pien_2020",NA
2016-03-25,NA,15.3625,16.9,13.7,0.787849301414382,5.12839252344594,24,"LIB","data","Pien_2020",NA
2016-03-26,NA,15.5541666666667,16.9,14.2,0.78683690739605,5.05868893048626,24,"LIB","data","Pien_2020",NA
2016-03-27,NA,15.6541666666667,17.1,14.2,0.752375465163312,4.80623134520082,24,"LIB","data","Pien_2020",NA
2016-03-28,NA,15.4125,16,14.4,0.401424095375235,2.60453589862278,24,"LIB","data","Pien_2020",NA
2016-03-29,NA,15.2583333333333,16.1,14.7,0.465241093802255,3.04909509864941,24,"LIB","data","Pien_2020",NA
2016-03-30,NA,15.15,16.4,14.5,0.560279433388609,3.698214081773,24,"LIB","data","Pien_2020",NA
2016-03-31,NA,15.2666666666667,16.7,14.4,0.65850071253249,4.31332344453596,24,"LIB","data","Pien_2020",NA
2016-04-01,NA,15.525,16.7,14.8,0.595088594061933,3.83309883453741,24,"LIB","data","Pien_2020",NA
2016-04-02,NA,16,17.8,15.2,0.825674954467424,5.1604684654214,24,"LIB","data","Pien_2020",NA
2016-04-03,NA,16.2916666666667,17.7,15.6,0.69151168160567,4.24457298172278,24,"LIB","data","Pien_2020",NA
2016-04-04,NA,16.5583333333333,17.4,15.9,0.491596040125087,2.96887392123858,24,"LIB","data","Pien_2020",NA
2016-04-05,NA,16.9958333333333,17.8,16.3,0.493857193464094,2.90575450922733,24,"LIB","data","Pien_2020",NA
2016-04-06,NA,17.4166666666667,18.1,16.8,0.381833866294329,2.19234755767079,24,"LIB","data","Pien_2020",NA
2016-04-07,NA,17.7625,18.6,17.3,0.407337591002203,2.29324470655709,24,"LIB","data","Pien_2020",NA
2016-04-08,NA,17.5291666666667,18.3,17.2,0.252774459817902,1.44202211448292,24,"LIB","data","Pien_2020",NA
2016-04-09,NA,17.5,18,17.3,0.169397910771984,0.967988061554195,24,"LIB","data","Pien_2020",NA
2016-04-10,NA,17.275,17.7,17,0.162186151770386,0.938848924864753,24,"LIB","data","Pien_2020",NA
2016-04-11,NA,17.275,18.4,16.9,0.459914925970483,2.66231505626908,24,"LIB","data","Pien_2020",NA
2016-04-12,NA,17.4,18.3,16.8,0.436388339221725,2.5079789610444,24,"LIB","data","Pien_2020",NA
2016-04-13,NA,16.9434782608696,18.4,13.8,1.10734165170323,6.53550371803292,23,"LIB","data","Pien_2020",NA
2016-04-14,NA,17.475,18.3,16.8,0.463680924774785,2.65339584992724,24,"LIB","data","Pien_2020",NA
2016-04-15,NA,17.3166666666667,18.3,16.7,0.501880521609491,2.89825132787002,24,"LIB","data","Pien_2020",NA
2016-04-16,NA,17.1375,18.6,16.3,0.681948933444497,3.97927896977095,24,"LIB","data","Pien_2020",NA
2016-04-17,NA,17.7208333333333,19.1,17.1,0.639278918964081,3.60749919001598,24,"LIB","data","Pien_2020",NA
2016-04-18,NA,18.225,19.4,17.5,0.576533870945867,3.1634231601968,24,"LIB","data","Pien_2020",NA
2016-04-19,NA,18.5916666666667,19.6,17.8,0.637192665332569,3.42730254773233,24,"LIB","data","Pien_2020",NA
2016-04-20,NA,18.5166666666667,19.4,17.8,0.461252233803161,2.49101116365344,24,"LIB","data","Pien_2020",NA
2016-04-21,NA,18.5416666666667,19.1,18.1,0.306334098183903,1.65213895649745,24,"LIB","data","Pien_2020",NA
2016-04-22,NA,18.3541666666667,18.9,17.9,0.275016468545094,1.4983871157962,24,"LIB","data","Pien_2020",NA
2016-04-23,NA,17.9416666666667,18.6,17.5,0.270131476308767,1.50560971467961,24,"LIB","data","Pien_2020",NA
2016-04-24,NA,17.9541666666667,18.6,17.5,0.262063992627534,1.45962771479713,24,"LIB","data","Pien_2020",NA
2016-04-25,NA,17.55,18,17.1,0.265395521078814,1.51222519133228,24,"LIB","data","Pien_2020",NA
2016-04-26,NA,17.3,18.1,16.8,0.346410161513775,2.00237087580217,24,"LIB","data","Pien_2020",NA
2016-04-27,NA,17.1,17.5,16.4,0.287417284887624,1.68080283560014,24,"LIB","data","Pien_2020",NA
2016-04-28,NA,17.1708333333333,18.3,16.6,0.499111529460681,2.90674028319736,24,"LIB","data","Pien_2020",NA
2016-04-29,NA,17.3833333333333,18.7,16.7,0.545867213242153,3.14017572334891,24,"LIB","data","Pien_2020",NA
2016-04-30,NA,17.4,18.6,16.6,0.576345307123671,3.31232935128546,24,"LIB","data","Pien_2020",NA
2016-05-01,NA,17.5708333333333,19.2,16.8,0.703703968556607,4.00495500245639,24,"LIB","data","Pien_2020",NA
2016-05-02,NA,17.3958333333333,20.1,14.8,1.6687613648313,9.59287970202424,24,"LIB","data","Pien_2020",NA
2016-05-03,NA,18.6791666666667,19.6,18.1,0.453948059341275,2.43023721262338,24,"LIB","data","Pien_2020",NA
2016-05-04,NA,18.8916666666667,19.6,18.4,0.364651908664624,1.93022624789391,24,"LIB","data","Pien_2020",NA
2016-05-05,NA,18.5541666666667,19.1,17.9,0.358716512349075,1.93334747279987,24,"LIB","data","Pien_2020",NA
2016-05-06,NA,18.1166666666667,18.3,17.6,0.211961166801573,1.16997884159102,24,"LIB","data","Pien_2020",NA
2016-05-07,NA,17.9125,18.3,17.5,0.249019817615421,1.39020135444757,24,"LIB","data","Pien_2020",NA
2016-05-08,NA,17.7416666666667,18,17.5,0.121285386290089,0.683618898769877,24,"LIB","data","Pien_2020",NA
2016-05-09,NA,17.7708333333333,18.7,17.3,0.325013935041275,1.828917805625,24,"LIB","data","Pien_2020",NA
2016-05-10,NA,17.9916666666667,20,17.4,0.704591566343452,3.91621065128366,24,"LIB","data","Pien_2020",NA
2016-05-11,NA,18.3708333333333,20.1,17.8,0.651739589677982,3.54768658477468,24,"LIB","data","Pien_2020",NA
2016-05-12,NA,18.8208333333333,20.4,18.2,0.631064777675944,3.35301188050092,24,"LIB","data","Pien_2020",NA
2016-05-13,NA,19.0833333333333,20,18.2,0.556125311704872,2.91419377312596,24,"LIB","data","Pien_2020",NA
2016-05-14,NA,18.9833333333333,20,18,0.585822845062483,3.08598513641343,24,"LIB","data","Pien_2020",NA
2016-05-15,NA,19.1,20,18.3,0.490784642401727,2.56955310157972,24,"LIB","data","Pien_2020",NA
2016-05-16,NA,19.4916666666667,20.6,18.7,0.533989632423919,2.73957913171741,24,"LIB","data","Pien_2020",NA
2016-05-17,NA,19.8583333333333,20.8,19.3,0.430284705208344,2.16677149076799,24,"LIB","data","Pien_2020",NA
2016-05-18,NA,20.5041666666667,21.2,20,0.370051896086348,1.80476437839308,24,"LIB","data","Pien_2020",NA
2016-05-19,NA,20.4666666666667,21.3,19.7,0.56311761584536,2.75138900250176,24,"LIB","data","Pien_2020",NA
2016-05-20,NA,19.5625,20.7,17,0.79225188133463,4.04984987263709,24,"LIB","data","Pien_2020",NA
2016-05-21,NA,18.9041666666667,19.6,18.2,0.361733948193092,1.9135143832123,24,"LIB","data","Pien_2020",NA
2016-05-22,NA,18.5583333333333,19.1,18.2,0.304911486324726,1.64298959851671,24,"LIB","data","Pien_2020",NA
2016-05-23,NA,18.3583333333333,18.9,17.4,0.354985200752965,1.93364612303022,24,"LIB","data","Pien_2020",NA
2016-05-24,NA,18.2,18.8,16.7,0.459678526609724,2.52570619016332,24,"LIB","data","Pien_2020",NA
2016-05-25,NA,18.3,19.2,17.8,0.381073997150616,2.08237156912905,24,"LIB","data","Pien_2020",NA
2016-05-26,NA,18.5086956521739,19.8,17.8,0.564005998902865,3.04724876080947,23,"LIB","data","Pien_2020",NA
2016-05-27,NA,18.9130434782609,20.7,18.2,0.631955369415282,3.34137321759804,23,"LIB","data","Pien_2020",NA
2016-05-28,NA,19.6458333333333,21.6,19,0.701538165106824,3.57092597297217,24,"LIB","data","Pien_2020",NA
2016-05-29,NA,20.1291666666667,21.8,19.4,0.689346991987576,3.42461763769444,24,"LIB","data","Pien_2020",NA
2016-05-30,NA,20.6041666666667,21.8,19.6,0.771491591245373,3.74434746003821,24,"LIB","data","Pien_2020",NA
2016-05-31,NA,21.125,22.2,20.4,0.607382123113828,2.87518164787611,24,"LIB","data","Pien_2020",NA
2016-06-01,NA,21.7608695652174,22.5,21.1,0.478386616598658,2.19838005629753,23,"LIB","data","Pien_2020",NA
2016-06-02,NA,21.9291666666667,22.9,21.3,0.513707044468179,2.3425744000069,24,"LIB","data","Pien_2020",NA
2016-06-03,NA,22.4791666666667,23.2,21.9,0.38783587594067,1.72531251576943,24,"LIB","data","Pien_2020",NA
2016-06-04,NA,22.9375,23.4,22.6,0.256756524831362,1.1193744951776,24,"LIB","data","Pien_2020",NA
2016-06-05,NA,22.7916666666667,23.3,22.3,0.276494620856028,1.21313910430433,24,"LIB","data","Pien_2020",NA
2016-06-06,NA,22.5478260869565,23.2,22,0.293675091365505,1.30245412676564,23,"LIB","data","Pien_2020",NA
2016-06-07,NA,22.1083333333333,22.6,21.8,0.271736231868599,1.22911224365744,24,"LIB","data","Pien_2020",NA
2016-06-08,NA,21.5166666666667,22.2,20.8,0.359548831619351,1.671024779021,24,"LIB","data","Pien_2020",NA
2016-06-09,NA,21.0458333333333,21.6,20.4,0.336192448337021,1.59742996636082,24,"LIB","data","Pien_2020",NA
2016-06-10,NA,20.904347826087,21.5,20.1,0.390196058958669,1.86657848503523,23,"LIB","data","Pien_2020",NA
2016-06-11,NA,20.7291666666667,21.8,19.8,0.527074919735793,2.54267297962996,24,"LIB","data","Pien_2020",NA
2016-06-12,NA,21.0041666666667,22.1,19.9,0.579714447447802,2.75999736932102,24,"LIB","data","Pien_2020",NA
2016-06-13,NA,20.925,21.7,19.8,0.573509410104368,2.74078571137094,24,"LIB","data","Pien_2020",NA
2016-06-14,NA,20.4583333333333,21.7,19.2,0.699015871354719,3.41677818992123,24,"LIB","data","Pien_2020",NA
2016-06-15,NA,19.2958333333333,20.8,15.1,1.55157119991504,8.04096497472705,24,"LIB","data","Pien_2020",NA
2016-06-16,NA,18.86875,20.3,13.3,1.57848820077947,8.36562146819194,16,"LIB","data","Pien_2020",NA
2016-06-17,NA,18.6130434782609,20.3,14.2,2.09963294364127,11.2804386133495,23,"LIB","data","Pien_2020",NA
2016-06-18,NA,20.1208333333333,20.6,19.6,0.239527009762567,1.19044279028818,24,"LIB","data","Pien_2020",NA
2016-06-19,NA,20.4166666666667,21,19.9,0.283865655099252,1.39036239232287,24,"LIB","data","Pien_2020",NA
2016-06-20,NA,19.925,21.1,15.2,1.64920235903683,8.27705073544204,20,"LIB","data","Pien_2020",NA
2016-06-21,NA,20.6666666666667,21.8,14.8,1.31733151440348,6.37418474711364,24,"LIB","data","Pien_2020",NA
2016-06-22,NA,18.325,21.2,14.1,2.16920141586914,11.8373883539926,24,"LIB","data","Pien_2020",NA
2016-06-23,NA,19.8571428571429,21.3,15.1,1.82361493429162,9.18367233096499,21,"LIB","data","Pien_2020",NA
2016-06-24,NA,14.3,14.3,14.3,NA,NA,1,"LIB","data","Pien_2020",NA
2016-06-25,NA,15.4444444444444,18.7,13.6,1.5557189456674,10.0730003676307,18,"LIB","data","Pien_2020",NA
2016-06-26,NA,16.8636363636364,18.8,14.2,1.19743593308904,7.10069825551451,22,"LIB","data","Pien_2020",NA
2016-06-27,NA,17.92,24.4,13.9,4.325869029125,24.1398941357422,15,"LIB","data","Pien_2020",NA
2016-06-28,NA,23.1541666666667,24.7,22.2,0.648060092937353,2.79889188959807,24,"LIB","data","Pien_2020",NA
2016-06-29,NA,23.2458333333333,24.7,22.2,0.719890792845129,3.0968594780934,24,"LIB","data","Pien_2020",NA
2016-06-30,NA,23.1541666666667,24.4,22.2,0.649400503920927,2.80468095988883,24,"LIB","data","Pien_2020",NA
2016-07-01,NA,23.3333333333333,24.1,22.6,0.439037154678742,1.88158780576604,24,"LIB","data","Pien_2020",NA
2016-07-02,NA,23.1083333333333,23.9,22.3,0.524127985255068,2.26813408693141,24,"LIB","data","Pien_2020",NA
2016-07-03,NA,22.5708333333333,23.5,21.8,0.528722140116408,2.3425016361074,24,"LIB","data","Pien_2020",NA
2016-07-04,NA,22.1,22.7,21.3,0.459678526609724,2.07999333307568,24,"LIB","data","Pien_2020",NA
2016-07-05,NA,21.575,22.2,20.9,0.420403532852404,1.94856793906097,24,"LIB","data","Pien_2020",NA
2016-07-06,NA,21.2083333333333,21.8,20.7,0.296232380384734,1.39677350279639,24,"LIB","data","Pien_2020",NA
2016-07-07,NA,21.0833333333333,21.6,20.4,0.339650289033559,1.61098951320265,24,"LIB","data","Pien_2020",NA
2016-07-08,NA,21.0333333333333,21.6,20.4,0.31987316326899,1.52079158448014,24,"LIB","data","Pien_2020",NA
2016-07-09,NA,21.225,21.9,20.4,0.393700393700591,1.85488995854224,24,"LIB","data","Pien_2020",NA
2016-07-10,NA,21.0875,22.2,20.1,0.559745672061253,2.65439559957915,24,"LIB","data","Pien_2020",NA
2016-07-11,NA,21.4875,22.8,20.7,0.635413251356942,2.95712973290025,24,"LIB","data","Pien_2020",NA
2016-07-12,NA,21.5666666666667,22.7,20.4,0.627393965866582,2.90909103183886,24,"LIB","data","Pien_2020",NA
2016-07-13,NA,21.8458333333333,23.6,20.9,0.693434531354881,3.17421872067845,24,"LIB","data","Pien_2020",NA
2016-07-14,NA,22.4541666666667,23.6,21.8,0.561038762255892,2.49859534127694,24,"LIB","data","Pien_2020",NA
2016-07-15,NA,22.6125,23.8,21.8,0.576581002265868,2.54983306695796,24,"LIB","data","Pien_2020",NA
2016-07-16,NA,22.3625,23.4,21.4,0.634386043489225,2.8368297081687,24,"LIB","data","Pien_2020",NA
2016-07-17,NA,21.9166666666667,22.8,20.9,0.570786388633502,2.60434854129354,24,"LIB","data","Pien_2020",NA
2016-07-18,NA,21.4083333333333,22.2,20.7,0.453888194111307,2.12014726716064,24,"LIB","data","Pien_2020",NA
2016-07-19,NA,20.9541666666667,21.8,20.3,0.422188054808741,2.01481672607075,24,"LIB","data","Pien_2020",NA
2016-07-20,NA,20.7583333333333,21.1,20.2,0.265258965617714,1.27784327073969,24,"LIB","data","Pien_2020",NA
2016-07-21,NA,20.7666666666667,21.3,20.2,0.305979065306431,1.47341443967784,24,"LIB","data","Pien_2020",NA
2016-07-22,NA,20.7583333333333,21.7,20.2,0.387765804114519,1.86800066213337,24,"LIB","data","Pien_2020",NA
2016-07-23,NA,21.3333333333333,22.7,20.7,0.548251502638093,2.56992891861606,24,"LIB","data","Pien_2020",NA
2016-07-24,NA,21.9833333333333,23.6,21.3,0.671576125806765,3.05493309692236,24,"LIB","data","Pien_2020",NA
2016-07-25,NA,22.3583333333333,23.6,21.7,0.532358710928496,2.38103038805141,24,"LIB","data","Pien_2020",NA
2016-07-26,NA,22.7375,24.4,22,0.726404187404134,3.19474079122214,24,"LIB","data","Pien_2020",NA
2016-07-27,NA,23.1541666666667,24.9,22.6,0.643346662023074,2.77853516079787,24,"LIB","data","Pien_2020",NA
2016-07-28,NA,23.1958333333333,24.9,22.4,0.67145472615461,2.89472129112819,24,"LIB","data","Pien_2020",NA
2016-07-29,NA,23.2666666666667,24.6,22.7,0.544271884316994,2.33927743975785,24,"LIB","data","Pien_2020",NA
2016-07-30,NA,23.1416666666667,24.3,22.4,0.59191411441237,2.55778515410459,24,"LIB","data","Pien_2020",NA
2016-07-31,NA,22.6583333333333,23.5,21.9,0.523297792571443,2.30951581863086,24,"LIB","data","Pien_2020",NA
2016-08-01,NA,22.2875,23.1,21.5,0.451386752131695,2.02529109200985,24,"LIB","data","Pien_2020",NA
2016-08-02,NA,21.9333333333333,22.5,21.4,0.331880893599243,1.51313477324883,24,"LIB","data","Pien_2020",NA
2016-08-03,NA,22.0583333333333,22.4,21.6,0.210417115080595,0.953912119745804,24,"LIB","data","Pien_2020",NA
2016-08-04,NA,21.8041666666667,22.7,21.1,0.435869113448029,1.99901752775706,24,"LIB","data","Pien_2020",NA
2016-08-05,NA,21.15,21.9,20.6,0.39120771753746,1.84968187960974,24,"LIB","data","Pien_2020",NA
2016-08-06,NA,20.9666666666667,21.6,20.3,0.373778202852355,1.78272592775368,24,"LIB","data","Pien_2020",NA
2016-08-07,NA,20.9541666666667,21.7,20.1,0.468094348225419,2.23389627309804,24,"LIB","data","Pien_2020",NA
2016-08-08,NA,21.3571428571429,21.7,21.1,0.222539456105675,1.0419907643744,7,"LIB","data","Pien_2020",NA
2016-08-09,NA,21.2117647058824,22.2,20.4,0.562230327513974,2.65055894834652,17,"LIB","data","Pien_2020",NA
2016-08-10,NA,21.525,22.7,20.7,0.54153565862759,2.51584510396093,24,"LIB","data","Pien_2020",NA
