"date","mean","max","min","sd","cv","n","site","category","method","length","region","year"
2018-11-01,15.2478125,15.61,14.91,0.197213232848423,1.29338705370638,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-02,15.4625,15.89,15.22,0.1563801037284,1.01135071125885,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-03,15.6503125,15.87,15.39,0.135012304507482,0.862681205295307,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-04,15.5639130434783,15.87,15.29,0.155450119357361,0.99878558125522,92,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-05,15.5480208333333,15.8,15.32,0.134787316220908,0.86690979942565,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-06,15.2941666666667,15.72,14.98,0.222945198206888,1.45771393150039,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-07,14.9664583333333,15.34,14.67,0.221487693214801,1.47989382846511,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-08,14.4460416666667,15.06,13.95,0.406860843058207,2.81641748270056,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-09,13.4126041666667,14.07,12.92,0.40136148503147,2.99242026413441,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-10,12.6594791666667,13.09,12.24,0.343138363351446,2.71052512377408,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-11,11.8926041666667,12.27,11.52,0.281306144493547,2.36538726549068,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-12,11.416875,11.71,11.13,0.192311767163306,1.68445189391411,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-13,11.1163541666667,11.42,10.86,0.183016362752317,1.64637038374602,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-14,10.7985416666667,11.03,10.59,0.135971972086097,1.25916976831993,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-15,10.5955208333333,10.83,10.37,0.159748946404016,1.50770263129914,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-16,10.3383333333333,10.54,10.05,0.150868828817526,1.45931480397413,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-17,10.3138541666667,10.49,9.98,0.155288321258549,1.50562843675282,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-18,10.2797916666667,10.52,9.9,0.161238490681329,1.56849959522197,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-19,10.2729166666667,10.44,9.93,0.158930085036863,1.54707849964904,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-20,10.1758333333333,10.39,9.83,0.164883797465569,1.62034687542939,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-21,10.2245833333333,10.37,10.03,0.103108697541827,1.00843911365738,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-22,10.5202083333333,10.91,10.22,0.145109607695748,1.37934157858802,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-23,11.0741666666667,11.35,10.81,0.130711950620774,1.18033216001903,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-24,11.6198958333333,12.03,11.37,0.19163833696049,1.64922594581914,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-25,12.20375,12.51,12.03,0.136113342862716,1.11534030820621,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-26,12.4561458333333,12.63,12.34,0.0914372927681694,0.734073717437365,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-27,12.55875,12.65,12.49,0.0488014236203047,0.388585039277832,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-28,12.5757291666667,12.73,12.51,0.0460833293677229,0.366446579414828,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-29,12.8065625,12.92,12.68,0.0731376226172637,0.571094879029902,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-11-30,12.6428125,12.9,12.44,0.136941809578106,1.08315938070035,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-01,12.4004166666667,12.63,12.24,0.125160248159303,1.00932292457353,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-02,12.0129166666667,12.39,11.76,0.207987432143927,1.7313649791732,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-03,11.5325,11.95,11.25,0.24918815550123,2.16074706699527,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-04,11.0970833333333,11.37,10.91,0.171598777241789,1.5463412510055,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-05,10.734375,10.93,10.54,0.123175634125038,1.14748771237299,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-06,10.6738541666667,10.93,10.57,0.0904651115265371,0.84753932472724,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-07,10.7445833333333,10.96,10.54,0.132815001266436,1.23611123061794,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-08,10.5627083333333,10.79,10.37,0.142927874093833,1.35313661594524,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-09,10.4114583333333,10.57,10.3,0.104649582358074,1.00513855991747,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-10,10.26875,10.42,10.17,0.0744276405927968,0.72479747381908,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-11,10.3916666666667,10.52,10.3,0.0673039713642775,0.647672539191122,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-12,10.4536458333333,10.61,10.32,0.0766416101312385,0.733156750794569,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-13,10.4095833333333,10.59,10.22,0.117014768898421,1.1241061736229,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-14,10.330625,10.54,10.17,0.110699332000076,1.07156471171954,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-15,10.3428125,10.59,10.25,0.0816114430186046,0.789064319000316,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-16,10.5636458333333,10.64,10.47,0.0549663972310483,0.520335479798113,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-17,10.6489583333333,10.93,10.44,0.137507735029643,1.29127874037423,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-18,10.9257291666667,11.13,10.79,0.0784554153196736,0.718079444610739,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-19,11.1236458333333,11.35,11.03,0.0773525053745469,0.695388063711548,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-20,11.4547916666667,11.52,11.37,0.0444375177350866,0.38793824478187,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-21,11.3621875,11.44,11.27,0.0509530872986429,0.44844434488203,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-22,11.2420833333333,11.35,11.13,0.0710213706409508,0.631745634106526,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-23,11.0820833333333,11.2,10.98,0.0727203246282294,0.656197236935559,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-24,11.1328125,11.2,11.08,0.0302864612796231,0.27204681009065,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-25,10.9335416666667,11.08,10.76,0.0999471351493449,0.914133207669167,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-26,10.584375,10.91,10.37,0.185618808597791,1.75370589758763,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-27,10.1277894736842,10.44,9.85,0.202054231962548,1.99504770994264,95,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-28,9.5640625,9.98,9.24,0.277354335880258,2.89996364913193,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-29,8.89364583333333,9.29,8.62,0.234247371682909,2.63387339762228,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-30,8.57166666666667,8.77,8.37,0.140971566126437,1.64462258751433,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2018-12-31,8.52822916666667,8.72,8.32,0.119199035598948,1.39769972487193,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2018"
2019-01-01,8.160625,8.52,7.87,0.198641769604429,2.43414897271261,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-02,7.7515625,8.05,7.49,0.16116240991131,2.07909579405842,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-03,7.65697916666667,7.85,7.42,0.138473784649253,1.80846495249817,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-04,7.63354166666667,7.75,7.47,0.0952225002896033,1.24742229030347,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-05,7.75145833333333,7.82,7.7,0.0416243644912236,0.536987528040082,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-06,7.8225,7.92,7.77,0.0399473337493783,0.510672211561244,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-07,8.15270833333333,8.47,7.85,0.166420388216213,2.04128961091105,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-08,8.608125,8.79,8.47,0.102117708140114,1.18629443856954,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-09,8.94458333333333,9.31,8.79,0.151774879459968,1.69683565800495,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-10,9.36385416666667,9.63,9.26,0.0971311624521105,1.03729896603769,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-11,9.7453125,10.52,9.51,0.282660119969289,2.90047261151747,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-12,10.67125,10.83,10.54,0.0565173471273714,0.529622557126592,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-13,10.6605208333333,10.86,10.49,0.118635840787252,1.11285220152004,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-14,10.5294791666667,10.74,10.32,0.147836109766448,1.40402110518871,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-15,10.2664583333333,10.42,10.1,0.108559749899517,1.05742161877814,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-16,10.170625,10.22,10.15,0.0201996612790777,0.198607866075858,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-17,10.4291666666667,10.71,10.25,0.124964556378508,1.19822187498369,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-18,10.6642708333333,10.74,10.54,0.0669287884194707,0.627598355907009,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-19,10.7117708333333,11.03,10.54,0.1550347654843,1.44733086523711,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-20,11.1371875,11.27,11.03,0.068066579248015,0.611164885641146,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-21,11.02125,11.15,10.86,0.0885705190348644,0.803634061788494,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-22,10.8416666666667,11.01,10.66,0.115718957794229,1.06735395352094,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-23,10.53625,10.71,10.39,0.0872292804534179,0.827896836667864,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-24,10.1691666666667,10.47,9.93,0.171726015971383,1.68869310141489,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-25,9.8584375,10.05,9.66,0.106200685149936,1.07725676761592,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-26,9.87239583333333,9.95,9.76,0.0583049116224203,0.590585229834065,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-27,9.981875,10.25,9.9,0.0779920711219721,0.781336884322556,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-28,10.3225,10.61,10.22,0.0926453339069854,0.897508684010515,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-29,10.6938541666667,10.98,10.61,0.0859910618570225,0.804116649776853,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-30,11.0589583333333,11.39,10.98,0.0890709848989962,0.805419300934728,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-01-31,11.5116666666667,11.81,11.42,0.0804679297565076,0.699011985723245,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-01,11.8636458333333,11.95,11.78,0.045355201446423,0.382304074848461,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-02,11.9567708333333,12.03,11.88,0.0492147772345419,0.411605925383633,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-03,11.9711458333333,12.1,11.83,0.0954972558621084,0.797728615052027,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-04,11.805625,11.98,11.52,0.153854425384928,1.30322981955574,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-05,11.0528125,11.83,10.44,0.48820121633562,4.4169863221295,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-06,9.99351648351648,10.57,9.36,0.369348897464996,3.69588520791663,91,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-02-07,9.71087836567936,10.137055671247,9.43950704808445,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-08,9.2412199541871,9.53927616895946,9.04834011330759,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-09,9.03110961220371,9.2403864178157,8.95054837961337,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-10,8.92399453589846,9.04112658371986,8.65717317853073,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-11,8.81275964896609,8.94149666667194,8.55938144483652,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-12,8.68504551952521,8.84186674962403,8.65717317853073,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-13,8.56557101133858,8.64260691552819,8.55938144483652,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-14,9.05994828659359,9.53927616895946,8.75496491222495,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-15,9.32773597735672,9.73853600305529,9.04834011330759,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-16,9.3071369242211,9.63890608600737,9.04834011330759,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-17,9.1588237416446,9.43964625191153,9.04834011330759,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-18,8.4048983968807,8.84186674962403,8.26600624375387,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-19,7.90228150037143,8.34371716438443,7.58146410789437,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-20,8.01763619793094,8.34371716438443,7.87483930897702,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-21,8.31426256308395,8.54297699848027,8.26600624375387,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-22,8.26894464618557,8.54297699848027,8.16821451005966,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-23,8.31426256308395,8.54297699848027,8.26600624375387,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-24,8.4708153669147,8.64260691552819,8.4615897111423,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-25,8.71388419391508,8.84186674962403,8.75496491222495,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-26,8.94459358903409,9.14075650076778,8.95054837961337,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-27,9.32361616672959,9.83816592010321,9.04834011330759,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-02-28,9.6202425318826,10.5355753394386,8.95054837961337,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-01,10.4689235210704,11.0337249246782,9.43950704808445,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-02,10.6707942417995,10.9340950076303,10.124049183944,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-03,10.7243517799521,11.0337249246782,10.5152161187208,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-04,10.8767847731558,11.332614675822,10.613007852415,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-05,11.1280932214104,11.332614675822,10.9063830534977,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-06,11.1363328426647,11.6315044269657,10.613007852415,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-07,11.3464431846481,11.6315044269657,11.0041747871919,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-08,10.852065909393,11.332614675822,10.613007852415,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-09,10.6048772717655,11.0337249246782,10.5152161187208,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-10,10.4580622021443,10.9340950076303,10.2218409176382,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-11,10.8108678031218,11.5318745099178,10.124049183944,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-12,11.2187290552072,11.5318745099178,10.613007852415,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-13,10.9674206069525,11.5318745099178,10.613007852415,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-14,10.5430801123587,10.9340950076303,10.2218409176382,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-15,10.9633007963254,11.6315044269657,10.4174243850266,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-16,11.7131063304622,12.528173680397,11.0041747871919,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-17,12.302239250141,13.3252130167804,11.493133455663,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-18,12.8378146316673,13.9229925190679,11.6887169230514,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-19,13.2415560731255,13.9229925190679,12.0798838578282,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-20,13.4063484982106,13.9229925190679,12.4710507926051,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-21,13.4063484982106,13.9229925190679,12.6666342599935,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-22,13.2580353156341,13.723732684972,12.4710507926051,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-23,13.0644042161592,13.5244728508762,12.2754673252167,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-24,12.9572891398539,13.6241027679241,11.982092124134,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-25,12.7842570935147,13.3252130167804,11.8843003904398,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-26,12.796616525396,13.723732684972,11.6887169230514,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-27,12.5453080771415,13.3252130167804,11.6887169230514,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-28,12.4670316752261,13.3252130167804,11.493133455663,NA,NA,NA,NA,"Over7","lm_rv",50,"river_upstream","2019"
2019-03-29,11.9726071428571,12.219,11.71,0.165265743192641,1.38036553960795,28,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-03-30,12.32503125,12.606,12.122,0.132558106673024,1.07551943669939,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-03-31,12.7269583333333,13.064,12.558,0.1374753502626,1.08019014961758,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-01,13.1782916666667,13.281,13.04,0.0760257458699864,0.576901375329906,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-02,13.2362083333333,13.401,13.112,0.0927543350289713,0.700762126834948,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-03,13.1875,13.257,13.161,0.0259375768863796,0.196683047479655,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-04,12.9143368421053,13.161,12.727,0.150931688826599,1.16871420245528,95,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-05,12.5548854166667,12.703,12.461,0.0714558192233298,0.569147521876002,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-06,12.452,12.485,12.413,0.0236821051695822,0.190187160051255,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-07,12.4738020833333,12.606,12.364,0.0678407764031521,0.543866063850704,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-08,12.8678541666667,13.161,12.606,0.152135118556649,1.18228817785909,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-09,13.1674270833333,13.329,12.944,0.127389394319495,0.967458513445939,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-10,13.2076458333333,13.449,12.968,0.160431062694208,1.21468325785443,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-11,13.0808125,13.185,12.992,0.0661302243981325,0.505551351631503,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-12,13.1961145833333,13.305,13.088,0.0584740823904361,0.443115903709178,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-13,13.3663854166667,13.618,13.137,0.131278279743666,0.982152434269728,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-14,13.75775,13.954,13.594,0.110668495017659,0.804408388127851,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-15,13.7229895833333,14.026,13.281,0.244574194739462,1.78222240317444,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-16,12.9490208333333,13.281,12.678,0.210654717696327,1.62680036126022,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-17,13.0184895833333,13.281,12.847,0.120383072318649,0.924708442926954,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-18,13.5637708333333,13.858,13.305,0.137169313674871,1.01129188453828,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-19,14.1646145833333,14.505,13.858,0.148672042449616,1.0496017493095,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-20,14.7801666666667,14.96,14.505,0.120058465289705,0.812294394219992,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-21,15.0448854166667,15.175,14.888,0.0903079957748882,0.600257119106041,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-22,15.1445625,15.342,14.984,0.0861514960006959,0.568860909654511,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-23,15.45125,15.7,15.342,0.0923439793723215,0.597647306025866,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-24,15.7572916666667,16.082,15.652,0.0936285962464873,0.594192188779188,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-25,16.0369895833333,16.487,15.796,0.157443423074126,0.98175173249318,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-26,16.3892604166667,16.63,16.082,0.163279111681205,0.996256740878691,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-27,16.5680729166667,16.701,16.272,0.1447155645644,0.873460451872005,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-28,16.5575729166667,16.701,16.32,0.114084986307915,0.689019984282107,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-29,16.47903125,16.701,16.201,0.147874374359134,0.897348710101717,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-04-30,16.2245,16.487,16.01,0.124550137864657,0.767667033589062,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-01,15.8675729166667,16.368,15.533,0.24226860885744,1.52681579047903,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-02,15.6119375,16.177,15.39,0.216204231542406,1.38486482886833,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-03,15.8636354166667,16.201,15.533,0.216197771048039,1.3628513601674,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-04,15.80021875,16.177,15.39,0.256915763509119,1.62602662389797,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-05,15.7540416666667,16.129,15.342,0.26819937268527,1.70241629646532,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-06,15.64190625,15.939,15.294,0.214099734660225,1.3687573064199,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-07,15.5114270833333,15.843,15.151,0.232833789589401,1.50104686266794,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-08,15.8678020833333,16.415,15.509,0.233438851219697,1.47114798882505,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-09,16.2249166666667,16.606,15.772,0.292572534116411,1.80322981083464,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-10,16.2743125,16.63,15.843,0.274951912063489,1.68948403850232,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-11,16.4868229166667,16.987,16.058,0.275509365388305,1.67108827929358,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-12,16.7913854166667,17.201,16.296,0.293567005524218,1.74831914246237,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-13,16.8927708333333,17.344,16.392,0.333214534312645,1.97252740595484,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-14,16.5407916666667,17.034,16.034,0.371854326787893,2.24810477201802,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-15,15.9923541666667,16.415,15.605,0.316861151034783,1.98132900092487,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-16,15.4529479166667,15.772,15.199,0.205373773234208,1.32902650252709,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-17,14.9783854166667,15.342,14.625,0.225763237405994,1.50726016940907,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-18,14.687,15.103,14.385,0.239404260613716,1.63004194603197,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
2019-05-19,14.05471875,14.577,13.714,0.313279989218489,2.22900219343407,96,"SHR","data","ybfmp_logger",NA,"river_upstream","2019"
