"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation","year"
"485",1985-05-30,0,15400,16.48,0,0,"1985"
"486",1985-05-31,0,15600,16.59,0,0,"1985"
"487",1985-06-01,0,16200,16.52,0,0,"1985"
"488",1985-06-02,0,16200,16.5,0,0,"1985"
"489",1985-06-03,0,15600,16.49,0,0,"1985"
"490",1985-06-04,0,15700,16.35,0,0,"1985"
"491",1985-06-05,0,15100,16,0,0,"1985"
"492",1985-06-06,0,14900,15.67,0,0,"1985"
"493",1985-06-07,0,13500,15.29,0,0,"1985"
"494",1985-06-08,0,12600,14.6,0,0,"1985"
"495",1985-06-09,0,11700,14.36,0,0,"1985"
"496",1985-06-10,0,12100,14.77,0,0,"1985"
"497",1985-06-11,0,12300,14.92,0,0,"1985"
"498",1985-06-12,0,12400,14.93,0,0,"1985"
"499",1985-06-13,0,13400,14.86,0,0,"1985"
"500",1985-06-14,0,12600,14.43,0,0,"1985"
"501",1985-06-15,0,12000,14.17,0,0,"1985"
"502",1985-06-16,0,11400,13.84,0,0,"1985"
"503",1985-06-17,0,11600,13.91,0,0,"1985"
"504",1985-06-18,0,12700,14.03,0,0,"1985"
"505",1985-06-19,0,12500,14.13,0,0,"1985"
"506",1985-06-20,0,13100,14.24,0,0,"1985"
"507",1985-06-21,0,12700,14.56,0,0,"1985"
"508",1985-06-22,0,12900,14.68,0,0,"1985"
"509",1985-06-23,0,13300,14.67,0,0,"1985"
"510",1985-06-24,0,13400,15.27,0,0,"1985"
"511",1985-06-25,0,14200,15.37,0,0,"1985"
"512",1985-06-26,0,13500,15.18,0,0,"1985"
"513",1985-06-27,0,12700,14.95,0,0,"1985"
"514",1985-06-28,0,12100,14.9,0,0,"1985"
"515",1985-06-29,0,12500,15.37,0,0,"1985"
"516",1985-06-30,0,14400,15.77,0,0,"1985"
"517",1985-07-01,0,15100,16.26,0,0,"1985"
"518",1985-07-02,0,15500,16.38,0,0,"1985"
"519",1985-07-03,0,15900,16.55,0,0,"1985"
"520",1985-07-04,0,16600,16.73,0,0,"1985"
"521",1985-07-05,0,16600,16.72,0,0,"1985"
"522",1985-07-06,0,15800,16.66,0,0,"1985"
"523",1985-07-07,0,15700,16.54,0,0,"1985"
"524",1985-07-08,0,15700,16.5,0,0,"1985"
"525",1985-07-09,0,15300,16.55,0,0,"1985"
"526",1985-07-10,0,15000,16.53,0,0,"1985"
"527",1985-07-11,0,14600,16.53,0,0,"1985"
"528",1985-07-12,0,14500,16.58,0,0,"1985"
"529",1985-07-13,0,15100,16.54,0,0,"1985"
"530",1985-07-14,0,15500,16.76,0,0,"1985"
"531",1985-07-15,0,16300,17.02,0,0,"1985"
"532",1985-07-16,0,16500,17.1,0,0,"1985"
"533",1985-07-17,0,17000,17.41,0,0,"1985"
"534",1985-07-18,0,17400,17.48,0,0,"1985"
"535",1985-07-19,0,17500,17.55,0,0,"1985"
"536",1985-07-20,0,17600,17.63,0,0,"1985"
"537",1985-07-21,0,17100,17.61,0,0,"1985"
"538",1985-07-22,0,17000,17.77,0,0,"1985"
"539",1985-07-23,0,17100,17.93,0,0,"1985"
"540",1985-07-24,0,17200,17.92,0,0,"1985"
"541",1985-07-25,0,16200,17.85,0,0,"1985"
"542",1985-07-26,0,16200,17.58,0,0,"1985"
"543",1985-07-27,0,15900,17.14,0,0,"1985"
"544",1985-07-28,0,15200,16.53,0,0,"1985"
"545",1985-07-29,0,16000,16.28,0,0,"1985"
"546",1985-07-30,0,15000,16.12,0,0,"1985"
"547",1985-07-31,0,15000,16.2094488188976,0,0,"1985"
"548",1985-08-01,0,15600,16.06,0,0,"1985"
"549",1985-08-02,0,15800,16.04,0,0,"1985"
"550",1985-08-03,0,15300,16.08,0,0,"1985"
"551",1985-08-04,0,14100,16.08,0,0,"1985"
"552",1985-08-05,0,13700,16.03,0,0,"1985"
"553",1985-08-06,0,13400,15.97,0,0,"1985"
"554",1985-08-07,0,12700,15.92,0,0,"1985"
"555",1985-08-08,0,12800,15.79,0,0,"1985"
"556",1985-08-09,0,12600,15.73,0,0,"1985"
"557",1985-08-10,0,13600,15.82,0,0,"1985"
"558",1985-08-11,0,14600,15.81,0,0,"1985"
"559",1985-08-12,0,14300,15.8,0,0,"1985"
"560",1985-08-13,0,14600,15.78,0,0,"1985"
"561",1985-08-14,0,14400,15.76,0,0,"1985"
"562",1985-08-15,0,13700,15.78,0,0,"1985"
"563",1985-08-16,0,13100,15.82,0,0,"1985"
"564",1985-08-17,0,13400,15.87,0,0,"1985"
"565",1985-08-18,0,13500,16.02,0,0,"1985"
"566",1985-08-19,0,13600,16.29,0,0,"1985"
"567",1985-08-20,0,13500,16.36,0,0,"1985"
"568",1985-08-21,0,12900,16.09,0,0,"1985"
"569",1985-08-22,0,12600,15.66,0,0,"1985"
"570",1985-08-23,0,12700,15.6,0,0,"1985"
"571",1985-08-24,0,12700,15.51,0,0,"1985"
"572",1985-08-25,0,13200,15.5,0,0,"1985"
"573",1985-08-26,0,13100,15.36,0,0,"1985"
"574",1985-08-27,0,12500,15.11,0,0,"1985"
"575",1985-08-28,0,12300,14.78,0,0,"1985"
"576",1985-08-29,0,12100,14.64,0,0,"1985"
"577",1985-08-30,0,12100,14.61,0,0,"1985"
"578",1985-08-31,0,12400,14.95,0,0,"1985"
"579",1985-09-01,0,12200,15,0,0,"1985"
"580",1985-09-02,0,12700,15.01,0,0,"1985"
"581",1985-09-03,0,13000,15.04,0,0,"1985"
"582",1985-09-04,0,12500,15.15,0,0,"1985"
"583",1985-09-05,0,12900,15.26,0,0,"1985"
"584",1985-09-06,0,12100,15.23,0,0,"1985"
"585",1985-09-07,0,12300,15.18,0,0,"1985"
"586",1985-09-08,0,12600,15.17,0,0,"1985"
"587",1985-09-09,0,13600,15.55,0,0,"1985"
"588",1985-09-10,0,14600,16.57,0,0,"1985"
"589",1985-09-11,0,15300,17.14,0,0,"1985"
"590",1985-09-12,0,16000,17.17,0,0,"1985"
"591",1985-09-13,0,15000,16.86,0,0,"1985"
"592",1985-09-14,0,14100,16.43,0,0,"1985"
"593",1985-09-15,0,13500,16.15,0,0,"1985"
"594",1985-09-16,0,12600,15.85,0,0,"1985"
"595",1985-09-17,0,11900,15.41,0,0,"1985"
"596",1985-09-18,0,12300,15.19,0,0,"1985"
"597",1985-09-19,0,11900,14.98,0,0,"1985"
"598",1985-09-20,0,11100,14.65,0,0,"1985"
"599",1985-09-21,0,10700,14.13,0,0,"1985"
"600",1985-09-22,0,10800,14.04,0,0,"1985"
"601",1985-09-23,0,10600,13.98,0,0,"1985"
"602",1985-09-24,0,10500,13.72,0,0,"1985"
"603",1985-09-25,0,9990,13.38,0,0,"1985"
"604",1985-09-26,0,9380,13.24,0,0,"1985"
"605",1985-09-27,0,9790,13.39,0,0,"1985"
"606",1985-09-28,0,10500,13.67,0,0,"1985"
"607",1985-09-29,0,10400,13.69,0,0,"1985"
"608",1985-09-30,0,10900,13.71,0,0,"1985"
"609",1985-10-01,20,10800,13.72,0,0,"1985"
"610",1985-10-02,20,10600,13.76,0,0,"1985"
"611",1985-10-03,20,10500,13.82,0,0,"1985"
"612",1985-10-04,20,10200,13.77,0,0,"1985"
"613",1985-10-05,20,10100,13.72,0,0,"1985"
"614",1985-10-06,20,9590,13.7,0,0,"1985"
"615",1985-10-07,20,10600,13.58,0,0,"1985"
"616",1985-10-08,20,10200,13.52,0,0,"1985"
"617",1985-10-09,20,10300,13.41,0,0,"1985"
"618",1985-10-10,20,9190,13.27,0,0,"1985"
"619",1985-10-11,20,9150,13.23,0,0,"1985"
"620",1985-10-12,20,9090,13.23,0,0,"1985"
"621",1985-10-13,20,8990,13.28,0,0,"1985"
"622",1985-10-14,20,8830,13.27,0,0,"1985"
"623",1985-10-15,20,8690,13.16,0,0,"1985"
"624",1985-10-16,20,8500,13.16,0,0,"1985"
"625",1985-10-17,20,8460,13.19,0,0,"1985"
"626",1985-10-18,20,8500,13.19,0,0,"1985"
"627",1985-10-19,20,9730,13.22,0,0,"1985"
"628",1985-10-20,20,9910,13.26,0,0,"1985"
"629",1985-10-21,20,11400,13.38,0,0,"1985"
"630",1985-10-22,20,11200,13.55,0,0,"1985"
"631",1985-10-23,20,10500,13.9,0,0,"1985"
"632",1985-10-24,20,10400,14.1,0,0,"1985"
"633",1985-10-25,20,10500,14.15,0,0,"1985"
"634",1985-10-26,20,10200,14.14,0,0,"1985"
"635",1985-10-27,20,9500,13.91,0,0,"1985"
"636",1985-10-28,20,8970,13.59,0,0,"1985"
"637",1985-10-29,20,8770,13.39,0,0,"1985"
"638",1985-10-30,20,9020,13.35,0,0,"1985"
"639",1985-10-31,20,8640,13.25,0,0,"1985"
"640",1985-11-01,24,8590,13.21,0,0,"1985"
"641",1985-11-02,25,8310,13.03,0,0,"1985"
"642",1985-11-03,25,8260,12.94,0,0,"1985"
"643",1985-11-04,25,8390,12.99,0,0,"1985"
"644",1985-11-05,25,9050,13.06,0,0,"1985"
"645",1985-11-06,25,8960,13.1,0,0,"1985"
"646",1985-11-07,25,8740,13.14,0,0,"1985"
"647",1985-11-08,25,8670,13.27,0,0,"1985"
"648",1985-11-09,25,8830,13.38,0,0,"1985"
"649",1985-11-10,25,9000,13.45,0,0,"1985"
"650",1985-11-11,25,9850,13.49,0,0,"1985"
"651",1985-11-12,25,9530,13.55,0,0,"1985"
"652",1985-11-13,25,9490,13.6,0,0,"1985"
"653",1985-11-14,25,9050,13.51,0,0,"1985"
"654",1985-11-15,25,8960,13.4,0,0,"1985"
"655",1985-11-16,25,9160,13.47,0,0,"1985"
"656",1985-11-17,25,9540,13.66,0,0,"1985"
"657",1985-11-18,25,10600,13.78,0,0,"1985"
"658",1985-11-19,25,10400,13.78,0,0,"1985"
"659",1985-11-20,25,10000,23.63,0,0,"1985"
"660",1985-11-21,25,9790,13.61,0,0,"1985"
"661",1985-11-22,25,9840,13.73,0,0,"1985"
"662",1985-11-23,25,9820,13.83,0,0,"1985"
"663",1985-11-24,25,11200,14.05,0,0,"1985"
"664",1985-11-25,25,13100,14.88,0,0,"1985"
"665",1985-11-26,25,13700,16.11,0,0,"1985"
"666",1985-11-27,25,14500,16.61,0,0,"1985"
"667",1985-11-28,25,14000,16.53,0,0,"1985"
"668",1985-11-29,25,14500,16.53,0,0,"1985"
"669",1985-11-30,25,18700,20.98,0,0,"1985"
"670",1985-12-01,25,25000,22.74,0,0,"1985"
"671",1985-12-02,25,25100,22.36,0,0,"1985"
"672",1985-12-03,25,24200,23.1,0,0,"1985"
"673",1985-12-04,1565,28500,24.91,0,0,"1985"
"674",1985-12-05,2255,30400,24.83,0,0,"1985"
"675",1985-12-06,1115,27200,22.91,0,0,"1985"
"676",1985-12-07,25,23900,21.21,0,0,"1985"
"677",1985-12-08,25,22100,20.6,0,0,"1985"
"678",1985-12-09,25,19800,19.54,0,0,"1985"
"679",1985-12-10,25,18400,18.96,0,0,"1985"
"680",1985-12-11,25,16900,18.13,0,0,"1985"
"681",1985-12-12,25,15400,17.2,0,0,"1985"
"682",1985-12-13,25,14100,16.4,0,0,"1985"
"683",1985-12-14,25,13400,15.96,0,0,"1985"
"684",1985-12-15,25,13000,15.64,0,0,"1985"
"685",1985-12-16,25,12700,15.35,0,0,"1985"
"686",1985-12-17,25,12400,15.15,0,0,"1985"
"687",1985-12-18,25,12200,15,0,0,"1985"
"688",1985-12-19,25,11700,14.82,0,0,"1985"
"689",1985-12-20,25,11200,14.53,0,0,"1985"
"690",1985-12-21,25,11100,14.51,0,0,"1985"
"691",1985-12-22,25,10900,14.5,0,0,"1985"
"692",1985-12-23,25,10900,14.49,0,0,"1985"
"693",1985-12-24,25,10800,14.42,0,0,"1985"
"694",1985-12-25,25,10700,14.43,0,0,"1985"
"695",1985-12-26,25,10600,14.4,0,0,"1985"
"696",1985-12-27,25,10500,14.36,0,0,"1985"
"697",1985-12-28,25,10700,14.37,0,0,"1985"
"698",1985-12-29,25,10700,14.39,0,0,"1985"
"699",1985-12-30,25,12100,14.63,0,0,"1985"
"700",1985-12-31,25,12700,14.89,0,0,"1985"
"701",1986-01-01,25,12600,14.94,0,0,"1986"
"702",1986-01-02,25,12500,14.95,0,0,"1986"
"703",1986-01-03,25,12600,14.92,0,0,"1986"
"704",1986-01-04,126,12800,15.22,0,0,"1986"
"705",1986-01-05,138,14300,16.22,0,0,"1986"
"706",1986-01-06,25,16100,17.85,0,0,"1986"
"707",1986-01-07,25,18000,18.68,0,0,"1986"
"708",1986-01-08,25,18700,18.72,0,0,"1986"
"709",1986-01-09,25,18100,18.24,0,0,"1986"
"710",1986-01-10,25,16200,17.42,0,0,"1986"
"711",1986-01-11,25,15300,16.77,0,0,"1986"
"712",1986-01-12,25,14400,16.4,0,0,"1986"
"713",1986-01-13,25,13800,16.18,0,0,"1986"
"714",1986-01-14,25,13700,16.03,0,0,"1986"
"715",1986-01-15,25,14400,16.13,0,0,"1986"
"716",1986-01-16,25,14900,16.65,0,0,"1986"
"717",1986-01-17,101,17100,18.25,0,0,"1986"
"718",1986-01-18,137,26600,25.24,0,0,"1986"
"719",1986-01-19,25,34800,25.66,0,0,"1986"
"720",1986-01-20,1095,33900,24.91,0,0,"1986"
"721",1986-01-21,25,30200,22.77,0,0,"1986"
"722",1986-01-22,25,29100,22.33,0,0,"1986"
"723",1986-01-23,25,27500,21.36,0,0,"1986"
"724",1986-01-24,25,25600,20.47,0,0,"1986"
"725",1986-01-25,25,23500,19.78,0,0,"1986"
"726",1986-01-26,25,21200,19.49,0,0,"1986"
"727",1986-01-27,25,19500,18.86,0,0,"1986"
"728",1986-01-28,25,17900,18.18,0,0,"1986"
"729",1986-01-29,86,17600,17.68,0,0,"1986"
"730",1986-01-30,81,22100,20.39,0,0,"1986"
"731",1986-01-31,2075,33900,24.6930708661417,0,0,"1986"
"732",1986-02-01,3438,46500,29.19,0,0,"1986"
"733",1986-02-02,3811,50600,29.94,0,0,"1986"
"734",1986-02-03,4070,54200,31.59,0,0,"1986"
"735",1986-02-04,4236,58300,32.55,0,0,"1986"
"736",1986-02-05,4146,62200,32.97,0,0,"1986"
"737",1986-02-06,3956,63300,32.88,0,0,"1986"
"738",1986-02-07,3776,57700,31.85,0,0,"1986"
"739",1986-02-08,3676,49600,29.72,0,0,"1986"
"740",1986-02-09,3426,42000,27.11,0,0,"1986"
"741",1986-02-10,2906,36500,24.76,0,0,"1986"
"742",1986-02-11,1576,33400,23.4,0,0,"1986"
"743",1986-02-12,163,30800,22.43,0,0,"1986"
"744",1986-02-13,355,31700,23.47,0,0,"1986"
"745",1986-02-14,5331,45100,29.02,0,0,"1986"
"746",1986-02-15,19861,64100,34.33,1,1,"1986"
"747",1986-02-16,50520,81500,36.95,2,1,"1986"
"748",1986-02-17,165428,98100,38.83,3,1,"1986"
"749",1986-02-18,330398,108000,40.39,4,1,"1986"
"750",1986-02-19,407327,115000,41,5,1,"1986"
"751",1986-02-20,499301,113000,39.9527952755906,6,1,"1986"
"752",1986-02-21,410750,103000,40.99,7,1,"1986"
"753",1986-02-22,314520,91300,39.83,8,1,"1986"
"754",1986-02-23,251959,87400,39.08,9,1,"1986"
"755",1986-02-24,203113,83300,38.5,10,1,"1986"
"756",1986-02-25,166987,82100,38,11,1,"1986"
"757",1986-02-26,142774,80100,37.66,12,1,"1986"
"758",1986-02-27,118300,79600,37.3,13,1,"1986"
"759",1986-02-28,104842,80600,37.08,14,1,"1986"
"760",1986-03-01,97815,78500,36.93,15,1,"1986"
"761",1986-03-02,81787,77700,36.75,16,1,"1986"
"762",1986-03-03,64272,76700,36.46,17,1,"1986"
"763",1986-03-04,52672,75500,36.24,18,1,"1986"
"764",1986-03-05,42885,74700,35.98,19,1,"1986"
"765",1986-03-06,31693,72100,35.65,20,1,"1986"
"766",1986-03-07,24888,72000,35.21,21,1,"1986"
"767",1986-03-08,28504,80500,35.94,22,1,"1986"
"768",1986-03-09,76139,94900,37.01,23,1,"1986"
"769",1986-03-10,118463,96900,37.62,24,1,"1986"
"770",1986-03-11,142265,93200,37.73,25,1,"1986"
"771",1986-03-12,143877,91700,37.71,26,1,"1986"
"772",1986-03-13,140310,90900,37.72,27,1,"1986"
"773",1986-03-14,122663,89800,37.58,28,1,"1986"
"774",1986-03-15,110270,85700,37.22,29,1,"1986"
"775",1986-03-16,111234,85000,37.12,30,1,"1986"
"776",1986-03-17,90980,81500,36.91,31,1,"1986"
"777",1986-03-18,76318,79700,36.61,32,1,"1986"
"778",1986-03-19,61517,75800,36.41,33,1,"1986"
"779",1986-03-20,46116,73600,36.03,34,1,"1986"
"780",1986-03-21,34643,71900,35.57,35,1,"1986"
"781",1986-03-22,27981,70600,35.15,36,1,"1986"
"782",1986-03-23,21934,69000,34.72,37,1,"1986"
"783",1986-03-24,16290,67700,34.36,38,1,"1986"
"784",1986-03-25,11177,66200,33.97,39,1,"1986"
"785",1986-03-26,8643,63200,33.42,40,1,"1986"
"786",1986-03-27,7918,59600,32.71,41,1,"1986"
"787",1986-03-28,7199,57500,31.78,42,1,"1986"
"788",1986-03-29,6406,54200,30.1,43,1,"1986"
"789",1986-03-30,6065,50400,29.1,44,1,"1986"
"790",1986-03-31,5673,47800,27.89,45,1,"1986"
"791",1986-04-01,5184,45700,27.11,46,1,"1986"
"792",1986-04-02,4906,44500,26.66,47,1,"1986"
"793",1986-04-03,4725,42700,26.11,48,1,"1986"
"794",1986-04-04,4338,39800,25.27,49,1,"1986"
"795",1986-04-05,4109,36800,24.07,50,1,"1986"
"796",1986-04-06,2858,34900,23.25,0,0,"1986"
"797",1986-04-07,2072,33200,22.42,0,0,"1986"
"798",1986-04-08,772,32100,21.97,0,0,"1986"
"799",1986-04-09,771,31300,21.8,0,0,"1986"
"800",1986-04-10,713,30700,21.68,0,0,"1986"
"801",1986-04-11,598,29500,21.52,0,0,"1986"
"802",1986-04-12,681,27900,20.74,0,0,"1986"
"803",1986-04-13,663,27100,20.4,0,0,"1986"
"804",1986-04-14,634,25300,19.93,0,0,"1986"
"805",1986-04-15,536,24100,19.52,0,0,"1986"
"806",1986-04-16,256,23500,19.04,0,0,"1986"
"807",1986-04-17,124,22200,18.57,0,0,"1986"
"808",1986-04-18,46,21400,18.08,0,0,"1986"
"809",1986-04-19,46,21500,18.13,0,0,"1986"
"810",1986-04-20,46,21100,18.03,0,0,"1986"
"811",1986-04-21,46,20300,17.64,0,0,"1986"
"812",1986-04-22,46,16400,17.31,0,0,"1986"
"813",1986-04-23,46,17500,16.82,0,0,"1986"
"814",1986-04-24,46,17300,16.74,0,0,"1986"
"815",1986-04-25,46,16300,16.44,0,0,"1986"
"816",1986-04-26,46,15100,15.94,0,0,"1986"
"817",1986-04-27,46,15200,16.1557042253521,0,0,"1986"
"818",1986-04-28,46,15000,15.826170212766,0,0,"1986"
"819",1986-04-29,46,14000,15.3470212765957,0,0,"1986"
"820",1986-04-30,46,12400,15.0429577464789,0,0,"1986"
"821",1986-05-01,44,12600,15.16,0,0,"1986"
"822",1986-05-02,43,11700,14.67,0,0,"1986"
"823",1986-05-03,43,10900,14.26,0,0,"1986"
"824",1986-05-04,43,11400,14.44,0,0,"1986"
"825",1986-05-05,43,11400,15.24,0,0,"1986"
"826",1986-05-06,43,12700,15.99,0,0,"1986"
"827",1986-05-07,43,13200,16.22,0,0,"1986"
"828",1986-05-08,43,13500,16.31,0,0,"1986"
"829",1986-05-09,43,13000,16.24,0,0,"1986"
"830",1986-05-10,43,12300,15.87,0,0,"1986"
"831",1986-05-11,43,11900,15.39,0,0,"1986"
"832",1986-05-12,43,11100,14.88,0,0,"1986"
"833",1986-05-13,43,10600,14.47,0,0,"1986"
"834",1986-05-14,43,10600,14.4,0,0,"1986"
"835",1986-05-15,43,11800,16.54,0,0,"1986"
"836",1986-05-16,43,14700,17.86,0,0,"1986"
"837",1986-05-17,43,15800,17.92,0,0,"1986"
"838",1986-05-18,43,14400,17.47,0,0,"1986"
"839",1986-05-19,43,12700,16.32,0,0,"1986"
"840",1986-05-20,43,12300,15.55,0,0,"1986"
"841",1986-05-21,43,12600,15.62,0,0,"1986"
"842",1986-05-22,43,12800,15.79,0,0,"1986"
"843",1986-05-23,43,13000,15.8,0,0,"1986"
"844",1986-05-24,43,13300,15.73,0,0,"1986"
"845",1986-05-25,43,13200,15.73,0,0,"1986"
"846",1986-05-26,43,13200,15.72,0,0,"1986"
"847",1986-05-27,43,13400,15.77,0,0,"1986"
"848",1986-05-28,43,14000,15.83,0,0,"1986"
"849",1986-05-29,43,14100,15.83,0,0,"1986"
"850",1986-05-30,43,13700,15.78,0,0,"1986"
"851",1986-05-31,43,13700,15.72,0,0,"1986"
"852",1986-06-01,43,13600,15.64,0,0,"1986"
"853",1986-06-02,43,13900,15.7,0,0,"1986"
"854",1986-06-03,43,14000,15.71,0,0,"1986"
"855",1986-06-04,43,14000,15.84,0,0,"1986"
"856",1986-06-05,43,14000,15.86,0,0,"1986"
"857",1986-06-06,43,14000,15.83,0,0,"1986"
"858",1986-06-07,43,13600,15.42,0,0,"1986"
"859",1986-06-08,43,13100,15.07,0,0,"1986"
"860",1986-06-09,43,12800,14.87,0,0,"1986"
"861",1986-06-10,43,11900,14.71,0,0,"1986"
"862",1986-06-11,43,11600,14.46,0,0,"1986"
"863",1986-06-12,43,11200,14.2,0,0,"1986"
"864",1986-06-13,43,10100,13.92,0,0,"1986"
"865",1986-06-14,43,10000,13.72,0,0,"1986"
"866",1986-06-15,43,10100,13.78,0,0,"1986"
"867",1986-06-16,43,10300,13.82,0,0,"1986"
"868",1986-06-17,43,10100,13.96,0,0,"1986"
"869",1986-06-18,43,10500,14.07,0,0,"1986"
"870",1986-06-19,43,9800,14.07,0,0,"1986"
"871",1986-06-20,43,9600,14.01,0,0,"1986"
"872",1986-06-21,43,9400,13.83,0,0,"1986"
"873",1986-06-22,43,9900,13.96,0,0,"1986"
"874",1986-06-23,43,10000,14.22,0,0,"1986"
"875",1986-06-24,43,11100,14.29,0,0,"1986"
"876",1986-06-25,43,11200,14.32,0,0,"1986"
"877",1986-06-26,43,11500,14.3,0,0,"1986"
"878",1986-06-27,43,11800,14.2,0,0,"1986"
"879",1986-06-28,43,12600,14.63,0,0,"1986"
"880",1986-06-29,43,13800,15,0,0,"1986"
"881",1986-06-30,43,15100,15.31,0,0,"1986"
"882",1986-07-01,43,16100,15.73,0,0,"1986"
"883",1986-07-02,43,16400,16.03,0,0,"1986"
"884",1986-07-03,43,16300,16.08,0,0,"1986"
"885",1986-07-04,43,16500,16.06,0,0,"1986"
"886",1986-07-05,43,15900,16.03,0,0,"1986"
"887",1986-07-06,43,16000,15.95,0,0,"1986"
"888",1986-07-07,43,16400,15.89,0,0,"1986"
"889",1986-07-08,43,16200,15.84,0,0,"1986"
"890",1986-07-09,43,16100,15.77,0,0,"1986"
"891",1986-07-10,43,15900,15.64,0,0,"1986"
"892",1986-07-11,43,15800,15.58,0,0,"1986"
"893",1986-07-12,43,15900,15.63,0,0,"1986"
"894",1986-07-13,43,16100,15.64,0,0,"1986"
"895",1986-07-14,43,16700,15.81,0,0,"1986"
"896",1986-07-15,43,16200,15.84,0,0,"1986"
"897",1986-07-16,43,17200,15.87,0,0,"1986"
"898",1986-07-17,43,16800,15.88,0,0,"1986"
"899",1986-07-18,43,17200,15.95,0,0,"1986"
"900",1986-07-19,43,17200,16,0,0,"1986"
"901",1986-07-20,43,17200,16.11,0,0,"1986"
"902",1986-07-21,43,17500,22.39,0,0,"1986"
"903",1986-07-22,43,17900,16.68,0,0,"1986"
"904",1986-07-23,43,18200,16.66,0,0,"1986"
"905",1986-07-24,43,17300,16.47,0,0,"1986"
"906",1986-07-25,43,17400,16.51,0,0,"1986"
"907",1986-07-26,43,17700,16.59,0,0,"1986"
"908",1986-07-27,43,17800,16.67,0,0,"1986"
"909",1986-07-28,43,18100,16.91,0,0,"1986"
"910",1986-07-29,43,18400,16.79,0,0,"1986"
"911",1986-07-30,43,17700,16.59,0,0,"1986"
"912",1986-07-31,43,17200,16.31,0,0,"1986"
"913",1986-08-01,36,16900,16.11,0,0,"1986"
"914",1986-08-02,34,16700,15.87,0,0,"1986"
"915",1986-08-03,34,16500,15.81,0,0,"1986"
"916",1986-08-04,34,16500,15.8,0,0,"1986"
"917",1986-08-05,34,16200,15.8,0,0,"1986"
"918",1986-08-06,34,16300,15.79,0,0,"1986"
"919",1986-08-07,34,16300,15.68,0,0,"1986"
"920",1986-08-08,34,16100,15.48,0,0,"1986"
"921",1986-08-09,34,15800,15.37,0,0,"1986"
"922",1986-08-10,34,15800,15.51,0,0,"1986"
"923",1986-08-11,34,16100,15.58,0,0,"1986"
"924",1986-08-12,34,15900,15.6,0,0,"1986"
"925",1986-08-13,34,15500,15.5,0,0,"1986"
"926",1986-08-14,34,15200,15.48,0,0,"1986"
"927",1986-08-15,34,14600,15.52,0,0,"1986"
"928",1986-08-16,34,14100,15.66,0,0,"1986"
"929",1986-08-17,34,14000,15.61,0,0,"1986"
"930",1986-08-18,34,13900,15.68,0,0,"1986"
"931",1986-08-19,34,13700,15.78,0,0,"1986"
"932",1986-08-20,34,13800,15.92,0,0,"1986"
"933",1986-08-21,34,13900,16.02,0,0,"1986"
"934",1986-08-22,34,14300,15.95,0,0,"1986"
"935",1986-08-23,34,14600,15.91,0,0,"1986"
"936",1986-08-24,34,14500,15.99,0,0,"1986"
"937",1986-08-25,34,14400,16.05,0,0,"1986"
"938",1986-08-26,34,14400,16.03,0,0,"1986"
"939",1986-08-27,34,14400,16.06,0,0,"1986"
"940",1986-08-28,34,14200,16.28,0,0,"1986"
"941",1986-08-29,34,14400,16.39,0,0,"1986"
"942",1986-08-30,34,14600,16.55,0,0,"1986"
"943",1986-08-31,34,14900,16.79,0,0,"1986"
"944",1986-09-01,23,15300,17.01,0,0,"1986"
"945",1986-09-02,20,15100,17.01,0,0,"1986"
"946",1986-09-03,20,15400,17.19,0,0,"1986"
"947",1986-09-04,20,15800,17.41,0,0,"1986"
"948",1986-09-05,20,16200,17.53,0,0,"1986"
"949",1986-09-06,20,16200,17.45,0,0,"1986"
"950",1986-09-07,20,16000,17.25,0,0,"1986"
"951",1986-09-08,20,15000,16.84,0,0,"1986"
"952",1986-09-09,20,14500,16.55,0,0,"1986"
"953",1986-09-10,20,14100,16.31,0,0,"1986"
"954",1986-09-11,20,13900,16.21,0,0,"1986"
"955",1986-09-12,20,14000,16.25,0,0,"1986"
"956",1986-09-13,20,14800,16.17,0,0,"1986"
"957",1986-09-14,20,14700,16.02,0,0,"1986"
"958",1986-09-15,20,14700,16.12,0,0,"1986"
"959",1986-09-16,20,15500,16.93,0,0,"1986"
"960",1986-09-17,20,16700,17.55,0,0,"1986"
"961",1986-09-18,20,19800,18.05,0,0,"1986"
"962",1986-09-19,20,21300,18.51,0,0,"1986"
"963",1986-09-20,20,22800,18.84,0,0,"1986"
"964",1986-09-21,20,23000,18.94,0,0,"1986"
"965",1986-09-22,20,22700,18.79,0,0,"1986"
"966",1986-09-23,20,22600,18.55,0,0,"1986"
"967",1986-09-24,20,22600,18.43,0,0,"1986"
"968",1986-09-25,20,22500,18.42,0,0,"1986"
"969",1986-09-26,20,23000,18.84,0,0,"1986"
"970",1986-09-27,20,22900,19.09,0,0,"1986"
"971",1986-09-28,20,21900,19.19,0,0,"1986"
"972",1986-09-29,20,21400,19.36,0,0,"1986"
"973",1986-09-30,20,19800,19.21,0,0,"1986"
"974",1986-10-01,20,20800,18.6873622047244,0,0,"1986"
"975",1986-10-02,20,22000,18.46,0,0,"1986"
"976",1986-10-03,20,21000,18,0,0,"1986"
"977",1986-10-04,20,21000,17.86,0,0,"1986"
"978",1986-10-05,20,20400,17.79,0,0,"1986"
"979",1986-10-06,20,19600,17.54,0,0,"1986"
