"","date","mean","max","min","sd","cv","n()","method"
"1766",2008-04-05,15.0575,15.53,14.58,0.320356459072648,2.12755410308914,24,"RSTR_logger"
"1767",2008-04-06,15.1233333333333,15.53,14.73,0.266811554841804,1.76423774416005,24,"RSTR_logger"
"1768",2008-04-07,15.4591666666667,16,15.05,0.34179725323478,2.21096816280382,24,"RSTR_logger"
"1769",2008-04-08,15.5133333333333,15.68,15.21,0.159200903063493,1.02621983066283,24,"RSTR_logger"
"1770",2008-04-09,15.634,16.48,15.21,0.327795668061675,2.0966845852736,25,"RSTR_logger"
"1771",2008-04-10,15.9295833333333,16.48,15.37,0.402432594049766,2.52632216190902,24,"RSTR_logger"
"1772",2008-04-11,16.3708333333333,16.79,15.84,0.345667805680624,2.11148570535377,24,"RSTR_logger"
"1773",2008-04-12,16.8416666666667,17.43,16.16,0.495735436688165,2.94350580913309,24,"RSTR_logger"
"1774",2008-04-13,17.4316666666667,18.07,16.79,0.453178788661554,2.59974446120024,24,"RSTR_logger"
"1775",2008-04-14,17.51,17.75,17.27,0.170115050582783,0.971530842848558,24,"RSTR_logger"
"1776",2008-04-15,16.9541666666667,17.27,16.64,0.186568944399899,1.1004312277212,24,"RSTR_logger"
"1777",2008-04-16,16.4666666666667,16.64,16.16,0.182224578752289,1.10662699647139,24,"RSTR_logger"
"1778",2008-04-17,16.465,16.96,15.84,0.384470273628987,2.33507606212564,24,"RSTR_logger"
"1779",2008-04-18,16.8416666666667,17.43,16.32,0.391626115692957,2.32534061767218,24,"RSTR_logger"
"1780",2008-04-19,16.6566666666667,17.11,16.32,0.214975563154567,1.29062775558075,24,"RSTR_logger"
"1781",2008-04-20,16.3395833333333,16.79,15.84,0.271589190517217,1.66215493367671,24,"RSTR_logger"
"1782",2008-04-21,16.0141666666667,16.32,15.53,0.260716682254506,1.6280377723131,24,"RSTR_logger"
"1783",2008-04-22,15.88125,16.16,15.53,0.199244496950901,1.25458951248108,24,"RSTR_logger"
"1784",2008-04-23,15.6183333333333,16,15.37,0.183816228329007,1.17692601640598,24,"RSTR_logger"
"1785",2008-04-24,15.2358333333333,15.68,14.73,0.317612241942724,2.08463977646595,24,"RSTR_logger"
"1786",2008-04-25,15.3595833333333,16,14.73,0.449381015510723,2.92573701876064,24,"RSTR_logger"
"1787",2008-04-26,16.22625,17.11,15.53,0.60207476424372,3.71049850855077,24,"RSTR_logger"
"1788",2008-04-27,17.55875,18.39,16.79,0.565787734817189,3.22225519935752,24,"RSTR_logger"
"1789",2008-04-28,18.68375,19.21,18.07,0.404429953090175,2.16460803152566,24,"RSTR_logger"
"1790",2008-04-29,19.1870833333333,19.69,18.88,0.188090615688676,0.980298112125828,24,"RSTR_logger"
"1791",2008-04-30,18.8266666666667,19.04,18.56,0.167919925706497,0.891925950990599,24,"RSTR_logger"
"1792",2008-05-01,18.2104166666667,18.56,18.07,0.14501811481049,0.796347043919861,24,"RSTR_logger"
"1793",2008-05-02,17.85,18.07,17.59,0.123147137162438,0.689899928080886,24,"RSTR_logger"
"1794",2008-05-03,17.7766666666667,18.23,17.43,0.239031863742176,1.34463827344183,24,"RSTR_logger"
"1795",2008-05-04,18.1104166666667,18.56,17.75,0.268659784318653,1.48345446305019,24,"RSTR_logger"
"1796",2008-05-05,18.6016666666667,19.04,18.23,0.371760402815374,1.99853276309671,24,"RSTR_logger"
"1797",2008-05-06,19.2445833333333,19.69,18.88,0.345794349121062,1.79683988544514,24,"RSTR_logger"
"1798",2008-05-07,19.9128,20.34,19.53,0.299909986495948,1.50611660085949,25,"RSTR_logger"
"1799",2008-05-08,20.3291666666667,20.83,19.86,0.286339972253517,1.40851800247682,24,"RSTR_logger"
"1800",2008-05-09,20.335,20.83,19.86,0.267402968992655,1.31498878285053,24,"RSTR_logger"
"1801",2008-05-10,20.4575,20.99,20.02,0.329376882058809,1.6100544155386,24,"RSTR_logger"
"1802",2008-05-11,20.5041666666667,20.99,20.18,0.275663889020932,1.34442863980946,24,"RSTR_logger"
"1803",2008-05-12,20.485,21.82,19.86,0.488991864429523,2.38707280658786,24,"RSTR_logger"
"1804",2008-05-13,20.2170833333333,21.99,19.53,0.697420584019781,3.4496597383555,24,"RSTR_logger"
"1805",2008-05-14,20.4133333333333,21.82,19.86,0.55896384472535,2.73822915443509,24,"RSTR_logger"
"1806",2008-05-15,21.1683333333333,23.16,20.34,0.761592534368475,3.5977916748373,24,"RSTR_logger"
"1807",2008-05-16,22.0175,24.01,21.32,0.763614118347173,3.46821445825899,24,"RSTR_logger"
"1808",2008-05-17,23.1016666666667,24.36,22.32,0.712366946641032,3.08361711265146,24,"RSTR_logger"
"1809",2008-05-18,23.8070833333333,24.36,23.33,0.324204433178749,1.36179820366662,24,"RSTR_logger"
"1810",2008-05-19,23.8058333333333,24.19,23.33,0.257444239073016,1.08143342628774,24,"RSTR_logger"
"1811",2008-05-20,23.295,23.67,22.66,0.312089730686545,1.33972839959882,24,"RSTR_logger"
"1812",2008-05-21,22.4216666666667,22.82,21.49,0.351415357693981,1.56730256906555,24,"RSTR_logger"
"1813",2008-05-22,20.4791666666667,21.49,19.69,0.576857428446252,2.81680127827265,24,"RSTR_logger"
"1814",2008-05-23,19.1695833333333,19.69,19.04,0.22543637233378,1.17601081053117,24,"RSTR_logger"
"1815",2008-05-24,18.1520833333333,19.04,17.59,0.400976841645788,2.20898524033029,24,"RSTR_logger"
"1816",2008-05-25,17.31,17.59,17.11,0.151054266091189,0.87264162964292,24,"RSTR_logger"
"1817",2008-05-26,17.2383333333333,17.75,16.64,0.389890359913685,2.26176366574699,24,"RSTR_logger"
"1818",2008-05-27,17.7433333333333,18.23,17.27,0.354580789428706,1.99838881887304,24,"RSTR_logger"
"1819",2008-05-28,18.1929166666667,18.72,17.75,0.367156869289771,2.01813088036885,24,"RSTR_logger"
"1820",2008-05-29,18.71125,19.21,18.23,0.327471372794631,1.75013092548403,24,"RSTR_logger"
"1821",2008-05-30,19.1379166666667,19.69,18.56,0.454609045288336,2.37543643441686,24,"RSTR_logger"
"1822",2008-05-31,19.525,20.02,19.04,0.347537924111387,1.77996375985345,24,"RSTR_logger"
"1823",2008-06-01,19.8016666666667,20.18,19.21,0.326851470943563,1.65062606317766,24,"RSTR_logger"
"1824",2008-06-02,20.2,20.67,19.69,0.358790237858569,1.77618929632955,24,"RSTR_logger"
"1825",2008-06-03,20.5983333333333,20.99,20.18,0.283298378065411,1.37534611893557,24,"RSTR_logger"
"1826",2008-06-04,20.747,20.99,20.5,0.207045351983031,0.997953207610891,10,"RSTR_logger"
"1827",2009-01-07,7.534,7.63,7.47,0.0826236447190916,1.09667699388229,10,"RSTR_logger"
"1828",2009-01-08,7.62333333333333,7.63,7.47,0.0326598632371091,0.428419718895178,24,"RSTR_logger"
"1829",2009-01-09,7.705,8.09,7.47,0.164818741019656,2.13911409499878,24,"RSTR_logger"
"1830",2009-01-10,7.74375,7.94,7.47,0.153985106563844,1.98850823649839,24,"RSTR_logger"
"1831",2009-01-11,7.76458333333333,8.09,7.47,0.179127818504885,2.30698558847182,24,"RSTR_logger"
"1832",2009-01-12,8.08333333333333,8.55,7.78,0.307693617611482,3.8065189807606,24,"RSTR_logger"
"1833",2009-01-13,8.69916666666667,9.17,8.4,0.303886658886624,3.49328470796004,24,"RSTR_logger"
"1834",2009-01-14,9.28708333333333,9.63,9.01,0.269387052506187,2.90066367273027,24,"RSTR_logger"
"1835",2009-01-15,9.55708333333333,9.94,9.32,0.24022596548407,2.51359077979582,24,"RSTR_logger"
"1836",2009-01-16,9.80458333333333,10.1,9.47,0.213235513125677,2.1748554311403,24,"RSTR_logger"
"1837",2009-01-17,9.90791666666667,10.26,9.63,0.192511527981565,1.94300713720408,24,"RSTR_logger"
"1838",2009-01-18,9.99958333333333,10.41,9.78,0.214404720232487,2.14413654134743,24,"RSTR_logger"
"1839",2009-01-19,10.04625,10.57,9.78,0.228526708552281,2.27474638349913,24,"RSTR_logger"
"1840",2009-01-20,9.99916666666667,10.88,9.63,0.266097671944895,2.66119848598945,24,"RSTR_logger"
"1841",2009-01-21,9.90666666666667,10.1,9.78,0.115369601401479,1.16456529005531,24,"RSTR_logger"
"1842",2009-01-22,9.96,10.1,9.78,0.136030687074965,1.36576995055186,24,"RSTR_logger"
"1843",2009-01-23,10.1975,10.41,9.94,0.158642337679284,1.55569833468285,24,"RSTR_logger"
"1844",2009-01-24,10.65125,11.03,10.41,0.239407102796816,2.24769020346735,24,"RSTR_logger"
"1845",2009-01-25,10.8133333333333,11.03,10.57,0.175367109768068,1.62176735297227,24,"RSTR_logger"
"1846",2009-01-26,10.5858333333333,10.88,10.41,0.147055643614384,1.38917399305094,24,"RSTR_logger"
"1847",2009-01-27,10.0195833333333,10.41,9.78,0.162386526713182,1.62069141311447,24,"RSTR_logger"
"1848",2009-01-28,9.64041666666667,9.94,9.47,0.128890893079536,1.33698467126631,24,"RSTR_logger"
"1849",2009-01-29,9.36416666666667,9.63,9.01,0.177688458842428,1.89753626956406,24,"RSTR_logger"
"1850",2009-01-30,9.31333333333333,9.63,9.01,0.210726830521055,2.2626359755303,24,"RSTR_logger"
"1851",2009-01-31,9.4425,9.78,9.01,0.268316004481413,2.84157801939542,24,"RSTR_logger"
"1852",2009-02-01,9.71375,10.1,9.32,0.283070316967049,2.91411985038785,24,"RSTR_logger"
"1853",2009-02-02,10.0208333333333,10.41,9.63,0.260065487850684,2.59524811160766,24,"RSTR_logger"
"1854",2009-02-03,10.36125,10.57,9.94,0.234285453908354,2.26116978075381,24,"RSTR_logger"
"1855",2009-02-04,10.6316666666667,10.88,10.41,0.165073545313351,1.55265915014909,24,"RSTR_logger"
"1856",2009-02-05,10.9095833333333,11.19,10.72,0.144808093896615,1.32734761238924,24,"RSTR_logger"
"1857",2009-02-06,11.0583333333333,11.19,10.88,0.10945186222686,0.989768158796018,24,"RSTR_logger"
"1858",2009-02-07,11.1091666666667,11.49,10.88,0.150734914644065,1.35685168084073,24,"RSTR_logger"
"1859",2009-02-08,10.93,11.19,10.72,0.117658311482315,1.07647128529108,24,"RSTR_logger"
"1860",2009-02-09,10.7033333333333,10.88,10.57,0.114461562436315,1.06940108162237,24,"RSTR_logger"
"1861",2009-02-10,10.3283333333333,10.57,10.1,0.144633469776916,1.40035633154994,24,"RSTR_logger"
"1862",2009-02-11,9.97555555555556,10.26,9.78,0.169643994787084,1.70059696266848,18,"RSTR_logger"
"1863",2009-02-12,9.64708333333333,9.78,9.47,0.104859291502912,1.08695330888865,24,"RSTR_logger"
"1864",2009-02-13,9.32,9.47,9.17,0.108347267777193,1.16252433237331,24,"RSTR_logger"
"1865",2009-02-14,9.05791666666667,9.32,8.86,0.125350956593241,1.38388286408657,24,"RSTR_logger"
"1866",2009-02-15,8.7475,9.01,8.71,0.0911878138311489,1.04244428500885,24,"RSTR_logger"
"1867",2009-02-16,8.65666666666667,8.71,8.55,0.0770469459748924,0.890030180688013,24,"RSTR_logger"
"1868",2009-02-17,8.48791666666667,8.71,8.4,0.0886114707790319,1.04397196931754,24,"RSTR_logger"
"1869",2009-02-18,8.23208333333333,8.4,7.94,0.18089101130519,2.19739042937924,24,"RSTR_logger"
"1870",2009-02-19,8.33291666666667,8.55,8.09,0.143723138637139,1.72476390184076,24,"RSTR_logger"
"1871",2009-02-20,8.76208333333333,9.17,8.4,0.254916510913341,2.90931392929773,24,"RSTR_logger"
"1872",2009-02-21,9.41791666666667,9.94,9.17,0.250789694793253,2.66289991374511,24,"RSTR_logger"
"1873",2009-02-22,10.2366666666667,10.72,9.94,0.202327041900133,1.97649340833734,24,"RSTR_logger"
"1874",2009-02-23,11.23,11.65,10.72,0.257951798665531,2.29698841198158,24,"RSTR_logger"
"1875",2009-02-24,11.88875,12.11,11.65,0.169046237564705,1.42190085218971,24,"RSTR_logger"
"1876",2009-02-25,11.8516666666667,11.96,11.65,0.124469890428121,1.05023111034837,24,"RSTR_logger"
"1877",2009-02-26,12.19,12.42,11.96,0.103545831062553,0.849432576395021,24,"RSTR_logger"
"1878",2009-02-27,12.1966666666667,12.27,12.11,0.0814363804326483,0.667693745006682,24,"RSTR_logger"
"1879",2009-02-28,12.2283333333333,12.42,12.11,0.115029926792861,0.940683604684705,24,"RSTR_logger"
"1880",2009-03-01,12.4666666666667,12.58,12.42,0.0742888994380059,0.595900262871705,24,"RSTR_logger"
"1881",2009-03-02,12.54,12.58,12.42,0.0707721389543507,0.564371124037884,24,"RSTR_logger"
"1882",2009-03-03,12.14625,12.58,11.65,0.317898158425674,2.61725354266274,24,"RSTR_logger"
"1883",2009-03-04,11.3466666666667,11.65,11.19,0.113737557051565,1.00238740057196,24,"RSTR_logger"
"1884",2009-03-05,11.1033333333333,11.19,11.03,0.0814363804326483,0.733440832476568,24,"RSTR_logger"
"1885",2009-03-06,11.0129166666667,11.19,10.88,0.104859291502912,0.952148233540118,24,"RSTR_logger"
"1886",2009-03-07,11.1483333333333,11.34,10.88,0.146009727688638,1.30970005401678,24,"RSTR_logger"
"1887",2009-03-08,11.305652173913,11.49,11.03,0.171856866632369,1.52009688595334,23,"RSTR_logger"
"1888",2009-03-09,11.6825,11.96,11.49,0.154757875405422,1.32469827010847,24,"RSTR_logger"
"1889",2009-03-10,11.9725,12.11,11.81,0.0980793822237438,0.81920553120688,24,"RSTR_logger"
"1890",2009-03-11,12.0116666666667,12.27,11.81,0.166202251506401,1.38367352440461,24,"RSTR_logger"
"1891",2009-03-12,12.1669565217391,12.58,11.81,0.243150435712856,1.99844912142499,23,"RSTR_logger"
"1892",2009-03-13,12.44125,12.89,12.11,0.282908995968669,2.27395957776484,24,"RSTR_logger"
"1893",2009-03-14,12.6016666666667,12.73,12.42,0.141963457228985,1.12654509109101,24,"RSTR_logger"
"1894",2009-03-15,12.6804166666667,12.89,12.58,0.0857437621849148,0.676190415811111,24,"RSTR_logger"
"1895",2009-03-16,12.8416666666667,13.04,12.73,0.117127454423419,0.912089197327077,24,"RSTR_logger"
"1896",2009-03-17,13.30625,13.66,12.89,0.320581163839511,2.40925252298365,24,"RSTR_logger"
"1897",2009-03-18,13.7558333333333,14.12,13.35,0.320107545333924,2.32706763434124,24,"RSTR_logger"
"1898",2009-03-19,14.2333333333333,14.59,13.97,0.260362066739956,1.82924168669758,24,"RSTR_logger"
"1899",2009-03-20,14.3620833333333,14.59,14.12,0.189759095942075,1.32125048670104,24,"RSTR_logger"
"1900",2009-03-21,14.5366666666667,14.59,14.43,0.0770469459748924,0.530017972769266,24,"RSTR_logger"
"1901",2009-03-22,14.3416666666667,14.59,14.12,0.151447125704181,1.05599390380603,24,"RSTR_logger"
"1902",2009-03-23,14.0120833333333,14.28,13.81,0.132958939940663,0.948887733377712,24,"RSTR_logger"
"1903",2009-03-24,13.6258333333333,13.81,13.19,0.212601212043391,1.56028043821216,24,"RSTR_logger"
"1904",2009-03-25,13.80875,14.12,13.51,0.21423904771357,1.55147314357614,24,"RSTR_logger"
"1905",2009-03-26,14.1470833333333,14.43,13.66,0.290673568093842,2.05465367839431,24,"RSTR_logger"
"1906",2009-03-27,14.5591666666667,15.06,14.12,0.338023882185174,2.3217254800653,24,"RSTR_logger"
"1907",2009-03-28,15.2583333333333,15.69,14.74,0.408674066651681,2.67836635708366,24,"RSTR_logger"
"1908",2009-03-29,15.6370833333333,16.01,15.38,0.227050639183472,1.45200120983861,24,"RSTR_logger"
"1909",2009-03-30,14.7395833333333,15.38,14.43,0.240135453925247,1.629187531931,24,"RSTR_logger"
"1910",2009-03-31,14.5175,14.91,14.12,0.295373749974356,2.034604787149,24,"RSTR_logger"
"1911",2009-04-01,14.9078260869565,15.23,14.59,0.261220153088246,1.75223504463068,23,"RSTR_logger"
"1912",2009-04-02,15.1354166666667,15.54,14.75,0.288684861527864,1.90734664189091,24,"RSTR_logger"
"1913",2009-04-03,15.1816666666667,15.54,14.75,0.235495161339873,1.55118121422685,24,"RSTR_logger"
"1914",2009-04-04,14.6945833333333,14.91,14.28,0.220768995276426,1.50238349920158,24,"RSTR_logger"
"1915",2009-04-05,14.7745833333333,15.39,14.28,0.358899031055747,2.42916516126736,24,"RSTR_logger"
"1916",2009-04-06,14.9975,15.54,14.28,0.455156447064466,3.03488212745101,24,"RSTR_logger"
"1917",2009-04-07,14.9606153846154,15.25,14.55,0.19313917361482,1.29098415171767,65,"RSTR_logger"
"1918",2009-04-08,14.5723958333333,14.96,14.22,0.277161343061617,1.90196139489726,96,"RSTR_logger"
"1919",2009-04-09,14.589375,14.84,14.39,0.162615545964934,1.11461625988046,96,"RSTR_logger"
"1920",2009-04-10,14.3945833333333,14.79,14.05,0.255396149114383,1.77425176679457,96,"RSTR_logger"
"1921",2009-04-11,14.6179166666667,15.15,14.12,0.342147757144919,2.340605470307,96,"RSTR_logger"
"1922",2009-04-12,14.945625,15.53,14.43,0.399341069104699,2.67195964775444,96,"RSTR_logger"
"1923",2009-04-13,15.4561458333333,16.01,14.96,0.392777879620656,2.54124077150964,96,"RSTR_logger"
"1924",2009-04-14,15.5425,16.01,15.01,0.263714359028656,1.69673063553904,96,"RSTR_logger"
"1925",2009-04-15,14.62875,14.98,14.29,0.19446688258172,1.32934722776533,96,"RSTR_logger"
"1926",2009-04-16,14.4760416666667,14.96,14,0.33552936703119,2.31782537490064,96,"RSTR_logger"
"1927",2009-04-17,14.8826041666667,15.46,14.34,0.417194249321185,2.80323419644255,96,"RSTR_logger"
"1928",2009-04-18,15.5614583333333,16.23,14.94,0.502871709425327,3.2315204568466,96,"RSTR_logger"
"1929",2009-04-19,16.4789583333333,17.2,15.75,0.568459560505252,3.44960857965993,96,"RSTR_logger"
"1930",2009-04-20,17.4304166666667,18.03,16.8,0.482148517557045,2.7661330579612,96,"RSTR_logger"
"1931",2009-04-21,18.26625,18.79,17.72,0.41242096531527,2.2578305088087,96,"RSTR_logger"
"1932",2009-04-22,18.918125,19.39,18.39,0.394358406315345,2.08455333874443,96,"RSTR_logger"
"1933",2009-04-23,18.7036458333333,19.1,18.51,0.131422338817839,0.702656262789259,96,"RSTR_logger"
"1934",2009-04-24,17.9441666666667,18.49,17.72,0.166882667049048,0.930010683410848,96,"RSTR_logger"
"1935",2009-04-25,17.1290625,17.72,16.89,0.181763745588955,1.06114240396376,96,"RSTR_logger"
"1936",2009-04-26,16.5127083333333,16.89,16.2,0.18728800881427,1.13420527410516,96,"RSTR_logger"
"1937",2009-04-27,16.1996875,16.65,15.94,0.169869628802425,1.04859818315893,96,"RSTR_logger"
"1938",2009-04-28,15.69,16.11,15.49,0.146201015188354,0.931810166911114,96,"RSTR_logger"
"1939",2009-04-29,15.3123958333333,15.65,15.15,0.120006533082396,0.783721465854189,96,"RSTR_logger"
"1940",2009-04-30,15.1920833333333,15.56,14.94,0.191167695281651,1.25833758996177,96,"RSTR_logger"
"1941",2009-05-01,15.1561458333333,15.56,14.94,0.194581168514198,1.28384333757366,96,"RSTR_logger"
"1942",2009-05-02,14.7380208333333,15.03,14.58,0.116814020352341,0.792603170217674,96,"RSTR_logger"
"1943",2009-05-03,14.531875,14.77,14.29,0.138725875095645,0.954631629405328,96,"RSTR_logger"
"1944",2009-05-04,14.8901041666667,15.18,14.63,0.198268795706428,1.33154740549282,96,"RSTR_logger"
"1945",2009-05-05,15.2152083333333,15.56,14.98,0.197984471303163,1.30122747560032,96,"RSTR_logger"
"1946",2009-05-06,15.2605208333333,15.56,14.96,0.164754169608871,1.079610397366,96,"RSTR_logger"
"1947",2009-05-07,15.6095789473684,16.37,14.89,0.511351808339911,3.27588469915851,95,"RSTR_logger"
"1948",2009-05-08,16.504375,16.87,16.23,0.207804627373634,1.25908813495593,96,"RSTR_logger"
"1949",2009-05-09,17.0894791666667,17.25,16.89,0.102015167001018,0.596947197782365,96,"RSTR_logger"
"1950",2009-05-10,17.4130208333333,17.58,17.18,0.110072892515217,0.632129792807158,96,"RSTR_logger"
"1951",2009-05-11,17.834375,18.18,17.39,0.230654959899664,1.29331675429985,96,"RSTR_logger"
"1952",2009-05-12,17.986875,18.3,17.7,0.203269654969892,1.13009989211518,96,"RSTR_logger"
"1953",2009-05-13,17.9898958333333,18.2,17.84,0.0932850164723438,0.51854117075818,96,"RSTR_logger"
"1954",2009-05-14,17.9947916666667,18.25,17.77,0.153835039240888,0.854886469877002,96,"RSTR_logger"
"1955",2009-05-15,18.3277083333333,18.65,17.94,0.289440400797876,1.57925036525957,96,"RSTR_logger"
"1956",2009-05-16,18.9422916666667,19.41,18.46,0.377022906372842,1.99037641805664,96,"RSTR_logger"
"1957",2009-05-17,19.5890625,20.1,19.13,0.346598746087567,1.76934830897378,96,"RSTR_logger"
"1958",2009-05-18,19.9669791666667,20.34,19.67,0.212959693698951,1.06655940250827,96,"RSTR_logger"
"1959",2009-05-19,19.7933333333333,20.22,19.48,0.238851050994974,1.20672474399616,96,"RSTR_logger"
"1960",2009-05-20,19.6554166666667,19.98,19.37,0.206325836669073,1.04971489624526,96,"RSTR_logger"
"1961",2009-05-21,19.5225,19.89,19.18,0.249107881934927,1.2760040053012,96,"RSTR_logger"
"1962",2009-05-22,19.47125,19.96,18.99,0.337065509797038,1.73109332886711,96,"RSTR_logger"
"1963",2009-05-23,19.17375,19.53,18.75,0.239430244758809,1.24873978621193,96,"RSTR_logger"
"1964",2009-05-24,18.8108333333333,19.18,18.37,0.249600382365879,1.32689699569864,96,"RSTR_logger"
"1965",2009-05-25,18.7784375,19.18,18.27,0.30831060252865,1.6418330999512,96,"RSTR_logger"
"1966",2009-05-26,19.2498958333333,19.77,18.63,0.428201857936594,2.22443727303248,96,"RSTR_logger"
"1967",2009-05-27,20.1466666666667,20.79,19.39,0.545790911703599,2.70908791381667,96,"RSTR_logger"
"1968",2009-05-28,20.7527083333333,21.1,20.27,0.29015233446068,1.39814201500935,96,"RSTR_logger"
"1969",2009-05-29,20.924375,21.37,20.44,0.253484402094612,1.21143117581582,96,"RSTR_logger"
"1970",2009-05-30,20.7516666666667,21.03,20.44,0.16474967720864,0.793910580075365,96,"RSTR_logger"
"1971",2009-05-31,20.5147916666667,20.94,20.15,0.224822639647892,1.09590505865674,96,"RSTR_logger"
"1972",2009-06-01,20.1630208333333,20.51,19.84,0.199958520918013,0.991709142051983,96,"RSTR_logger"
"1973",2009-06-02,19.9183333333333,20.17,19.63,0.173985278667428,0.873493157061809,96,"RSTR_logger"
"1974",2009-06-03,19.9461458333333,20.27,19.63,0.230853655131816,1.15738477528837,96,"RSTR_logger"
"1975",2009-06-04,19.99,20.39,19.65,0.261630514878883,1.30880697788336,96,"RSTR_logger"
"1976",2009-06-05,19.9384375,20.25,19.6,0.185525303282045,0.930490683043969,96,"RSTR_logger"
"1977",2009-06-06,19.9027083333333,20.44,19.39,0.36161764968182,1.81692684043496,96,"RSTR_logger"
"1978",2009-06-07,20.1494791666667,20.79,19.51,0.416310536401973,2.06611065704704,96,"RSTR_logger"
"1979",2009-06-08,20.2464583333333,20.79,19.72,0.343747089301871,1.69781343305823,96,"RSTR_logger"
"1980",2009-06-09,20.1426041666667,20.67,19.65,0.332905059301856,1.6527409095035,96,"RSTR_logger"
"1981",2009-06-10,19.993125,20.46,19.51,0.316734364878105,1.58421639877761,96,"RSTR_logger"
"1982",2009-06-11,20.0715625,20.65,19.44,0.426657333539642,2.1256807163849,96,"RSTR_logger"
"1983",2009-06-12,19.9641666666667,20.29,19.58,0.215839446502873,1.08113426473869,96,"RSTR_logger"
"1984",2009-06-13,19.9560416666667,20.6,19.34,0.480472309660897,2.40765336977347,96,"RSTR_logger"
"1985",2009-06-14,20.3266666666667,20.89,19.7,0.422697270462136,2.07952084517286,96,"RSTR_logger"
"1986",2009-06-15,20.4780208333333,20.94,19.96,0.33193093698814,1.62091317168618,96,"RSTR_logger"
"1987",2009-06-16,20.750625,21.13,20.29,0.266236193118659,1.28302734553132,96,"RSTR_logger"
"1988",2009-06-17,20.9773958333333,21.58,20.48,0.337994845154297,1.61123357655872,96,"RSTR_logger"
"1989",2009-06-18,21.3766666666667,21.56,21.2,0.114098377360557,0.533751960208439,48,"RSTR_logger"
"1990",2010-01-06,8.73890909090909,8.99,7.95,0.19804295014216,2.26622050969932,55,"RSTR_logger"
"1991",2010-01-07,8.20260416666667,8.44,8,0.147728376575437,1.80099360610095,96,"RSTR_logger"
"1992",2010-01-08,7.64875,8.05,7.42,0.182556408009314,2.38674826617832,96,"RSTR_logger"
"1993",2010-01-09,7.20197916666667,7.44,6.94,0.122591489287038,1.70219166773539,96,"RSTR_logger"
"1994",2010-01-10,7.11614583333333,7.27,6.97,0.0728859208361968,1.02423309672472,96,"RSTR_logger"
"1995",2010-01-11,7.3753125,7.65,7.24,0.0937965673819228,1.27176397450173,96,"RSTR_logger"
"1996",2010-01-12,8.00520833333333,8.27,7.67,0.206382267530128,2.57809989367499,96,"RSTR_logger"
"1997",2010-01-13,8.49708333333333,8.82,8.22,0.242846785862009,2.8580016969981,96,"RSTR_logger"
"1998",2010-01-14,8.87489583333333,9.11,8.62,0.180776074288296,2.03693742082377,96,"RSTR_logger"
"1999",2010-01-15,9.26927083333333,9.56,8.92,0.236999865830149,2.55683397423098,96,"RSTR_logger"
"2000",2010-01-16,9.81166666666667,10.17,9.41,0.266543831358161,2.71660096509082,96,"RSTR_logger"
"2001",2010-01-17,10.0134375,10.12,9.93,0.0675562631012886,0.674656061929668,96,"RSTR_logger"
"2002",2010-01-18,9.98645833333333,10.08,9.93,0.0525553175569208,0.526265827210222,96,"RSTR_logger"
"2003",2010-01-19,10.1092708333333,10.32,9.95,0.129006281296823,1.27611855912941,96,"RSTR_logger"
"2004",2010-01-20,10.2671875,10.44,10.12,0.110298190327284,1.07427852396076,96,"RSTR_logger"
"2005",2010-01-21,10.154375,10.42,9.88,0.143261354836096,1.41083380154954,96,"RSTR_logger"
"2006",2010-01-22,9.51885416666667,9.88,9.21,0.182011392307802,1.91211451631619,96,"RSTR_logger"
"2007",2010-01-23,8.96979166666667,9.19,8.77,0.110900421589694,1.23637678232617,96,"RSTR_logger"
"2008",2010-01-24,8.644375,8.89,8.42,0.135170944401992,1.56368672578401,96,"RSTR_logger"
"2009",2010-01-25,8.25208333333333,8.52,8.12,0.102596980222993,1.24328579921829,96,"RSTR_logger"
"2010",2010-01-26,8.15989583333333,8.3,8,0.0963053782360725,1.1802280348073,96,"RSTR_logger"
"2011",2010-01-27,8.23166666666667,8.37,8.12,0.0720477424558359,0.875250971320136,96,"RSTR_logger"
"2012",2010-01-28,8.08197916666667,8.2,7.95,0.0781849331516617,0.967398350568977,96,"RSTR_logger"
"2013",2010-01-29,8.2578125,8.47,8.1,0.136722562916756,1.6556753125208,96,"RSTR_logger"
"2014",2010-01-30,8.594375,8.82,8.32,0.174016408784677,2.02477095524313,96,"RSTR_logger"
"2015",2010-01-31,8.92791666666667,9.14,8.67,0.17192970819903,1.92575395378575,96,"RSTR_logger"
"2016",2010-02-01,9.29197916666667,9.53,9.02,0.175142767578589,1.88488119094028,96,"RSTR_logger"
"2017",2010-02-02,9.46489583333333,9.61,9.31,0.0947239178562367,1.00079197409272,96,"RSTR_logger"
"2018",2010-02-03,9.62010416666667,9.93,9.46,0.15385225169258,1.59927843843597,96,"RSTR_logger"
"2019",2010-02-04,9.74072916666667,9.88,9.63,0.0776936601310646,0.797616469996278,96,"RSTR_logger"
"2020",2010-02-05,9.62808510638298,9.73,9.58,0.0561689337728972,0.583386344764025,47,"RSTR_logger"
"2021",2010-03-11,12.443125,12.58,12.17,0.117421884400525,0.94366876809905,48,"RSTR_logger"
"2022",2010-03-12,12.0046875,12.27,11.73,0.099471795791042,0.828607956608966,96,"RSTR_logger"
"2023",2010-03-13,11.4561458333333,11.71,11.2,0.15555246054774,1.35780796448259,96,"RSTR_logger"
