date,doy1998,inundation,inund_days,inund_factor,region,Q_sday,log_qsdy,WTmwk,chlorophyll,log_chla,station_chl
2014-01-21,5865,0,0,none,yolo,253,5.53338948872752,8.896026785714286,9.08,2.206074192613202,LIS
2014-01-28,5872,0,0,none,upstream,5790,8.663887570567042,9.776532738095236,5.72,1.7439688053917064,SHR
2014-01-29,5873,0,0,none,yolo,374,5.924255797414532,9.720654761904767,11.11,2.4078456036515385,LIS
2014-01-29,5873,0,0,none,yolo,374,5.924255797414532,9.720654761904767,10.83,2.382320061012899,STTD
2014-01-31,5875,0,0,none,downstream,5540,8.61974977974133,10.467857142857147,2.59999990463257,0.955511408347655,16
2014-01-31,5875,0,0,none,downstream,5540,8.61974977974133,10.467857142857147,2.59999990463257,0.955511408347655,34
2014-02-04,5879,0,0,none,yolo,262,5.568344503761097,11.03272321428573,8.97,2.1938856760707046,LIS
2014-02-10,5885,0,0,none,downstream,18500,9.825526011066415,10.771428571428572,2.2,0.7884573603642703,D22
2014-02-11,5886,0,0,none,upstream,22800,10.034515814942532,10.39727678571429,8.12,2.0943301541735866,SHR
2014-02-11,5886,0,0,none,downstream,21200,9.961756460660103,10.863690476190472,5.3,1.667706820558076,657
2014-02-12,5887,0,0,none,yolo,100,4.605170185988092,11.254136904761886,11.96,2.481567748522486,LIS
2014-02-12,5887,0,0,none,yolo,100,4.605170185988092,11.254136904761886,8.19,2.102913897864978,STTD
2014-02-18,5893,0,0,none,yolo,100,4.605170185988092,14.0394494047619,9.16,2.214846178686039,LIS
2014-02-24,5899,0,0,none,upstream,7180,8.87905466204227,13.037125783208014,5.53,1.7101878155342434,SHR
2014-02-24,5899,0,0,none,yolo,97,4.574710978503383,14.09955357142857,14.31,2.6609585935683597,LIS
2014-02-24,5899,0,0,none,yolo,97,4.574710978503383,14.09955357142857,8.52,2.1424163408412245,STTD
2014-03-06,5909,0,0,none,yolo,112,4.718498871295094,14.365446428571442,13.24,2.5832425505088623,LIS
2014-03-06,5909,0,0,none,downstream,22100,10.003332887505843,13.942239819004529,3.19999980926514,1.1631507502010352,16
2014-03-06,5909,0,0,none,downstream,22100,10.003332887505843,13.942239819004529,3.5,1.252762968495368,34
2014-03-10,5913,0,0,none,downstream,19100,9.857443614034722,14.063399100899113,1.11,0.10436001532424286,D22
2014-03-11,5914,0,0,none,downstream,16500,9.711115659888671,14.2020895770896,2.3,0.8329091229351039,657
2014-03-12,5915,0,0,none,upstream,22300,10.01234195744821,14.045242637844586,3.96,1.3762440252663892,SHR
2014-03-12,5915,0,0,none,yolo,107,4.672828834461906,15.640773809523814,14.95,2.7047112998366956,LIS
2014-03-12,5915,0,0,none,yolo,107,4.672828834461906,15.640773809523814,6.56,1.8809906029559975,STTD
2014-03-18,5921,0,0,none,yolo,116,4.7535901911063645,15.905833333333343,9.83,2.285438934159075,LIS
2014-03-25,5928,0,0,none,upstream,7090,8.866440619526173,16.362023809523816,16.45,2.800325477211381,SHR
2014-03-25,5928,0,0,none,yolo,210,5.3471075307174685,17.294810620300744,13.67,2.6152036507358583,LIS
2014-03-25,5928,0,0,none,yolo,210,5.3471075307174685,17.294810620300744,10.51,2.3523271848888596,STTD
2014-04-07,5941,0,0,none,upstream,10900,9.296518068217235,13.426875000000015,4.25,1.4469189829363254,SHR
2014-04-07,5941,0,0,none,yolo,124,4.820281565605037,15.355135964912272,5.66,1.7334238922150915,LIS
2014-04-07,5941,0,0,none,yolo,124,4.820281565605037,15.355135964912272,6.77,1.9125010869241836,STTD
2014-04-07,5941,0,0,none,downstream,10900,9.296518068217235,14.572023809523829,2.5,0.9162907318741551,16
2014-04-07,5941,0,0,none,downstream,10900,9.296518068217235,14.572023809523829,2.29999995231628,0.8329091022030517,34
2014-04-08,5942,0,0,none,yolo,132,4.882801922586371,15.950076441102743,5.51,1.706564623164823,LIS
2014-04-09,5943,0,0,none,downstream,7590,8.934586870389676,14.767857142857142,2.25,0.8109302162163288,D22
2014-04-22,5956,0,0,none,yolo,344,5.840641657373398,20.787098214285713,14.52,2.67552700939665,LIS
2014-04-24,5958,0,0,none,upstream,6000,8.699514748210191,20.106860119047614,1.85,0.6151856390902335,SHR
2014-04-25,5959,0,0,none,yolo,372,5.918893854273146,19.839672619047615,3.46,1.2412685890696329,STTD
2014-05-06,5970,0,0,none,yolo,415,6.028278520230698,21.580401785714287,13.46,2.599722324216582,LIS
2014-05-07,5971,0,0,none,upstream,4430,8.39615486303918,20.89941964285713,9.29,2.2289385528257473,SHR
2014-05-09,5973,0,0,none,yolo,558,6.324358962381311,20.814702380952358,3.46,1.2412685890696329,STTD
2014-05-09,5973,0,0,none,downstream,3320,8.107720061910534,19.53035714285714,4.19,1.4327007339340465,D22
2014-05-12,5976,0,0,none,downstream,2370,7.7706452341291765,19.314880952380957,2.89999985694885,1.0647106876644443,16
2014-05-12,5976,0,0,none,downstream,2370,7.7706452341291765,19.314880952380957,2.69999980926514,0.9932517023677401,34
2014-05-20,5984,0,0,none,yolo,501,6.2166061010848646,22.2836755952381,7.35,1.9947003132247452,LIS
2014-05-21,5985,0,0,none,upstream,5040,8.525161361065415,21.728244047619043,4.91,1.5912739418064292,SHR
2014-05-22,5986,0,0,none,yolo,498,6.210600077024653,21.668214285714285,3.72,1.3137236682850553,STTD
2014-06-06,6001,0,0,none,downstream,5600,8.630521876723241,22.053571428571427,2.18,0.7793248768009977,D22
2014-06-09,6004,0,0,none,yolo,718,6.576469569048224,23.083779761904758,12.18,2.4997952622817508,LIS
2014-06-09,6004,0,0,none,yolo,718,6.576469569048224,23.083779761904758,5.85,1.766441661243765,STTD
2014-06-10,6005,0,0,none,upstream,7020,8.856518497019858,23.757500000000014,3.21,1.1662709371419244,SHR
2014-06-10,6005,0,0,none,downstream,2150,7.673223121121708,22.425,3.5,1.252762968495368,657
2014-06-17,6012,0,0,none,yolo,730,6.593044534142437,22.2908630952381,8.18,2.1016921506146558,LIS
2014-06-23,6018,0,0,none,yolo,701,6.55250788703459,22.737589285714286,6.31,1.8421356765531218,LIS
2014-06-23,6018,0,0,none,yolo,701,6.55250788703459,22.737589285714286,6.77,1.9125010869241836,STTD
2014-06-24,6019,0,0,none,upstream,9280,9.135616825780247,22.63877976190477,1.91,0.6471032420585384,SHR
2014-06-24,6019,0,0,none,downstream,3060,8.026170194946426,22.404761904761912,2.29999995231628,0.8329091022030517,16
2014-06-24,6019,0,0,none,downstream,3060,8.026170194946426,22.404761904761912,1.89999997615814,0.6418538736240473,34
2014-07-07,6032,0,0,none,downstream,2000,7.600902459542082,23.63276397515527,11.96,2.481567748522486,D22
2014-07-08,6033,0,0,none,yolo,750,6.620073206530356,23.508294104612215,9.33,2.2332350148592526,LIS
2014-07-15,6040,0,0,none,downstream,3800,8.242756345714477,23.208928571428586,2.7,0.9932517730102834,657
2014-07-23,6048,0,0,none,yolo,645,6.4692503167957724,23.843565911178857,12.82,2.551006451492524,LIS
2014-07-23,6048,0,0,none,yolo,645,6.4692503167957724,23.843565911178857,7.41,2.0028304393079956,STTD
2014-07-24,6049,0,0,none,upstream,9260,9.1334593276402245,23.346128446115284,1.78,0.5766133643039938,SHR
2014-07-30,6055,0,0,none,downstream,5170,8.550627967502475,23.787499999999987,1.39999997615814,0.33647221959131285,16
2014-07-30,6055,0,0,none,downstream,5170,8.550627967502475,23.787499999999987,2.09999990463257,0.7419372993163145,34
2014-08-05,6061,0,0,none,yolo,566,6.338594078203183,24.50272321428573,9.51,2.252343876557299,LIS
2014-08-05,6061,0,0,none,yolo,566,6.338594078203183,24.50272321428573,5.99,1.7900914121273581,STTD
2014-08-07,6063,0,0,none,upstream,9230,9.130214327496898,23.5104918546366,1.28,0.2468600779315258,SHR
2014-08-12,6068,0,0,none,downstream,4720,8.459564078579602,23.582142857142856,2.8,1.0296194171811581,657
2014-08-14,6070,0,0,none,yolo,519,6.251903883165888,23.250386904761914,13.88,2.6304489550786583,LIS
2014-08-14,6070,0,0,none,yolo,519,6.251903883165888,23.250386904761914,6.3,1.840549633397487,STTD
2014-08-19,6075,0,0,none,downstream,3800,8.242756345714477,22.954166666666673,2.84,1.0438040521731147,D22
2014-08-21,6077,0,0,none,yolo,493,6.20050917404269,22.84049107142857,13.24,2.5832425505088623,LIS
2014-08-21,6077,0,0,none,yolo,493,6.20050917404269,22.84049107142857,7.54,2.020222182019865,STTD
2014-08-22,6078,0,0,none,upstream,7890,8.97335141383992,23.247916666666658,0.75,-0.2876820724517809,SHR
2014-08-26,6082,0,0,none,upstream,8240,9.016755622903517,22.8859970238095,0.95,-0.05129329438755058,SHR
2014-08-27,6083,0,0,none,yolo,435,6.075346031088684,22.254880952380944,16.45,2.800325477211381,LIS
2014-08-27,6083,0,0,none,yolo,435,6.075346031088684,22.254880952380944,5.23,1.6544112780768316,STTD
2014-08-28,6084,0,0,none,downstream,5010,8.51919119407891,22.53392857142857,1.59999990463257,0.47000356964108997,16
2014-08-28,6084,0,0,none,downstream,5010,8.51919119407891,22.53392857142857,1.39999997615814,0.33647221959131285,34
2014-09-04,6091,0,0,none,yolo,445,6.09807428216624,23.430937499999985,15.38,2.733067964077498,LIS
2014-09-04,6091,0,0,none,yolo,445,6.09807428216624,23.430937499999985,7.52,2.017566137961748,STTD
2014-09-09,6096,0,0,none,upstream,8720,9.073374516903025,22.77394345238096,1.26,0.23111172096338664,SHR
2014-09-10,6097,0,0,none,yolo,450,6.1092475827643655,22.003125,15.81,2.7606426512213806,LIS
2014-09-10,6097,0,0,none,yolo,450,6.1092475827643655,22.003125,7.05,1.9530276168241774,STTD
2014-09-16,6103,0,0,none,downstream,5050,8.527143522269405,22.470238095238084,3.8,1.33500106673234,657
2014-09-18,6105,0,0,none,yolo,378,5.934894195619588,22.936428571428557,18.58,2.922085733385692,LIS
2014-09-18,6105,0,0,none,yolo,378,5.934894195619588,22.936428571428557,14.31,2.6609585935683597,STTD
2014-09-18,6105,0,0,none,downstream,5790,8.663887570567042,22.627976190476186,5.19,1.6467336971777973,D22
2014-09-23,6110,0,0,none,upstream,7430,8.913281137711804,22.103303571428587,1.12,0.11332868530700327,SHR
2014-09-24,6111,0,0,none,yolo,338,5.823045895483019,22.267127976190487,17.73,2.8752581200861167,LIS
2014-09-24,6111,0,0,none,yolo,338,5.823045895483019,22.267127976190487,9.72,2.2741856184723477,STTD
2014-10-02,6119,0,0,none,yolo,290,5.66988092298052,20.803898809523815,16.87,2.825536896557877,LIS
2014-10-02,6119,0,0,none,yolo,290,5.66988092298052,20.803898809523815,7.13,1.9643112344262046,STTD
2014-10-03,6120,0,0,none,downstream,4150,8.330863613224745,21.421428571428585,2.3,0.8329091229351039,D22
2014-10-06,6123,0,0,none,upstream,6580,8.791790024319363,20.470401785714287,0.9,-0.10536051565782628,SHR
2014-10-07,6124,0,0,none,yolo,373,5.921578419643816,20.766101190476185,10.89,2.387844936944869,LIS
2014-10-07,6124,0,0,none,yolo,373,5.921578419643816,20.766101190476185,6.54,1.8779371654691073,STTD
2014-10-07,6124,0,0,none,downstream,3280,8.09559870137819,21.31011904761907,2.29999995231628,0.8329091022030517,16
2014-10-07,6124,0,0,none,downstream,3280,8.09559870137819,21.31011904761907,2.29999995231628,0.8329091022030517,34
2014-10-13,6130,0,0,none,yolo,381,5.942799375126701,21.336369047619044,7.73,2.0451088625993306,LIS
2014-10-13,6130,0,0,none,yolo,381,5.942799375126701,21.336369047619044,3.74,1.3190856114264407,STTD
2014-10-15,6132,0,0,none,downstream,5330,8.58110651715989,20.928571428571413,3,1.0986122886681098,653
2014-10-15,6132,0,0,none,downstream,5330,8.58110651715989,20.928571428571413,2.9,1.0647107369924282,657
2014-10-22,6139,0,0,none,upstream,5910,8.684401110400144,18.539857769423573,0.43,-0.843970070294529,SHR
2014-10-23,6140,0,0,none,yolo,155,5.043425116919247,18.612514880952386,3.76,1.324418957401803,LIS
2014-10-23,6140,0,0,none,yolo,155,5.043425116919247,18.612514880952386,13.03,2.567254391136754,STTD
2014-10-27,6144,0,0,none,yolo,164,5.099866427824199,18.291354166666657,4.91,1.5912739418064292,LIS
2014-10-27,6144,0,0,none,yolo,164,5.099866427824199,18.291354166666657,13.46,2.599722324216582,STTD
2014-11-04,6152,0,0,none,upstream,7530,8.92665032079394,15.909070018796985,0.81,-0.21072103131565253,SHR
2014-11-05,6153,0,0,none,yolo,175,5.1647859739235145,16.290714285714287,6.88,1.9286186519452522,STTD
2014-11-06,6154,0,0,none,yolo,184,5.214935757608986,16.05837797619047,3.25,1.1786549963416462,LIS
2014-11-14,6162,0,0,none,downstream,6570,8.790269111478656,16.38035714285713,1.45,0.371563556432483,D22
2014-11-18,6166,0,0,none,upstream,7150,8.874867635688053,14.803690476190472,0.69,-0.37106368139083207,SHR
2014-11-18,6166,0,0,none,downstream,3040,8.019612794400267,15.824999999999985,3,1.0986122886681098,16
2014-11-18,6166,0,0,none,downstream,3040,8.019612794400267,15.824999999999985,0.799999952316284,-0.2231436109188566,34
2014-11-18,6166,0,0,none,downstream,3040,8.019612794400267,15.824999999999985,2.2,0.7884573603642703,653
2014-11-18,6166,0,0,none,downstream,3040,8.019612794400267,15.824999999999985,1.7,0.5306282510621704,657
2014-11-19,6167,0,0,none,yolo,139,4.9344739331306915,14.232678571428586,3.95,1.3737155789130306,LIS
2014-11-19,6167,0,0,none,yolo,139,4.9344739331306915,14.232678571428586,3.42,1.2296405510745139,STTD
2014-12-02,6180,0,0,none,yolo,187,5.231108616854587,12.645416666666657,1.05,0.04879016416943205,LIS
2014-12-03,6181,0,0,none,upstream,11600,9.358760377094455,12.76744047619047,1.12,0.11332868530700327,SHR
2014-12-04,6182,0,0,none,yolo,353,5.8664680569332965,12.943825814536343,0.94,-0.06187540371808753,STTD
2014-12-17,6195,0,0,none,upstream,49500,10.809727948556782,12.091607142857143,1.41,0.34358970439007686,SHR
2014-12-17,6195,0,0,none,downstream,50500,10.829728615263452,12.647138420585629,1.5,0.4054651081081644,D22
2014-12-18,6196,0,0,none,yolo,4479,8.4071550862073,11.859151785714271,1.67,0.5128236264286637,LIS
2014-12-18,6196,0,0,none,yolo,4479,8.4071550862073,11.859151785714271,1.82,0.598836501088704,STTD
2014-12-18,6196,0,0,none,downstream,47900,10.776870783399007,12.35487651582373,6.79999971389771,1.916922570108194,16
2014-12-18,6196,0,0,none,downstream,47900,10.776870783399007,12.35487651582373,6.09999990463257,1.8082887555452605,34
2014-12-29,6207,0,0,none,upstream,22200,10.00784756786037,11.131562500000005,0.82,-0.19845093872383832,SHR
2014-12-30,6208,0,0,none,yolo,2867,7.96102146588337,10.025667658730153,2.44,0.8919980393051105,LIS
2014-12-30,6208,0,0,none,yolo,2867,7.96102146588337,10.025667658730153,2.82,1.0367368849500223,STTD
2015-01-08,6217,0,0,none,yolo,282,5.641907070938114,6.430148809523809,5.66,1.7334238922150915,LIS
2015-01-15,6224,0,0,none,upstream,8790,9.081369990679223,10.1978125,1.24,0.2151113796169455,SHR
2015-01-16,6225,0,0,none,yolo,244,5.497168225293202,10.053852130325819,19.74,2.9826470340053355,LIS
2015-01-16,6225,0,0,none,yolo,244,5.497168225293202,10.053852130325819,9.76,2.278292400425001,STTD
2015-01-16,6225,0,0,none,downstream,6590,8.793308627496552,9.35595238095239,0.37,-0.9942522733438669,D22
2015-01-20,6229,0,0,none,yolo,250,5.521460917862246,10.6581676065163,13.67,2.6152036507358583,STTD
2015-01-21,6230,0,0,none,upstream,8770,9.079092085366229,10.7888392857143,1.61,0.4762341789963717,SHR
2015-01-22,6231,0,0,none,yolo,273,5.60947179518496,10.840637844611543,9.27,2.2267833795777636,LIS
2015-01-22,6231,0,0,none,downstream,8590,9.0583540149783,10.65,0.9,-0.10536051565782628,657
2015-01-27,6236,0,0,none,downstream,6940,8.84505705350085,10.825,2.5,0.9162907318741551,16
2015-01-27,6236,0,0,none,downstream,6940,8.84505705350085,10.825,1.39999997615814,0.33647221959131285,34
2015-02-03,6243,0,0,none,upstream,8230,9.015541293671115,11.866309523809528,2.04,0.712949807856125,SHR
2015-02-04,6244,0,0,none,yolo,318,5.762051382780177,12.064568452380943,11.68,2.457877977400081,LIS
2015-02-04,6244,0,0,none,yolo,318,5.762051382780177,12.064568452380943,8.79,2.1736147116970854,STTD
2015-02-13,6253,0,0,none,downstream,30200,10.31559720336296,13.141666666666671,1.87,0.6259384308664954,D22
2015-02-17,6257,0,0,none,yolo,868,6.7661917146603505,14.861532738095228,7.66,2.0360119837525,LIS
2015-02-17,6257,0,0,none,yolo,868,6.7661917146603505,14.861532738095228,8.93,2.189416394888408,STTD
2015-02-18,6258,0,0,none,upstream,15000,9.615805480084347,13.329613095238086,3.29,1.1908875647772805,SHR
2015-02-18,6258,0,0,none,downstream,15700,9.6614159913364,13.756547619047614,1.7,0.5306282510621704,653
2015-02-18,6258,0,0,none,downstream,15700,9.6614159913364,13.756547619047614,1.6,0.47000362924573563,657
2015-03-03,6271,0,0,none,upstream,8960,9.100525505968976,12.915133928571414,2.64,0.9707789171582248,SHR
2015-03-04,6272,0,0,none,yolo,271,5.602118820879701,13.674598214285714,23.97,3.176803048446293,LIS
2015-03-04,6272,0,0,none,yolo,271,5.602118820879701,13.674598214285714,17.73,2.8752581200861167,STTD
2015-03-09,6277,0,0,none,downstream,5590,8.628734566149145,14.160714285714285,4.09999990463257,1.410986950449913,16
2015-03-09,6277,0,0,none,downstream,5590,8.628734566149145,14.160714285714285,2.39999985694885,0.8754686777492523,34
2015-03-13,6281,0,0,none,downstream,6330,8.753055515138222,15.158333333333314,9.37,2.2375130962503307,D22
2015-03-16,6284,0,0,none,yolo,281,5.638354669333745,17.761711309523815,23.6,3.1612467120315646,LIS
2015-03-16,6284,0,0,none,yolo,281,5.638354669333745,17.761711309523815,14.82,2.695977619867941,STTD
2015-03-17,6285,0,0,none,upstream,6920,8.842171048611716,16.720288063909774,2.48,0.9082585601768908,SHR
2015-03-17,6285,0,0,none,downstream,5250,8.565983355585669,16.414880952380944,5.1,1.62924053973028,653
2015-03-17,6285,0,0,none,downstream,5250,8.565983355585669,16.414880952380944,3.4,1.2237754316221157,657
2015-03-24,6292,0,0,none,yolo,628,6.4425401664681985,18.68279761904763,14.16,2.6504210882655737,STTD
2015-04-02,6301,0,0,none,yolo,554,6.317164686747284,19.30438988095237,28.88,3.3631493140246254,LIS
2015-04-02,6301,0,0,none,yolo,554,6.317164686747284,19.30438988095237,16.47,2.8015405441895487,STTD
2015-04-03,6302,0,0,none,upstream,5380,8.59044365315583,18.733452380952386,5.28,1.6639260977181702,SHR
2015-04-09,6308,0,0,none,yolo,366,5.902633333401366,16.677068452380958,29.5,3.3843902633457743,LIS
2015-04-13,6312,0,0,none,downstream,4030,8.301521654940728,17.010119047619042,2.97,1.0885619528146082,D22
2015-04-16,6315,0,0,none,yolo,456,6.1224928095143865,17.52697916666667,13.54,2.605648267484129,LIS
2015-04-16,6315,0,0,none,yolo,456,6.1224928095143865,17.52697916666667,32.21,3.4722769633431074,STTD
2015-04-17,6316,0,0,none,upstream,5200,8.556413904569519,17.571369047619044,4.67,1.541159071680806,SHR
2015-04-21,6320,0,0,none,downstream,4580,8.429454277108231,17.405357142857127,14.7,2.6878474937846906,653
2015-04-21,6320,0,0,none,downstream,4580,8.429454277108231,17.405357142857127,4.4,1.4816045409242156,657
2015-04-22,6321,0,0,none,downstream,5600,8.630521876723241,17.560714285714273,3.89999985694885,1.360976516455818,16
2015-04-22,6321,0,0,none,downstream,5600,8.630521876723241,17.560714285714273,7.09999990463257,1.9600947706152372,34
2015-04-29,6328,0,0,none,upstream,6070,8.711113884053544,20.833169642857158,3.42,1.2296405510745139,SHR
2015-04-30,6329,0,0,none,yolo,491,6.19644412779452,19.933125,24.5,3.1986731175506815,LIS
2015-04-30,6329,0,0,none,yolo,491,6.19644412779452,19.933125,5.45,1.6956156086751528,STTD
2015-05-13,6342,0,0,none,downstream,5350,8.584851839890053,19.749404761904756,1.36,0.3074846997479607,D22
2015-05-18,6347,0,0,none,yolo,638,6.45833828334479,18.408214285714283,10.47,2.3485140248824456,LIS
2015-05-18,6347,0,0,none,yolo,638,6.45833828334479,18.408214285714283,2.63,0.9669838461896731,STTD
2015-05-19,6348,0,0,none,upstream,8030,8.990939806940807,19.1427232142857,1.68,0.5187937934151675,SHR
2015-05-19,6348,0,0,none,downstream,4230,8.349957272040324,19.148214285714285,3.1,1.1314021114911006,653
2015-05-19,6348,0,0,none,downstream,4230,8.349957272040324,19.148214285714285,2.1,0.7419373447293773,657
2015-05-27,6356,0,0,none,downstream,5970,8.694502206386648,19.4047619047619,3.09999990463257,1.131402080727413,16
2015-05-27,6356,0,0,none,downstream,5970,8.694502206386648,19.4047619047619,2,0.6931471805599453,34
2015-06-02,6362,0,0,none,upstream,5860,8.675904882571059,21.650309837092728,1.36,0.3074846997479607,SHR
2015-06-03,6363,0,0,none,yolo,555,6.318968113746434,20.764833646616545,12.45,2.5217206229107165,LIS
2015-06-03,6363,0,0,none,yolo,555,6.318968113746434,20.764833646616545,4.02,1.3912819026309295,STTD
2015-06-10,6370,0,0,none,downstream,5860,8.675904882571059,21.760714285714272,2.76,1.0152306797290584,D22
2015-06-15,6375,0,0,none,yolo,566,6.338594078203183,23.77190476190477,4.24,1.4445632692438664,LIS
2015-06-16,6376,0,0,none,upstream,5290,8.573573524852344,24.254538690476185,1.08,0.0769610411361284,SHR
2015-06-17,6377,0,0,none,yolo,582,6.366470447731438,23.37193452380953,3.89,1.358409157630355,STTD
2015-06-30,6390,0,0,none,yolo,647,6.472346294500901,24.182023809523816,9.59,2.2607208888953467,LIS
2015-06-30,6390,0,0,none,yolo,647,6.472346294500901,24.182023809523816,3.16,1.1505720275988207,STTD
2015-07-01,6391,0,0,none,upstream,5250,8.565983355585669,24.703943452380944,1.04,0.03922071315328133,SHR
2015-07-08,6398,0,0,none,downstream,4870,8.490849216076635,23.173214285714284,3.19999980926514,1.1631507502010352,16
2015-07-08,6398,0,0,none,downstream,4870,8.490849216076635,23.173214285714284,3.79999995231628,1.3350010541839927,34
2015-07-10,6400,0,0,none,downstream,3690,8.213381737034572,22.78392857142857,2.82,1.0367368849500223,D22
2015-07-14,6404,0,0,none,upstream,6320,8.751474487140904,23.272145833333344,1.2,0.1823215567939546,SHR
2015-07-15,6405,0,0,none,yolo,645,6.4692503167957724,22.00978352130326,10.83,2.382320061012899,LIS
2015-07-15,6405,0,0,none,yolo,645,6.4692503167957724,22.00978352130326,8.48,2.1377104498038118,STTD
2015-07-21,6411,0,0,none,yolo,597,6.391917113392602,24.46591447368423,10.72,2.372111155642656,LIS
2015-07-21,6411,0,0,none,downstream,5220,8.560252680876685,23.304166666666685,5.1,1.62924053973028,657
2015-07-28,6418,0,0,none,yolo,610,6.413458957167357,23.201964285714286,12.97,2.5626389983283526,LIS
2015-07-28,6418,0,0,none,yolo,610,6.413458957167357,23.201964285714286,8.83,2.178155014615869,STTD
2015-07-29,6419,0,0,none,upstream,5980,8.696175846944678,23.728973214285727,1.85,0.6151856390902335,SHR
2015-08-03,6424,0,0,none,yolo,480,6.173786103901937,24.01677083333333,9.01,2.1983350716202463,LIS
2015-08-03,6424,0,0,none,yolo,480,6.173786103901937,24.01677083333333,5.72,1.7439688053917064,STTD
2015-08-05,6426,0,0,none,upstream,5900,8.68270762989381,24.427991071428558,0.99,-0.01005033585350145,SHR
2015-08-13,6434,0,0,none,yolo,573,6.35088571671474,22.562678571428584,9.83,2.285438934159075,LIS
2015-08-13,6434,0,0,none,yolo,573,6.35088571671474,22.562678571428584,5.66,1.7334238922150915,STTD
2015-08-17,6438,0,0,none,upstream,5410,8.596004371840527,24.14456845238096,0.88,-0.12783337150988489,SHR
2015-08-18,6439,0,0,none,yolo,532,6.2766434893416445,24.1245386904762,14.67,2.6858045921548905,LIS
2015-08-18,6439,0,0,none,yolo,532,6.2766434893416445,24.1245386904762,8.37,2.124653884501384,STTD
2015-08-20,6441,0,0,none,downstream,4170,8.335671314792847,23.536076604554886,2.59999990463257,0.955511408347655,16
2015-08-20,6441,0,0,none,downstream,4170,8.335671314792847,23.536076604554886,3.29999995231628,1.1939224540228224,34
2015-08-25,6446,0,0,none,downstream,5050,8.527143522269405,22.987500000000015,2.54,0.9321640810304452,D22
2015-08-26,6447,0,0,none,downstream,4650,8.444622498581403,22.8577380952381,2.2,0.7884573603642703,653
2015-08-26,6447,0,0,none,downstream,4650,8.444622498581403,22.8577380952381,2.1,0.7419373447293773,657
2015-08-27,6448,0,0,none,yolo,568,6.342121418721152,22.779613095238087,30.29,3.410817625039146,LIS
2015-08-27,6448,0,0,none,yolo,568,6.342121418721152,22.779613095238087,15.17,2.719319793360441,STTD
2015-08-31,6452,0,0,none,upstream,7620,8.938531648680692,24.014136904761884,1,0,SHR
2015-09-01,6453,0,0,none,yolo,746,6.61472560020376,23.837740944782173,16.82,2.822568654544802,LIS
2015-09-01,6453,0,0,none,yolo,746,6.61472560020376,23.837740944782173,9.29,2.2289385528257473,STTD
2015-09-10,6462,0,0,none,yolo,993,6.900730664045173,22.2695386904762,8.39,2.127040520479115,LIS
2015-09-10,6462,0,0,none,yolo,993,6.900730664045173,22.2695386904762,11.64,2.454447442303292,STTD
2015-09-14,6466,0,0,none,upstream,7670,8.945071894361302,22.41513392857143,0.93,-0.07257069283483537,SHR
2015-09-15,6467,0,0,none,yolo,899,6.80128303447162,22.825476190476184,3.16,1.1505720275988207,LIS
2015-09-15,6467,0,0,none,yolo,899,6.80128303447162,22.825476190476184,7.97,2.075684492802124,STTD
2015-09-21,6473,0,0,none,yolo,544,6.298949246855942,21.44924107142857,8.8,2.174751721484161,LIS
2015-09-21,6473,0,0,none,yolo,544,6.298949246855942,21.44924107142857,7.65,2.0347056478384444,STTD
2015-09-22,6474,0,0,none,downstream,3130,8.048788283534199,21.745238095238086,1.72,0.5423242908253617,D22
2015-09-24,6476,0,0,none,downstream,3650,8.202482446576537,21.731547619047614,2.9,1.0647107369924282,653
2015-09-24,6476,0,0,none,downstream,3650,8.202482446576537,21.731547619047614,2.8,1.0296194171811581,657
2015-09-28,6480,0,0,none,upstream,7640,8.941152882160566,21.211130952380955,0.87,-0.13926206733350766,SHR
2015-10-01,6483,0,0,none,yolo,317,5.75890177387728,21.0636094924812,5.7,1.7404661748405046,LIS
2015-10-01,6483,0,0,none,yolo,317,5.75890177387728,21.0636094924812,4.69,1.545432582458188,STTD
2015-10-08,6490,0,0,none,yolo,280,5.634789603169249,19.795565476190486,16.94,2.8296776892239084,LIS
2015-10-08,6490,0,0,none,yolo,280,5.634789603169249,19.795565476190486,3.59,1.2781522025001875,STTD
2015-10-12,6494,0,0,none,upstream,7500,8.922658299524402,20.00229166666667,0.9,-0.10536051565782628,SHR
2015-10-13,6495,0,0,none,yolo,287,5.659482215759621,20.974895833333314,8.84,2.179286876649552,LIS
2015-10-13,6495,0,0,none,yolo,287,5.659482215759621,20.974895833333314,2.92,1.0715836162801904,STTD
2015-10-15,6497,0,0,none,downstream,2260,7.723120092266331,20.976785714285715,2.7,0.9932517730102834,653
2015-10-15,6497,0,0,none,downstream,2260,7.723120092266331,20.976785714285715,2.9,1.0647107369924282,657
2015-10-19,6501,0,0,none,yolo,43,3.7612001156935624,20.88208333333333,5.3,1.667706820558076,LIS
2015-10-19,6501,0,0,none,yolo,43,3.7612001156935624,20.88208333333333,3.05,1.1151415906193203,STTD
2015-10-21,6503,0,0,none,downstream,2710,7.904703913873747,20.570833333333344,1.4,0.3364722366212129,D22
2015-10-27,6509,0,0,none,yolo,73,4.290459441148391,18.766830357142844,4.03,1.3937663759585917,LIS
2015-10-27,6509,0,0,none,yolo,73,4.290459441148391,18.766830357142844,2.54,0.9321640810304452,STTD
