date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd,region
2009-05-17,0,36.9,18.17,27.535,18.729999999999997,467.39,1829.49,downstream
2009-05-18,0,32.55,14.32,23.435,18.229999999999997,481.26,1385.12,downstream
2009-05-19,0,30.74,12.38,21.56,18.36,494.83,1128.49,downstream
2009-05-20,0,29.71,10.7,20.205,19.01,509.57,999.77,downstream
2009-05-21,0,29.6,10.8,20.200000000000003,18.8,507.39,1008.61,downstream
2009-05-22,0,27.96,10.86,19.41,17.1,483.71,1049.53,downstream
2009-05-23,0,27.33,9.86,18.595,17.47,489.55,979.58,downstream
2009-05-24,0,25.93,10.1,18.015,15.83,465.5,903.57,downstream
2009-05-25,0,31.76,10.19,20.975,21.57,544.08,708.89,downstream
2009-05-26,0,34.21,12.89,23.55,21.32,533.96,840.9,downstream
2009-05-27,0,34.07,15.73,24.9,18.34,487.32,1093.15,downstream
2009-05-28,0,31.9,14.48,23.189999999999998,17.419999999999998,475.72,1045.18,downstream
2009-05-29,0,28.26,12.7,20.48,15.560000000000002,447.32,1003.68,downstream
2009-05-30,0,26.52,11.46,18.990000000000002,15.059999999999999,443.32,856.14,downstream
2009-05-31,0,26.35,11.27,18.810000000000002,15.080000000000002,445.89,707.56,downstream
2009-06-01,0,26.97,11.42,19.195,15.549999999999999,460.76,496.84,downstream
2009-06-02,0,27.13,12.71,19.92,14.419999999999998,435.89,543.8,downstream
2009-06-03,0,27.02,13.87,20.445,13.15,406.19,589.51,downstream
2009-06-04,0,23.87,12.32,18.095,11.55,370.35,529.2,downstream
2009-06-05,0,23.95,12.08,18.015,11.87,381.24,520.32,downstream
2009-06-06,0,26.22,12.1,19.16,14.12,435.37,521.06,downstream
2009-06-07,0,26.83,11.6,19.215,15.229999999999999,459.82,503.05,downstream
2009-06-08,0,25.97,11.46,18.715,14.509999999999998,447.98,498.09,downstream
2009-06-09,0,24.67,11.44,18.055,13.230000000000002,422.46,497.43,downstream
2009-06-10,0,24.74,12.45,18.595,12.29,401.08,533.92,downstream
2009-06-11,0,25.63,11.62,18.625,14.01,443.82,503.6,downstream
2009-06-12,0,25.46,11.46,18.46,14,445.56,498.21,downstream
2009-06-13,0,25.34,12.35,18.845,12.99,424.11,530.28,downstream
2009-06-14,0,27.12,11.47,19.295,15.65,483.21,498.49,downstream
2009-06-15,0,27.85,12.73,20.29,15.120000000000001,476.15,544.48,downstream
2009-06-16,0,29.71,12.82,21.265,16.89,507.44,548.16,downstream
2009-06-17,0,31.41,13.37,22.39,18.04,523.29,569.63,downstream
2009-06-18,0,34.92,14.68,24.8,20.240000000000002,546.25,623.46,downstream
2009-06-19,0,31.27,15.07,23.17,16.2,493.18,640.81,downstream
2009-06-20,0,28.79,12.28,20.535,16.509999999999998,504.01,527.56,downstream
2009-06-21,0,30.25,12.85,21.55,17.4,516.53,549.26,downstream
2009-06-22,0,34.42,12.96,23.69,21.46,560.89,553.54,downstream
2009-06-23,0,32.88,15.43,24.155,17.450000000000003,510.22,656.43,downstream
2009-06-24,0,35.28,15.62,25.45,19.660000000000004,538.48,665.42,downstream
2009-06-25,0,31.58,13.9,22.74,17.68,518.79,590.79,downstream
2009-06-26,0,34.48,13.66,24.07,20.819999999999997,554.34,581.11,downstream
2009-06-27,0,40.31,17.34,28.825000000000003,22.970000000000002,562.31,747.8,downstream
2009-06-28,0,41.55,19.85,30.7,21.699999999999996,544.57,884.5,downstream
2009-06-29,0,37.78,17.67,27.725,20.11,532.89,764.34,downstream
2009-06-30,0,34.98,15.86,25.419999999999998,19.119999999999997,523.52,676.22,downstream
2009-07-01,0,34.11,14.6,24.355,19.509999999999998,528.92,620.21,downstream
2009-07-02,0,34.13,15.28,24.705000000000002,18.85,517.59,649.83,downstream
2009-07-03,0,32.65,14.86,23.755,17.79,501.54,631.61,downstream
2009-07-04,0,30.82,13.82,22.32,17,488.62,587.71,downstream
2009-07-05,0,27.75,11.81,19.78,15.94,471.21,510.43,downstream
2009-07-06,0,30.18,10.72,20.45,19.46,524.22,472.64,downstream
2009-07-07,0,30.37,12.36,21.365000000000002,18.01,500.68,530.73,downstream
2009-07-08,0,31.45,14.47,22.96,16.979999999999997,480.16,614.5,downstream
2009-07-09,0,31.47,12.51,21.99,18.96,510.4,536.2,downstream
2009-07-10,0,31.59,13.35,22.47,18.240000000000002,496.26,568.88,downstream
2009-07-11,0,32.4,15.46,23.93,16.939999999999998,471.05,657.92,downstream
2009-07-12,0,33.95,16.11,25.03,17.840000000000003,482.56,687.68,downstream
2009-07-13,0,37.57,14.95,26.259999999999998,22.62,539.02,635.53,downstream
2009-07-14,0,39.01,18.34,28.674999999999997,20.669999999999998,510.17,799.77,downstream
2009-07-15,0,38.32,18.01,28.165,20.31,504.74,782.1,downstream
2009-07-16,0,38.62,17.62,28.119999999999997,20.999999999999996,512.08,761.74,downstream
2009-07-17,0,39.52,18.54,29.03,20.980000000000004,508.6,810.24,downstream
2009-07-18,0,40.46,19.1,29.78,21.36,510.9,841.05,downstream
2009-07-19,0,39.17,20.29,29.73,18.880000000000003,476.25,910.29,downstream
2009-07-20,0,35.15,16.76,25.955,18.389999999999997,475.54,718.73,downstream
2009-07-21,0,34.15,16.37,25.259999999999998,17.779999999999998,466.39,699.96,downstream
2009-07-22,0,33.98,14.01,23.994999999999997,19.97,501.82,595.4,downstream
2009-07-23,0,31.89,14.34,23.115000000000002,17.55,465.84,609.32,downstream
2009-07-24,0,30.67,13.05,21.86,17.62,469.18,556.97,downstream
2009-07-25,0,34.57,12.75,23.66,21.82,523.6,545.32,downstream
2009-07-26,0,37.01,16.32,26.665,20.689999999999998,504.14,697.8,downstream
2009-07-27,0,37.16,16.46,26.81,20.699999999999996,504.29,704.18,downstream
2009-07-28,0,34.64,15.02,24.83,19.62,493.61,638.19,downstream
2009-07-29,0,30.11,15.36,22.735,14.75,413.72,653.66,downstream
2009-07-30,0,29.75,14.73,22.240000000000002,15.02,421.34,625.85,downstream
2009-07-31,0,32.24,13.82,23.03,18.42,480.78,587.75,downstream
2009-08-01,0,31.56,13.93,22.744999999999997,17.63,468.41,592.21,downstream
2009-08-02,0,30.1,12.95,21.525,17.150000000000002,462.02,553.02,downstream
2009-08-03,0,29.73,12,20.865000000000002,17.73,471.54,517.43,downstream
2009-08-04,0,30.02,13.44,21.73,16.58,449.85,572.32,downstream
2009-08-05,0,27.61,14.56,21.085,13.049999999999999,380.08,618.62,downstream
2009-08-06,0,26.75,14.51,20.63,12.24,363.04,616.34,downstream
2009-08-07,0,30.57,13.33,21.95,17.240000000000002,463.24,568.11,downstream
2009-08-08,0,33.88,15.71,24.795,18.17,473.21,669.24,downstream
2009-08-09,0,36.7,18.03,27.365000000000002,18.67,474.83,783.1,downstream
2009-08-10,0,37.85,19.7,28.775,18.150000000000002,462.9,875.35,downstream
2009-08-11,0,36.04,17.93,26.985,18.11,464.85,777.8,downstream
2009-08-12,0,36.75,16.67,26.71,20.08,493.04,714.51,downstream
2009-08-13,0,33.47,19.01,26.240000000000002,14.459999999999997,402.5,836.19,downstream
2009-08-14,0,32.69,15.19,23.939999999999998,17.5,462.1,645.84,downstream
2009-08-15,0,34.95,14.4,24.675,20.550000000000004,502.58,611.57,downstream
2009-08-16,0,35.6,16.03,25.815,19.57,487.34,684.06,downstream
2009-08-17,0,34.39,16.77,25.58,17.62,460.32,719.28,downstream
2009-08-18,0,34.1,16.3,25.200000000000003,17.8,462.92,696.89,downstream
2009-08-19,0,33.25,15.32,24.285,17.93,465.39,651.82,downstream
2009-08-20,0,32.52,15.47,23.995,17.050000000000004,451.22,658.46,downstream
2009-08-21,0,35.42,16.75,26.085,18.67,471.15,718.51,downstream
2009-08-22,0,32.17,17.03,24.6,15.14,415.5,732.24,downstream
2009-08-23,0,30.67,13.28,21.975,17.39,457.24,566.16,downstream
2009-08-24,0,30.63,12.24,21.435,18.39,473.08,526.34,downstream
2009-08-25,0,33.8,12.63,23.215,21.169999999999995,502.47,540.74,downstream
2009-08-26,0,33.92,14.26,24.09,19.660000000000004,482.79,605.96,downstream
2009-08-27,0,37.92,15.32,26.62,22.6,506.81,651.61,downstream
2009-08-28,0,39.45,18.93,29.19,20.520000000000003,477.25,832.02,downstream
2009-08-29,0,37.58,19.09,28.335,18.49,450.56,840.53,downstream
2009-08-30,0,34.13,17.24,25.685000000000002,16.890000000000004,430.67,742.42,downstream
2009-08-31,0,30.39,15.07,22.73,15.32,407.71,640.5,downstream
2009-09-01,0,32.7,15.51,24.105,17.190000000000005,435.65,660.21,downstream
2009-09-02,0,37.78,18.97,28.375,18.810000000000002,449.07,833.9,downstream
2009-09-03,0,36.82,18.32,27.57,18.5,443.83,798.71,downstream
2009-09-04,0,31.59,15.15,23.37,16.439999999999998,417.28,644.31,downstream
2009-09-05,0,31.58,13.02,22.299999999999997,18.56,446.51,555.7,downstream
2009-09-06,0,31.08,14.02,22.549999999999997,17.06,422.74,595.68,downstream
2009-09-07,0,32.61,13.28,22.945,19.33,451.34,566.15,downstream
2009-09-08,0,34.09,13.33,23.71,20.760000000000005,464.45,568.01,downstream
2009-09-09,0,34.83,14.52,24.674999999999997,20.31,455.03,616.87,downstream
2009-09-10,0,36.77,16.45,26.61,20.320000000000004,449.24,703.98,downstream
2009-09-11,0,36.44,18.05,27.244999999999997,18.389999999999997,422.28,784.43,downstream
2009-09-12,0,28.52,15.91,22.215,12.61,329.13,678.5,downstream
2009-09-13,0,25.61,16.42,21.015,9.189999999999998,252.64,702.41,downstream
2009-09-14,0,27.69,13.69,20.69,14.000000000000002,361.11,582.23,downstream
2009-09-15,0,31.17,14.01,22.59,17.160000000000004,410.38,595.49,downstream
2009-09-16,0,32.7,14.41,23.555,18.290000000000003,422.24,612.29,downstream
2009-09-17,0,35.11,16.3,25.705,18.81,422.83,696.78,downstream
2009-09-18,0,35.79,17.38,26.585,18.41,413.81,749.49,downstream
2009-09-19,0,33.14,17.72,25.43,15.420000000000002,370.35,766.81,downstream
2009-09-20,0,35.01,16.07,25.54,18.939999999999998,417.8,685.95,downstream
2009-09-21,0,36.45,17.6,27.025000000000002,18.85,410.56,760.95,downstream
2009-09-22,0,38.22,18.69,28.455,19.529999999999998,412.74,818.43,downstream
2009-09-23,0,36.34,17.83,27.085,18.510000000000005,400.48,772.88,downstream
2009-09-24,0,35.29,17.72,26.505,17.57,388.17,766.99,downstream
2009-09-25,0,37.18,17.02,27.1,20.16,415.07,731.9,downstream
2009-09-26,0,38.6,17.28,27.94,21.32,422.48,744.51,downstream
2009-09-27,0,35.84,17.97,26.905,17.870000000000005,384.88,780.08,downstream
2009-09-28,0,28.15,15.16,21.655,12.989999999999998,315.42,644.64,downstream
2009-09-29,0,23.66,12.96,18.310000000000002,10.7,272.51,553.38,downstream
2009-09-30,0,25.98,8.95,17.465,17.03,381.81,416.43,downstream
2009-10-01,0,28.53,11.09,19.810000000000002,17.44,381.92,485.37,downstream
2009-10-02,0,27.05,10.09,18.57,16.96,374.96,451.93,downstream
2009-10-03,0,22.26,10.15,16.205000000000002,12.110000000000001,297.73,453.88,downstream
2009-10-04,0,22.82,8.18,15.5,14.64,341.68,393.72,downstream
2009-10-05,0,22.6,7.27,14.935,15.330000000000002,351.36,368.54,downstream
2009-10-06,0,26.57,8.11,17.34,18.46,386.4,391.71,downstream
2009-10-07,0,26.91,9.15,18.03,17.759999999999998,375.53,422.45,downstream
2009-10-08,0,24.73,9.59,17.16,15.14,340.92,436.01,downstream
2009-10-09,0,25.57,8.86,17.215,16.71,360.83,413.76,downstream
2009-10-10,0,24.48,9.82,17.15,14.66,332.03,443.11,downstream
2009-10-11,0,19.21,8.9,14.055,10.31,256.42,414.92,downstream
2009-10-12,24.31,18.48,10.81,14.645,7.67,143.31,805.9,downstream
2009-10-13,85.87,19.38,12.63,16.005,6.749999999999998,123.24,1151.19,downstream
2009-10-14,3.22,24,15.05,19.525,8.95,151,1710.43,downstream
2009-10-15,0,25.18,15.93,20.555,9.25,206.14,1809.36,downstream
2009-10-16,0,27.6,14.54,21.07,13.060000000000002,273.68,1654.26,downstream
2009-10-17,0,27.26,15.83,21.545,11.430000000000001,245.67,1797.48,downstream
2009-10-18,0,22.59,13.91,18.25,8.68,202.08,1588.22,downstream
2009-10-19,4.75,18.46,11.21,14.835,7.25,133.2,1330.79,downstream
2009-10-20,0,22.22,9.55,15.885,12.669999999999998,282.49,1190.8,downstream
2009-10-21,0,23.46,10.71,17.085,12.75,281.19,1286.76,downstream
2009-10-22,0,24.97,11.47,18.22,13.499999999999998,289.26,1354.01,downstream
2009-10-23,0,26.75,12.09,19.42,14.66,300.2,1410.25,downstream
2009-10-24,0,26.39,12.73,19.560000000000002,13.66,286.2,1470.47,downstream
2009-10-25,0,28.22,12.94,20.58,15.28,302.02,1490.76,downstream
2009-10-26,0,26.08,11.57,18.825,14.509999999999998,297.43,1362.8,downstream
2009-10-27,0,19.57,11.98,15.775,7.59,188.44,1399.92,downstream
2009-10-28,0,18.26,10.25,14.255,8.010000000000002,200.52,1247.63,downstream
2009-10-29,0,21.77,7.35,14.559999999999999,14.42,302.25,1025.58,downstream
2009-10-30,0,23.46,8.63,16.045,14.83,301.86,1118.93,downstream
2009-10-31,0,23.92,9.41,16.665,14.510000000000002,295.36,1179.44,downstream
2009-11-01,0,25.22,10.61,17.915,14.61,291.8,1278.14,downstream
2009-11-02,0,25.81,11.03,18.419999999999998,14.78,288.89,1314.42,downstream
2009-11-03,0,24.86,11.18,18.02,13.68,275.47,1327.48,downstream
2009-11-04,0,22.37,10.2,16.285,12.170000000000002,258.61,1243.51,downstream
2009-11-05,0,21.11,9.72,15.415,11.389999999999999,249.63,1204.7,downstream
2009-11-06,2.51,20.85,10.24,15.545000000000002,10.610000000000001,178.51,1247.04,downstream
2009-11-07,0,20.34,8.4,14.370000000000001,11.94,259.04,1101.79,downstream
2009-11-08,0,19.18,6.69,12.935,12.489999999999998,268.16,980.14,downstream
2009-11-09,0,18.37,5.43,11.9,12.940000000000001,273.55,898.66,downstream
2009-11-10,0,17.89,8.92,13.405000000000001,8.97,210.12,1141.14,downstream
2009-11-11,0,18.57,9.47,14.02,9.1,208.96,1184.25,downstream
2009-11-12,0,17.26,8.49,12.875,8.770000000000001,202.15,1108.22,downstream
2009-11-13,0,16.25,4.67,10.46,11.58,248.14,851.83,downstream
2009-11-14,0,17.46,5.8,11.63,11.66,244.25,921.87,downstream
2009-11-15,0,18.27,3.93,11.1,14.34,272.6,808.94,downstream
2009-11-16,0,18.92,4.73,11.825000000000001,14.190000000000001,267.27,855.49,downstream
2009-11-17,0,18.59,3.74,11.165,14.85,270.23,798.15,downstream
2009-11-18,0,16.39,4.79,10.59,11.600000000000001,231.79,859.57,downstream
2009-11-19,0,16.31,2.88,9.594999999999999,13.43,253.01,751.32,downstream
2009-11-20,5.15,14.28,3.85,9.065,10.43,160.74,804.29,downstream
2009-11-21,0,14.82,3.66,9.24,11.16,223.92,793.91,downstream
2009-11-22,0,15.87,6.01,10.94,9.86,202.97,935.37,downstream
2009-11-23,0,18.4,4.66,11.53,13.739999999999998,249.3,851.64,downstream
2009-11-24,0,19,5.39,12.195,13.61,245.77,896.27,downstream
2009-11-25,0,20.13,5.62,12.875,14.509999999999998,251.5,910.29,downstream
2009-11-26,0,19.04,5.41,12.225,13.629999999999999,240.85,897.13,downstream
2009-11-27,2.78,17.9,7.14,12.52,10.759999999999998,153.25,1011.21,downstream
2009-11-28,0,19.3,7.11,13.205,12.190000000000001,221.06,1009.15,downstream
2009-11-29,0,19.7,7.32,13.51,12.379999999999999,222.08,1023.6,downstream
2009-11-30,0,17.36,4.62,10.99,12.739999999999998,228.98,849.06,downstream
2009-12-01,0,17.76,4.38,11.07,13.380000000000003,234.59,834.75,downstream
2009-12-02,0,16.67,3.7,10.185,12.970000000000002,230.87,796.03,downstream
2009-12-03,0,15.54,2.07,8.805,13.469999999999999,236.37,708.86,downstream
2009-12-04,0,14.77,1.97,8.37,12.799999999999999,228.87,703.99,downstream
2009-12-05,0,12.71,2.18,7.445,10.530000000000001,202.08,714.78,downstream
2009-12-06,8.03,9.67,0.23,4.95,9.44,141.2,621.08,downstream
2009-12-07,0,8.42,-0.04,4.19,8.459999999999999,173.62,608.96,downstream
2009-12-08,0,8.36,-2.9,2.7299999999999995,11.26,215.18,493.27,downstream
2009-12-09,0,7.62,-2.62,2.5,10.24,202.28,503.84,downstream
2009-12-10,3.12,8.3,0.58,4.44,7.720000000000001,120.7,637.1,downstream
2009-12-11,8.14,9.88,3.22,6.550000000000001,6.66,105.29,769.45,downstream
2009-12-12,17.61,11.61,4.51,8.059999999999999,7.1,110.56,842.73,downstream
2009-12-13,10.38,11.51,6.04,8.775,5.47,87.85,937.57,downstream
2009-12-14,0,13.17,5.88,9.525,7.29,152.44,926.84,downstream
2009-12-15,0.35,13.48,7.09,10.285,6.390000000000001,137.43,1007.62,downstream
2009-12-16,0,13.93,8.11,11.02,5.82,127.9,1080.54,downstream
2009-12-17,0,14.4,5.36,9.88,9.04,188.49,893.92,downstream
2009-12-18,0.57,11.59,5.79,8.69,5.8,133.13,921.02,downstream
2009-12-19,0,11.55,6.35,8.95,5.200000000000001,122.77,957.66,downstream
2009-12-20,1.61,12.88,5.83,9.355,7.050000000000001,161.33,923.75,downstream
2009-12-21,2.92,13.59,6.49,10.04,7.1,122.37,966.7,downstream
2009-12-22,0,13.91,3.52,8.715,10.39,215.61,785.75,downstream
2009-12-23,0,14.47,2.53,8.5,11.940000000000001,233.43,732.64,downstream
2009-12-24,0,13.75,1.04,7.395,12.71,241.76,658.57,downstream
2009-12-25,0,13.55,0.67,7.11,12.88,244.35,641.07,downstream
2009-12-26,5.44,10.61,2.59,6.6,8.02,140.7,735.66,downstream
2009-12-27,0,9.92,4.57,7.245,5.35,135.68,846.37,downstream
2009-12-28,0,11.51,3.01,7.26,8.5,199.31,758.24,downstream
2009-12-29,1.45,13.4,2.38,7.890000000000001,11.02,233.1,724.76,downstream
2009-12-30,0,12.94,4.58,8.76,8.36,199.02,846.86,downstream
2009-12-31,0,14.28,5.66,9.969999999999999,8.62,204.09,912.73,downstream
2010-01-01,0.46,14.44,8.28,11.36,6.16,185.77,1092.84,downstream
2010-01-02,0,14.2,7.25,10.725,6.949999999999999,203.63,1018.78,downstream
2010-01-03,0,11.68,4.59,8.135,7.09,210.65,847.14,downstream
2010-01-04,0,12.23,5.17,8.7,7.0600000000000005,210.02,882.62,downstream
2010-01-05,0,10.78,4.74,7.76,6.039999999999999,190.38,856.42,downstream
2010-01-06,0,9.55,5.86,7.705,3.6900000000000004,126.27,925.44,downstream
2010-01-07,0,9.66,6.52,8.09,3.1400000000000006,109.24,969.06,downstream
2010-01-08,1.01,10.46,5.65,8.055,4.8100000000000005,160.78,912.3,downstream
2010-01-09,0,9.94,5.82,7.88,4.119999999999999,141.55,922.84,downstream
2010-01-10,0,11.28,5.91,8.594999999999999,5.369999999999999,177.38,929.18,downstream
2010-01-11,4.99,12.5,5.9,9.2,6.6,155.41,928.25,downstream
2010-01-12,6.43,17.44,6.58,12.010000000000002,10.860000000000001,197.72,972.95,downstream
2010-01-13,0,17.39,6.52,11.955,10.870000000000001,265.67,968.94,downstream
2010-01-14,0,13.7,4.17,8.934999999999999,9.53,259.42,822.82,downstream
2010-01-15,0,12.47,5.43,8.95,7.040000000000001,222.31,898.52,downstream
2010-01-16,0,11.83,5.96,8.895,5.87,197.13,932.13,downstream
2010-01-17,0.17,12.23,7.04,9.635,5.19,179.49,1004.06,downstream
2010-01-18,25.54,13.05,7.91,10.48,5.140000000000001,133.54,1065.8,downstream
2010-01-19,23.79,11.78,7.02,9.399999999999999,4.76,127.25,1002.57,downstream
2010-01-20,24.2,11.86,7.06,9.459999999999999,4.8,128.81,1005.82,downstream
2010-01-21,20.2,10.38,5.89,8.135,4.490000000000001,123.71,927.85,downstream
2010-01-22,3.19,10.52,4.38,7.449999999999999,6.14,161.11,834.85,downstream
2010-01-23,1.78,12.22,3.63,7.925000000000001,8.59,265.61,792.33,downstream
2010-01-24,7.78,10.57,3.75,7.16,6.82,176.16,798.91,downstream
2010-01-25,6.82,11.38,7.39,9.385,3.990000000000001,114.14,1028.25,downstream
2010-01-26,3.99,12.67,7.63,10.15,5.04,140.2,1045.68,downstream
2010-01-27,0,14.47,4.5,9.485,9.97,290.46,842.03,downstream
2010-01-28,0,13.69,3.97,8.83,9.719999999999999,291.13,811.45,downstream
2010-01-29,2.53,14.76,4.74,9.75,10.02,221.54,856.28,downstream
2010-01-30,0,15.47,5.55,10.51,9.920000000000002,295.34,906.09,downstream
2010-01-31,0,14.75,4.47,9.61,10.280000000000001,302.29,840.14,downstream
2010-02-01,0,14.47,5.74,10.105,8.73,282.47,917.82,downstream
2010-02-02,3.28,16.19,6.2,11.195,9.990000000000002,224.56,947.77,downstream
2010-02-03,0,16.1,5.66,10.88,10.440000000000001,306.85,912.91,downstream
2010-02-04,13.4,15.37,7.82,11.594999999999999,7.549999999999999,195.8,1059.01,downstream
2010-02-05,5.93,15.26,8.59,11.925,6.67,179.92,1116.4,downstream
2010-02-06,2.82,14.18,8.49,11.335,5.6899999999999995,160.42,1108.78,downstream
2010-02-07,0,15.13,6.97,11.05,8.16,277.1,999.47,downstream
2010-02-08,4.01,14.31,6,10.155000000000001,8.31,211.63,934.42,downstream
2010-02-09,3.32,13.72,6.34,10.030000000000001,7.380000000000001,197.38,956.98,downstream
2010-02-10,0,15.32,4.09,9.705,11.23,329.93,818.23,downstream
2010-02-11,0,16.38,7.01,11.695,9.37,304.11,1002.24,downstream
2010-02-12,0,17.11,8.45,12.78,8.66,293.08,1105.42,downstream
2010-02-13,0,17.26,7.4,12.330000000000002,9.860000000000001,317.35,1028.96,downstream
2010-02-14,0,19.3,7.06,13.18,12.240000000000002,344.71,1005.38,downstream
2010-02-15,0,20.19,8.04,14.115,12.150000000000002,342.68,1075.44,downstream
2010-02-16,0,20.45,8.65,14.55,11.799999999999999,338.87,1120.87,downstream
2010-02-17,0,20.17,8.33,14.25,11.840000000000002,340.63,1096.53,downstream
2010-02-18,0,17.61,8.18,12.895,9.43,307.88,1085.67,downstream
2010-02-19,0,14.97,7.95,11.46,7.0200000000000005,255.66,1068.37,downstream
2010-02-20,0,13.38,7.2,10.290000000000001,6.180000000000001,233.57,1015.05,downstream
2010-02-21,6.54,13.22,7.46,10.34,5.760000000000001,166.57,1033.37,downstream
2010-02-22,0,14.57,5.13,9.85,9.440000000000001,322.5,879.95,downstream
2010-02-23,18.48,12.95,6.44,9.695,6.509999999999999,188.01,963.7,downstream
2010-02-24,0,15.96,8.53,12.245000000000001,7.4300000000000015,273.88,1111.23,downstream
2010-02-25,0,16.74,8.02,12.379999999999999,8.719999999999999,306.72,1073.43,downstream
2010-02-26,12.09,15.8,9.19,12.495000000000001,6.610000000000001,190.11,1162.17,downstream
2010-02-27,1.89,15.25,7.56,11.405,7.69,290.42,1040.78,downstream
2010-02-28,0,18.69,5.98,12.335,12.71,383.63,933.72,downstream
2010-03-01,3.8,16.83,7.5,12.165,9.329999999999998,249.8,1036.11,downstream
2010-03-02,11.58,14.95,8.25,11.6,6.699999999999999,201.33,1090.99,downstream
2010-03-03,12.03,13.59,6.07,9.83,7.52,224.8,939.23,downstream
2010-03-04,0,14.13,3.55,8.84,10.580000000000002,374.8,787.76,downstream
2010-03-05,0,14.48,4.21,9.345,10.27,371.66,824.85,downstream
2010-03-06,0,18.69,6.66,12.675,12.030000000000001,393.17,978.44,downstream
2010-03-07,0,18.24,6.28,12.26,11.959999999999997,393.86,952.91,downstream
2010-03-08,0.65,14.48,6.08,10.280000000000001,8.4,327.37,939.68,downstream
2010-03-09,2.88,14.07,2.88,8.475,11.190000000000001,294.22,751.26,downstream
2010-03-10,0,14.46,3.67,9.065000000000001,10.790000000000001,385.46,794.5,downstream
2010-03-11,0,16.32,3.56,9.94,12.76,415.21,788.23,downstream
2010-03-12,7.84,14.23,5.97,10.1,8.260000000000002,245.75,932.88,downstream
2010-03-13,0,15.37,2.62,8.995,12.75,422.66,737.16,downstream
2010-03-14,0,19.04,4.89,11.965,14.149999999999999,433.73,865.26,downstream
2010-03-15,0,21.2,5.65,13.425,15.549999999999999,444.48,912.51,downstream
2010-03-16,0,23.23,8.63,15.93,14.6,430.94,1119.26,downstream
2010-03-17,0,24.63,10.59,17.61,14.04,421.96,1276.79,downstream
2010-03-18,0,25.33,8.85,17.09,16.479999999999997,447.85,1136.21,downstream
2010-03-19,0,25.49,9.49,17.49,15.999999999999998,444.46,1186.19,downstream
2010-03-20,0,22.6,8.44,15.52,14.160000000000002,431.72,1105.03,downstream
2010-03-21,0,21.63,7.93,14.78,13.7,427.67,1067.41,downstream
2010-03-22,0,21.61,8.04,14.825,13.57,424.36,1075.18,downstream
2010-03-23,0,23.38,9.14,16.259999999999998,14.239999999999998,428.53,1158.4,downstream
2010-03-24,0.61,21.66,7.16,14.41,14.5,437.02,1012.35,downstream
2010-03-25,0,18.49,8.66,13.575,9.829999999999998,349.35,1121.72,downstream
2010-03-26,0,18.65,6,12.325,12.649999999999999,413.11,934.52,downstream
2010-03-27,0,21.41,5.71,13.56,15.7,455.08,916.18,downstream
2010-03-28,0,23.58,7.83,15.704999999999998,15.749999999999998,448.21,1059.73,downstream
2010-03-29,3.84,18.33,9.52,13.924999999999999,8.809999999999999,234.88,1188.72,downstream
2010-03-30,4.95,15.5,9.27,12.385,6.23,178.69,1168.64,downstream
2010-03-31,1.56,15.62,5.03,10.325,10.59,376.11,873.53,downstream
2010-04-01,0,16.04,5.04,10.54,11,384.47,874.23,downstream
2010-04-02,0,15.05,5.64,10.345,9.41,343.84,911.62,downstream
2010-04-03,0,15.67,5.27,10.469999999999999,10.4,372.13,888.33,downstream
2010-04-04,14.1,14.58,6.56,10.57,8.02,229.05,971.63,downstream
2010-04-05,0,15.86,5.04,10.45,10.82,388.42,874.68,downstream
2010-04-06,0,19.44,4.42,11.93,15.020000000000001,467.39,837.37,downstream
2010-04-07,0,21.56,5.43,13.495,16.13,476.77,898.44,downstream
2010-04-08,0,21.21,6.51,13.86,14.700000000000001,456.04,968.18,downstream
2010-04-09,0,22.55,7.27,14.91,15.280000000000001,461.42,1019.95,downstream
2010-04-10,0,16.97,9.44,13.204999999999998,7.529999999999999,284.49,1181.91,downstream
2010-04-11,18.29,14.14,7.32,10.73,6.82,199.42,1023.95,downstream
2010-04-12,7.4,15.36,6.39,10.875,8.969999999999999,255.83,960.18,downstream
2010-04-13,0,18.07,6.17,12.120000000000001,11.9,419.84,945.68,downstream
2010-04-14,0,18.98,6.58,12.780000000000001,12.4,432.96,973.23,downstream
2010-04-15,0,20.63,7.13,13.879999999999999,13.5,454.07,1010.35,downstream
2010-04-16,0,21.95,9.93,15.94,12.02,421.01,1221.94,downstream
2010-04-17,0,24.06,9.01,16.535,15.049999999999999,477.32,1148.11,downstream
2010-04-18,0,24.42,8.72,16.57,15.700000000000001,488.09,1126.29,downstream
2010-04-19,5.6,20.08,8.91,14.495,11.169999999999998,309.02,1140.4,downstream
2010-04-20,4.56,16.72,8.61,12.665,8.11,248.54,1117.4,downstream
2010-04-21,4.58,15.77,7.77,11.77,8,250.54,1055.51,downstream
2010-04-22,0,21.18,7.11,14.145,14.07,483.87,1008.72,downstream
2010-04-23,0,23.5,7.46,15.48,16.04,510.33,1001.27,downstream
2010-04-24,0,26.58,9.26,17.919999999999998,17.32,516.36,1102.56,downstream
2010-04-25,0,27.96,10.53,19.245,17.43,513.94,1173.1,downstream
2010-04-26,0,24.07,10.68,17.375,13.39,461.82,1237.12,downstream
2010-04-27,1.25,17.21,10.2,13.705,7.010000000000002,297.37,1243.93,downstream
